round,question,country,value,iso_alpha2,wals_code,wals_name,auto,distance,same_country,in_wals_country
4,Q3OTHER,1,HAOUSSA,BJ,hau,Hausa,1,0,1,0
4,Q3OTHER,2,Sebanderu,BW,,,,,,
4,Q3OTHER,2,Segxereku,BW,,,,,,
4,Q3OTHER,2,Senajwa,BW,,,,,,
4,Q3OTHER,2,Seshona,BW,krg,Karanga,1,0,1,0
4,Q3OTHER,2,Seshona,BW,shn,Shona,1,0,1,0
4,Q3OTHER,2,Sesotho,BW,ses,Sesotho,1,0,1,0
4,Q3OTHER,2,Setlharwa,BW,,,,,,
4,Q3OTHER,2,Setswapong,BW,stn,Sotho (Northern),1,1,0,0
4,Q3OTHER,2,Sezezuru,BW,krg,Karanga,1,0,1,0
4,Q3OTHER,2,Sezezuru,BW,shn,Shona,1,0,1,0
4,Q3OTHER,3,BELLA,BF,,,,,,
4,Q3OTHER,3,DOGON,BF,dds,Donno So,0,0,,
4,Q3OTHER,3,DOGON,BF,dts,Toro So,0,0,,
4,Q3OTHER,3,KADO,BF,,,,,,
4,Q3OTHER,3,KARAKAN,BF,,,,,,
4,Q3OTHER,3,POUGOULI,BF,kow,Ko (Winye),1,1,1,1
4,Q3OTHER,3,SISSABA,BF,,,,,,
4,Q3OTHER,3,TAMACHECK,BF,,,,,,
4,Q3OTHER,3,TOUSSIAN,BF,,,,,,
4,Q3OTHER,5,ASSIN,GH,,,,,,
4,Q3OTHER,5,BANDA,GH,naf,Nafaanra,1,0,1,1
4,Q3OTHER,5,BASARE,GH,ncm,Ncàm,1,0,1,1
4,Q3OTHER,5,BASSELI,GH,ncm,Ncàm,1,0,1,1
4,Q3OTHER,5,BEMUBA,GH,bmb,Bimoba,1,0,1,1
4,Q3OTHER,5,BIMOBA,GH,bmb,Bimoba,1,0,1,1
4,Q3OTHER,5,BISAB,GH,bis,Bisa,1,0,1,1
4,Q3OTHER,5,BREFO,GH,,,,,,
4,Q3OTHER,5,BROSA,GH,ayi,Anyi,1,0,1,0
4,Q3OTHER,5,BUILSA,GH,buy,Buli (in Ghana),1,0,1,1
4,Q3OTHER,5,BULE,GH,buy,Buli (in Ghana),1,0,1,1
4,Q3OTHER,5,BUSANGA,GH,,,,,,
4,Q3OTHER,5,BUZANGA,GH,,,,,,
4,Q3OTHER,5,DAGAARI,GH,dga,Dagaare,1,0,1,1
4,Q3OTHER,5,DAGATE,GH,dga,Dagaare,1,0,1,1
4,Q3OTHER,5,DAGOMBA,GH,dgb,Dagbani,1,0,1,1
4,Q3OTHER,5,DOLIME,GH,dga,Dagaare,1,1,1,1
4,Q3OTHER,5,DOLIME,GH,grn,Gurenne,1,1,1,1
4,Q3OTHER,5,EFUTU,GH,cum,Chumburung,1,2,1,1
4,Q3OTHER,5,EFUTU,GH,nkn,Nkonya,1,2,1,1
4,Q3OTHER,5,FANTI,GH,akn,Akan,1,1,1,1
4,Q3OTHER,5,FRAFRA,GH,grn,Gurenne,1,0,1,1
4,Q3OTHER,5,GONJA,GH,cum,Chumburung,1,1,1,1
4,Q3OTHER,5,GONJA,GH,nkn,Nkonya,1,1,1,1
4,Q3OTHER,5,GRUMA,GH,bmb,Bimoba,1,0,1,1
4,Q3OTHER,5,GRUNI,GH,grn,Gurenne,1,0,1,1
4,Q3OTHER,5,GRUSSI,GH,xsm,Kàsim,1,0,1,1
4,Q3OTHER,5,GUAN,GH,cum,Chumburung,1,2,1,1
4,Q3OTHER,5,GUAN,GH,nkn,Nkonya,1,2,1,1
4,Q3OTHER,5,KASEM,GH,xsm,Kàsim,1,0,1,1
4,Q3OTHER,5,KASINA,GH,xsm,Kàsim,1,0,1,1
4,Q3OTHER,5,KONKOBA,GH,kkb,Konkomba,1,0,1,1
4,Q3OTHER,5,KOTOKOLI,GH,tem,Tem,1,0,1,1
4,Q3OTHER,5,KUSAL,GH,dgb,Dagbani,1,1,1,1
4,Q3OTHER,5,KUSAL,GH,mmp,Mampruli,1,1,1,1
4,Q3OTHER,5,KUSASI,GH,dgb,Dagbani,1,1,1,1
4,Q3OTHER,5,KUSASI,GH,mmp,Mampruli,1,1,1,1
4,Q3OTHER,5,LARTEH,GH,cum,Chumburung,1,2,1,1
4,Q3OTHER,5,LARTEH,GH,nkn,Nkonya,1,2,1,1
4,Q3OTHER,5,LEKPEKPE,GH,llm,Lelemi,1,2,1,1
4,Q3OTHER,5,MAMPRULI,GH,mmp,Mampruli,1,0,1,1
4,Q3OTHER,5,MAMPRUSI,GH,mmp,Mampruli,1,0,1,1
4,Q3OTHER,5,MOSSI,GH,moo,Mooré,1,0,1,0
4,Q3OTHER,5,NAFANA,GH,naf,Nafaanra,1,0,1,1
4,Q3OTHER,5,NANUM,GH,dgb,Dagbani,1,0,1,1
4,Q3OTHER,5,NZEMA,GH,anu,Anufo,1,2,1,1
4,Q3OTHER,5,SEFWI,GH,anu,Anufo,1,1,1,1
4,Q3OTHER,5,SISILA,GH,tmp,Tampulma,1,1,1,1
4,Q3OTHER,5,SISILA,GH,vag,Vagla,1,1,1,1
4,Q3OTHER,5,TALENSI,GH,grn,Gurenne,1,0,1,1
4,Q3OTHER,5,TAMPULMA,GH,tmp,Tampulma,1,0,1,1
4,Q3OTHER,5,WA DORMU,GH,,,,,,
4,Q3OTHER,5,WAALA,GH,dga,Dagaare,1,1,1,1
4,Q3OTHER,5,WAALA,GH,grn,Gurenne,1,1,1,1
4,Q3OTHER,5,WASSA,GH,akn,Akan,1,1,1,1
4,Q3OTHER,5,ZABRAMA,GH,,,,,,
4,Q3OTHER,5,ZUGU,GH,,,,,,
4,Q3OTHER,6,Arabic,KE,arg,Arabic (Gulf),0,0,,
4,Q3OTHER,6,Bajun,KE,swa,Swahili,1,0,1,0
4,Q3OTHER,6,Borana,KE,orb,Oromo (Boraana),1,0,1,1
4,Q3OTHER,6,Digo,KE,dbd,Dabida,1,2,1,1
4,Q3OTHER,6,Digo,KE,kba,Kamba,1,2,1,1
4,Q3OTHER,6,Digo,KE,kik,Kikuyu,1,2,1,1
4,Q3OTHER,6,Gabra,KE,,,,,,
4,Q3OTHER,6,Giriama,KE,dbd,Dabida,1,2,1,1
4,Q3OTHER,6,Giriama,KE,kba,Kamba,1,2,1,1
4,Q3OTHER,6,Giriama,KE,kik,Kikuyu,1,2,1,1
4,Q3OTHER,6,Gujarat,KE,guj,Gujarati,1,0,1,0
4,Q3OTHER,6,Indian,KE,guj,Gujarati,1,0,1,0
4,Q3OTHER,6,Kipsigis,KE,nan,Nandi,1,0,1,1
4,Q3OTHER,6,Pokomo,KE,dbd,Dabida,1,2,1,1
4,Q3OTHER,6,Pokomo,KE,kba,Kamba,1,2,1,1
4,Q3OTHER,6,Pokomo,KE,kik,Kikuyu,1,2,1,1
4,Q3OTHER,6,Saboti,KE,nan,Nandi,1,0,1,1
4,Q3OTHER,6,Teso,KE,tes,Teso,1,0,1,0
4,Q3OTHER,6,Tiriki,KE,luy,Luyia,1,0,1,1
4,Q3OTHER,7,Isixhoza,LS,xho,Xhosa,1,0,1,0
4,Q3OTHER,7,Mzema,LS,,,,,,
4,Q3OTHER,7,Zhoza,LS,xho,Xhosa,1,0,1,0
4,Q3OTHER,8,Sarpo,LR,gue,Guere,1,1,0,0
4,Q3OTHER,10,Khokhola,MW,mua,Makua,1,1,0,0
4,Q3OTHER,10,Namwanga,MW,,,,,,
4,Q3OTHER,10,Ndali,MW,nyh,Nyiha,1,2,1,0
4,Q3OTHER,10,Nyika,MW,nyh,Nyiha,1,1,0,0
4,Q3OTHER,10,Wiza,MW,,,,,,
4,Q3OTHER,11,Haoussa,ML,hau,Hausa,1,0,1,0
4,Q3OTHER,11,Kakolo,ML,xas,Xasonga,1,1,1,1
4,Q3OTHER,11,Samogo,ML,boz,Bozo (Tigemaxo),1,2,1,1
4,Q3OTHER,11,Samogo,ML,snn,Soninke,1,2,1,1
4,Q3OTHER,11,Zerma,ML,zar,Zarma,1,0,1,0
4,Q3OTHER,12,CHEUA,MZ,cic,Chichewa,1,0,1,1
4,Q3OTHER,12,CHEWA,MZ,cic,Chichewa,1,0,1,1
4,Q3OTHER,12,CHEWE,MZ,cic,Chichewa,1,0,1,1
4,Q3OTHER,12,CHIMANICA,MZ,,,,,,
4,Q3OTHER,12,CHITEUE,MZ,rga,Ronga,1,2,1,1
4,Q3OTHER,12,CHIUTE,MZ,rga,Ronga,1,2,1,1
4,Q3OTHER,12,CHONA,MZ,,,,,,
4,Q3OTHER,12,CHUABO,MZ,eko,Ekoti,1,2,1,1
4,Q3OTHER,12,CHUABO,MZ,mua,Makua,1,2,1,1
4,Q3OTHER,12,COTI,MZ,eko,Ekoti,1,0,1,1
4,Q3OTHER,12,KIMWANI,MZ,com,Comorian,1,2,0,0
4,Q3OTHER,12,KIMWANI,MZ,heh,Hehe,1,2,0,0
4,Q3OTHER,12,KIMWANI,MZ,kga,Kinga,1,2,0,0
4,Q3OTHER,12,KIMWANI,MZ,kgr,Kagulu,1,2,0,0
4,Q3OTHER,12,KIMWANI,MZ,kmi,Kami,1,2,0,0
4,Q3OTHER,12,KIMWANI,MZ,png,Pangwa,1,2,0,0
4,Q3OTHER,12,KIMWANI,MZ,pog,Pogoro,1,2,0,0
4,Q3OTHER,12,KIMWANI,MZ,pre,Pare,1,2,0,0
4,Q3OTHER,12,KIMWANI,MZ,shm,Shambala,1,2,0,0
4,Q3OTHER,12,KIMWANI,MZ,swa,Swahili,1,2,0,0
4,Q3OTHER,12,LOLO,MZ,mua,Makua,1,1,1,1
4,Q3OTHER,12,LOMUE,MZ,eko,Ekoti,1,2,1,1
4,Q3OTHER,12,LOMUE,MZ,mua,Makua,1,2,1,1
4,Q3OTHER,12,LOMWE,MZ,eko,Ekoti,1,2,1,1
4,Q3OTHER,12,LOMWE,MZ,mua,Makua,1,2,1,1
4,Q3OTHER,12,MACHEUA,MZ,,,,,,
4,Q3OTHER,12,MAKWE,MZ,com,Comorian,1,2,0,0
4,Q3OTHER,12,MAKWE,MZ,heh,Hehe,1,2,0,0
4,Q3OTHER,12,MAKWE,MZ,kga,Kinga,1,2,0,0
4,Q3OTHER,12,MAKWE,MZ,kgr,Kagulu,1,2,0,0
4,Q3OTHER,12,MAKWE,MZ,kmi,Kami,1,2,0,0
4,Q3OTHER,12,MAKWE,MZ,png,Pangwa,1,2,0,0
4,Q3OTHER,12,MAKWE,MZ,pog,Pogoro,1,2,0,0
4,Q3OTHER,12,MAKWE,MZ,pre,Pare,1,2,0,0
4,Q3OTHER,12,MAKWE,MZ,shm,Shambala,1,2,0,0
4,Q3OTHER,12,MAKWE,MZ,swa,Swahili,1,2,0,0
4,Q3OTHER,12,MALOLO,MZ,,,,,,
4,Q3OTHER,12,MANHEMBANE,MZ,,,,,,
4,Q3OTHER,12,MANHUNGUE,MZ,klz,Kalanga,1,2,1,0
4,Q3OTHER,12,MANHUNGUE,MZ,krg,Karanga,1,2,1,0
4,Q3OTHER,12,MANHUNGUE,MZ,shn,Shona,1,2,1,0
4,Q3OTHER,12,MARENGE,MZ,mua,Makua,1,1,1,1
4,Q3OTHER,12,MARENJE,MZ,mua,Makua,1,1,1,1
4,Q3OTHER,12,MATEUE,MZ,,,,,,
4,Q3OTHER,12,MATHEWE,MZ,rga,Ronga,1,2,1,1
4,Q3OTHER,12,MATSUA,MZ,rga,Ronga,1,2,1,1
4,Q3OTHER,12,MUANI,MZ,com,Comorian,1,2,0,0
4,Q3OTHER,12,MUANI,MZ,heh,Hehe,1,2,0,0
4,Q3OTHER,12,MUANI,MZ,kga,Kinga,1,2,0,0
4,Q3OTHER,12,MUANI,MZ,kgr,Kagulu,1,2,0,0
4,Q3OTHER,12,MUANI,MZ,kmi,Kami,1,2,0,0
4,Q3OTHER,12,MUANI,MZ,png,Pangwa,1,2,0,0
4,Q3OTHER,12,MUANI,MZ,pog,Pogoro,1,2,0,0
4,Q3OTHER,12,MUANI,MZ,pre,Pare,1,2,0,0
4,Q3OTHER,12,MUANI,MZ,shm,Shambala,1,2,0,0
4,Q3OTHER,12,MUANI,MZ,swa,Swahili,1,2,0,0
4,Q3OTHER,12,MUAUNI,MZ,com,Comorian,1,2,0,0
4,Q3OTHER,12,MUAUNI,MZ,heh,Hehe,1,2,0,0
4,Q3OTHER,12,MUAUNI,MZ,kga,Kinga,1,2,0,0
4,Q3OTHER,12,MUAUNI,MZ,kgr,Kagulu,1,2,0,0
4,Q3OTHER,12,MUAUNI,MZ,kmi,Kami,1,2,0,0
4,Q3OTHER,12,MUAUNI,MZ,png,Pangwa,1,2,0,0
4,Q3OTHER,12,MUAUNI,MZ,pog,Pogoro,1,2,0,0
4,Q3OTHER,12,MUAUNI,MZ,pre,Pare,1,2,0,0
4,Q3OTHER,12,MUAUNI,MZ,shm,Shambala,1,2,0,0
4,Q3OTHER,12,MUAUNI,MZ,swa,Swahili,1,2,0,0
4,Q3OTHER,12,MUNIGA,MZ,eko,Ekoti,1,2,1,1
4,Q3OTHER,12,MUNIGA,MZ,mua,Makua,1,2,1,1
4,Q3OTHER,12,MUNOGA,MZ,eko,Ekoti,1,2,1,1
4,Q3OTHER,12,MUNOGA,MZ,mua,Makua,1,2,1,1
4,Q3OTHER,12,NHUNGUE,MZ,sen,Sena,1,2,1,1
4,Q3OTHER,12,NYUNGUE,MZ,sen,Sena,1,2,1,1
4,Q3OTHER,12,RONGA,MZ,rga,Ronga,1,0,1,1
4,Q3OTHER,12,SENA,MZ,sen,Sena,1,0,1,1
4,Q3OTHER,12,SHONA,MZ,,,,,,
4,Q3OTHER,12,"SHONA, CHEUA",MZ,,,,,,
4,Q3OTHER,12,TACUANE,MZ,mua,Makua,1,1,1,1
4,Q3OTHER,12,TEWE,MZ,rga,Ronga,1,2,1,1
4,Q3OTHER,12,TONGA,MZ,tsn,Tsonga,1,0,1,1
4,Q3OTHER,12,XITEU,MZ,rga,Ronga,1,2,1,1
4,Q3OTHER,12,XITSUA,MZ,rga,Ronga,1,2,1,1
4,Q3OTHER,13,Mufwe,NA,kwn,Kwangali,1,2,1,1
4,Q3OTHER,13,Mufwe,NA,sub,Subiya,1,2,1,1
4,Q3OTHER,13,Nyemba,NA,,,,,,
4,Q3OTHER,13,San,NA,juh,Ju|'hoan,1,0,1,1
4,Q3OTHER,13,Sifwe,NA,kwn,Kwangali,1,2,1,1
4,Q3OTHER,13,Sifwe,NA,sub,Subiya,1,2,1,1
4,Q3OTHER,13,Totela,NA,,,,,,
4,Q3OTHER,13,Uumbundu,NA,umb,UMbundu,1,0,1,0
4,Q3OTHER,14,ABI,NG,,,,,,
4,Q3OTHER,14,ABUA,NG,obg,Ogbronuagum,1,2,1,1
4,Q3OTHER,14,ABUA,NG,ogb,Ogbia,1,2,1,1
4,Q3OTHER,14,ADUN,NG,agb,Leggbó,1,2,1,1
4,Q3OTHER,14,AFIKPO,NG,igb,Igbo,1,0,1,1
4,Q3OTHER,14,AHUDA,NG,,,,,,
4,Q3OTHER,14,AKA,NG,,,,,,
4,Q3OTHER,14,AKWANDARA,NG,,,,,,
4,Q3OTHER,14,ANDONI,NG,obo,Obolo,1,0,1,1
4,Q3OTHER,14,ANGAS,NG,anc,Angas,1,0,1,1
4,Q3OTHER,14,ANKWAI,NG,goe,Goemai,1,0,1,1
4,Q3OTHER,14,ARAGO,NG,ido,Idoma,1,1,1,1
4,Q3OTHER,14,ARAGO,NG,ige,Igede,1,1,1,1
4,Q3OTHER,14,AWAK,NG,mum,Mumuye,1,4,1,1
4,Q3OTHER,14,AWAK,NG,sle,Samba Leko,1,4,1,1
4,Q3OTHER,14,AWORI,NG,yor,Yoruba,1,0,1,1
4,Q3OTHER,14,AZOQO,NG,,,,,,
4,Q3OTHER,14,BABUR,NG,bpa,Bura-Pabir,1,0,1,1
4,Q3OTHER,14,BACHAMA,NG,gud,Gude,1,1,1,1
4,Q3OTHER,14,BADA,NG,bad,Bade,1,0,1,1
4,Q3OTHER,14,BALAWA,NG,,,,,,
4,Q3OTHER,14,BASSA,NG,awk,Akwa,1,2,1,1
4,Q3OTHER,14,BASSA,NG,duk,Duka,1,2,1,1
4,Q3OTHER,14,BAZANFARA,NG,,,,,,
4,Q3OTHER,14,BEKWAIRA,NG,,,,,,
4,Q3OTHER,14,BETEM,NG,,,,,,
4,Q3OTHER,14,BETTE,NG,agb,Leggbó,1,2,1,1
4,Q3OTHER,14,BETTE,NG,efi,Efik,1,2,1,1
4,Q3OTHER,14,BETTE,NG,gok,Gokana,1,2,1,1
4,Q3OTHER,14,BETTE,NG,ibi,Ibibio,1,2,1,1
4,Q3OTHER,14,BETTE,NG,kan,Kana,1,2,1,1
4,Q3OTHER,14,BETTE,NG,koh,Kohumono,1,2,1,1
4,Q3OTHER,14,BETTE,NG,obg,Ogbronuagum,1,2,1,1
4,Q3OTHER,14,BETTE,NG,obo,Obolo,1,2,1,1
4,Q3OTHER,14,BETTE,NG,ogb,Ogbia,1,2,1,1
4,Q3OTHER,14,BIROM,NG,bir,Birom,1,0,1,1
4,Q3OTHER,14,BISA,NG,bus,Busa,1,0,1,1
4,Q3OTHER,14,BRASS,NG,,,,,,
4,Q3OTHER,14,CALABAR,NG,efi,Efik,1,0,1,1
4,Q3OTHER,14,CHIBOK,NG,bpa,Bura-Pabir,1,1,1,1
4,Q3OTHER,14,CROSS RIVER YALA,NG,ido,Idoma,1,1,1,1
4,Q3OTHER,14,CROSS RIVER YALA,NG,ige,Igede,1,1,1,1
4,Q3OTHER,14,DIEMAK,NG,,,,,,
4,Q3OTHER,14,EAPIE,NG,,,,,,
4,Q3OTHER,14,ECTHIE,NG,,,,,,
4,Q3OTHER,14,EGBEMA,NG,ijo,Ijo (Kolokuma),1,0,1,1
4,Q3OTHER,14,EGBMA,NG,ijo,Ijo (Kolokuma),1,0,1,1
4,Q3OTHER,14,EGEDE,NG,ige,Igede,1,0,1,1
4,Q3OTHER,14,EGGON,NG,mdz,Mada (in Nigeria),1,2,1,1
4,Q3OTHER,14,EJAGAM,NG,eja,Ejagham,1,0,1,1
4,Q3OTHER,14,ELEME,NG,gok,Gokana,1,2,1,1
4,Q3OTHER,14,ELEME,NG,kan,Kana,1,2,1,1
4,Q3OTHER,14,EPEYE,NG,igb,Igbo,1,2,1,1
4,Q3OTHER,14,EPEYE,NG,izi,Izi,1,2,1,1
4,Q3OTHER,14,EPIA,NG,deg,Degema,1,1,1,1
4,Q3OTHER,14,EPIA,NG,egn,Engenni,1,1,1,1
4,Q3OTHER,14,GBAGYI,NG,gwa,Gwari,1,0,1,1
4,Q3OTHER,14,GLANDA,NG,gdf,Guduf,1,1,1,1
4,Q3OTHER,14,GOMAI,NG,,,,,,
4,Q3OTHER,14,GWARI,NG,gwa,Gwari,1,0,1,1
4,Q3OTHER,14,HIGGI,NG,ban,Bana,1,1,0,0
4,Q3OTHER,14,IBANI,NG,ijo,Ijo (Kolokuma),1,4,1,1
4,Q3OTHER,14,ICHEN,NG,kpa,Kpan,1,1,1,1
4,Q3OTHER,14,IGARA,NG,ise,Isekiri,1,2,1,1
4,Q3OTHER,14,IGARA,NG,yor,Yoruba,1,2,1,1
4,Q3OTHER,14,IGEDE,NG,ige,Igede,1,0,1,1
4,Q3OTHER,14,IPIA,NG,,,,,,
4,Q3OTHER,14,IYALA,NG,ido,Idoma,1,1,1,1
4,Q3OTHER,14,IYALA,NG,ige,Igede,1,1,1,1
4,Q3OTHER,14,JUKUN,NG,juk,Jukun,1,0,1,1
4,Q3OTHER,14,JUKUN DONGA,NG,juk,Jukun,1,0,1,1
4,Q3OTHER,14,KAGORO,NG,gwo,Gworok,1,0,1,1
4,Q3OTHER,14,KAGORU,NG,,,,,,
4,Q3OTHER,14,KALABARI,NG,ijo,Ijo (Kolokuma),1,4,1,1
4,Q3OTHER,14,KAMBARI,NG,awk,Akwa,1,2,1,1
4,Q3OTHER,14,KAMBARI,NG,duk,Duka,1,2,1,1
4,Q3OTHER,14,KAMBU,NG,mbz,Mbe',1,1,1,0
4,Q3OTHER,14,KAMBU,NG,yba,Yamba,1,1,1,0
4,Q3OTHER,14,KARI-KARI,NG,blq,Bole,1,2,1,1
4,Q3OTHER,14,KATAF,NG,gwo,Gworok,1,0,1,1
4,Q3OTHER,14,KATAF(ATYAP),NG,gwo,Gworok,1,0,1,1
4,Q3OTHER,14,KHANA,NG,kan,Kana,1,0,1,1
4,Q3OTHER,14,KUTEB,NG,kpa,Kpan,1,2,1,1
4,Q3OTHER,14,KWALLA,NG,anc,Angas,1,1,1,1
4,Q3OTHER,14,KWALLA,NG,mup,Mupun,1,1,1,1
4,Q3OTHER,14,MAMBILLA,NG,mla,Mambila,1,1,0,1
4,Q3OTHER,14,MANGA,NG,kbu,Kanembu,1,1,0,1
4,Q3OTHER,14,MANGA,NG,knr,Kanuri,1,1,0,1
4,Q3OTHER,14,MARGHI,NG,mrg,Margi,1,0,1,1
4,Q3OTHER,14,MBEMBE,NG,agb,Leggbó,1,2,1,1
4,Q3OTHER,14,MICHICA,NG,,,,,,
4,Q3OTHER,14,MINYAM,NG,,,,,,
4,Q3OTHER,14,MUMUYE,NG,mum,Mumuye,1,0,1,1
4,Q3OTHER,14,MURYANG,NG,,,,,,
4,Q3OTHER,14,MWAGHAWUL,NG,mup,Mupun,1,0,1,1
4,Q3OTHER,14,NDORO,NG,mla,Mambila,1,2,0,1
4,Q3OTHER,14,NEDERE,NG,doy,Doyayo,1,3,0,0
4,Q3OTHER,14,NUMANA,NG,mdz,Mada (in Nigeria),1,1,1,1
4,Q3OTHER,14,OBUBRA,NG,,,,,,
4,Q3OTHER,14,OGAJA,NG,,,,,,
4,Q3OTHER,14,OGBIA,NG,ogb,Ogbia,1,0,1,1
4,Q3OTHER,14,OKIRIKA,NG,ijo,Ijo (Kolokuma),1,4,1,1
4,Q3OTHER,14,OPOBO,NG,,,,,,
4,Q3OTHER,14,ORON,NG,efi,Efik,1,2,1,1
4,Q3OTHER,14,ORON,NG,ibi,Ibibio,1,2,1,1
4,Q3OTHER,14,ORON,NG,obo,Obolo,1,2,1,1
4,Q3OTHER,14,RENDERE,NG,mdz,Mada (in Nigeria),1,1,1,1
4,Q3OTHER,14,SHUWA ARAB,NG,abb,Arabic (Abbéché Chad),0,0,,
4,Q3OTHER,14,TANGALE,NG,tan,Tangale,1,0,1,1
4,Q3OTHER,14,TARAH,NG,ter,Tera,1,0,1,1
4,Q3OTHER,14,TERA,NG,ter,Tera,1,0,1,1
4,Q3OTHER,14,TIGUM,NG,juk,Jukun,1,2,1,1
4,Q3OTHER,14,TIGUN,NG,juk,Jukun,1,2,1,1
4,Q3OTHER,14,UGEP,NG,agb,Leggbó,1,2,1,1
4,Q3OTHER,14,WAJA,NG,mum,Mumuye,1,4,1,1
4,Q3OTHER,14,WAJA,NG,sle,Samba Leko,1,4,1,1
4,Q3OTHER,14,YAKUR,NG,agb,Leggbó,1,2,1,1
4,Q3OTHER,14,ZURU,NG,duk,Duka,1,1,1,1
4,Q3OTHER,15,Balante,SN,blz,Balanta,1,0,1,1
4,Q3OTHER,15,Marocain,SN,,,,,,
4,Q3OTHER,16,Asian,ZA,,,,,,
4,Q3OTHER,16,Asian/Indian,ZA,,,,,,
4,Q3OTHER,16,Chichewa,ZA,cic,Chichewa,1,0,1,0
4,Q3OTHER,16,Indian,ZA,,,,,,
4,Q3OTHER,16,Pashto,ZA,psh,Pashto,1,1,1,0
4,Q3OTHER,17,KAKAGURU,TZ,,,,,,
4,Q3OTHER,17,KIAL-YOROBI,TZ,,,,,,
4,Q3OTHER,17,KIARUSHA,TZ,,,,,,
4,Q3OTHER,17,KIASI,TZ,,,,,,
4,Q3OTHER,17,KIBARBAIK,TZ,,,,,,
4,Q3OTHER,17,KIBEMBE,TZ,hol,Holoholo,1,2,1,1
4,Q3OTHER,17,KIBENA,TZ,heh,Hehe,1,2,1,1
4,Q3OTHER,17,KIBENA,TZ,kga,Kinga,1,2,1,1
4,Q3OTHER,17,KIBENA,TZ,kgr,Kagulu,1,2,1,1
4,Q3OTHER,17,KIBENA,TZ,kmi,Kami,1,2,1,1
4,Q3OTHER,17,KIBENA,TZ,png,Pangwa,1,2,1,1
4,Q3OTHER,17,KIBENA,TZ,pog,Pogoro,1,2,1,1
4,Q3OTHER,17,KIBENA,TZ,pre,Pare,1,2,1,1
4,Q3OTHER,17,KIBENA,TZ,shm,Shambala,1,2,1,1
4,Q3OTHER,17,KIBENA,TZ,swa,Swahili,1,2,1,1
4,Q3OTHER,17,KIBONDEI,TZ,heh,Hehe,1,2,1,1
4,Q3OTHER,17,KIBONDEI,TZ,kga,Kinga,1,2,1,1
4,Q3OTHER,17,KIBONDEI,TZ,kgr,Kagulu,1,2,1,1
4,Q3OTHER,17,KIBONDEI,TZ,kmi,Kami,1,2,1,1
4,Q3OTHER,17,KIBONDEI,TZ,png,Pangwa,1,2,1,1
4,Q3OTHER,17,KIBONDEI,TZ,pog,Pogoro,1,2,1,1
4,Q3OTHER,17,KIBONDEI,TZ,pre,Pare,1,2,1,1
4,Q3OTHER,17,KIBONDEI,TZ,shm,Shambala,1,2,1,1
4,Q3OTHER,17,KIBONDEI,TZ,swa,Swahili,1,2,1,1
4,Q3OTHER,17,KIBUNGU,TZ,lgi,Langi,1,2,1,1
4,Q3OTHER,17,KIBUNGU,TZ,nym,Nyamwezi,1,2,1,1
4,Q3OTHER,17,KIBUNGU,TZ,rim,Rimi,1,2,1,1
4,Q3OTHER,17,KIBUNGU,TZ,skm,Sukuma,1,2,1,1
4,Q3OTHER,17,KIDIGO,TZ,dbd,Dabida,1,2,1,0
4,Q3OTHER,17,KIDIGO,TZ,kba,Kamba,1,2,1,0
4,Q3OTHER,17,KIDIGO,TZ,kik,Kikuyu,1,2,1,0
4,Q3OTHER,17,KIHA,TZ,hya,Haya,1,2,1,1
4,Q3OTHER,17,KIHA,TZ,nbo,Nyambo,1,2,1,1
4,Q3OTHER,17,KIHANGAZA,TZ,hya,Haya,1,2,1,1
4,Q3OTHER,17,KIHANGAZA,TZ,nbo,Nyambo,1,2,1,1
4,Q3OTHER,17,KIHINDI,TZ,,,,,,
4,Q3OTHER,17,KIIRAQI,TZ,,,,,,
4,Q3OTHER,17,KIJALUO,TZ,,,,,,
4,Q3OTHER,17,KIJITA,TZ,hya,Haya,1,2,1,1
4,Q3OTHER,17,KIJITA,TZ,nbo,Nyambo,1,2,1,1
4,Q3OTHER,17,KIKEREWE,TZ,hya,Haya,1,2,1,1
4,Q3OTHER,17,KIKEREWE,TZ,nbo,Nyambo,1,2,1,1
4,Q3OTHER,17,KIKIMBU,TZ,lgi,Langi,1,2,1,1
4,Q3OTHER,17,KIKIMBU,TZ,nym,Nyamwezi,1,2,1,1
4,Q3OTHER,17,KIKIMBU,TZ,rim,Rimi,1,2,1,1
4,Q3OTHER,17,KIKIMBU,TZ,skm,Sukuma,1,2,1,1
4,Q3OTHER,17,KIKINE,TZ,hya,Haya,1,2,1,1
4,Q3OTHER,17,KIKINE,TZ,nbo,Nyambo,1,2,1,1
4,Q3OTHER,17,KIKINGA,TZ,kga,Kinga,1,0,1,1
4,Q3OTHER,17,KIKONONGO,TZ,nym,Nyamwezi,1,1,1,1
4,Q3OTHER,17,KIKUTU,TZ,heh,Hehe,1,2,1,1
4,Q3OTHER,17,KIKUTU,TZ,kga,Kinga,1,2,1,1
4,Q3OTHER,17,KIKUTU,TZ,kgr,Kagulu,1,2,1,1
4,Q3OTHER,17,KIKUTU,TZ,kmi,Kami,1,2,1,1
4,Q3OTHER,17,KIKUTU,TZ,png,Pangwa,1,2,1,1
4,Q3OTHER,17,KIKUTU,TZ,pog,Pogoro,1,2,1,1
4,Q3OTHER,17,KIKUTU,TZ,pre,Pare,1,2,1,1
4,Q3OTHER,17,KIKUTU,TZ,shm,Shambala,1,2,1,1
