iso_code,wals_code,iso_code_to,distance
kye,nkn,nko,1
kyf,bet,bev,2
kyf,ddj,god,2
kyf,gdi,god,2
kyg,hua,ygr,1
kyg,kak,kbq,1
kyg,ygr,ygr,1
kyh,krk,kyh,0
kyi,nrm,nrm,2
kyj,kao,kyj,0
kyk,akl,akl,3
kyk,bkl,bcl,3
kyk,ceb,ceb,3
kyk,hil,hil,3
kyk,mmn,mmn,3
kyk,tag,tgl,3
kyk,tsg,tsg,3
kyk,wwy,war,3
kym,nza,nzk,1
kym,zan,zne,1
kyn,akl,akl,1
kyn,bkl,bcl,1
kyn,ceb,ceb,1
kyn,hil,hil,1
kyn,mmn,mmn,1
kyn,tag,tgl,1
kyn,tsg,tsg,1
kyn,wwy,war,1
kyo,abv,abz,1
kyo,adg,adn,1
kyo,kiu,kvd,1
kyo,woi,woi,1
kyp,don,kmc,1
kyp,kzh,doc,1
kyp,mul,mlm,1
kyp,sui,swi,1
kyq,ken,kyq,0
kyr,muu,myu,1
kys,kbr,kys,0
kyt,tmg,tcg,1
kyu,kbw,bwe,1
kyu,kyl,eky,1
kyv,ass,asm,1
kyv,bec,ctg,1
kyv,ben,ben,1
kyv,hlb,hlb,1
kyw,bho,bho,1
kyw,mai,mai,1
kyw,mgh,mag,1
kyx,knu,kyx,0
kyy,aga,agd,2
kyy,auy,auy,2
kyy,awa,awb,2
kyy,bnm,bjr,2
kyy,gds,gaj,2
kyy,trr,tbg,2
kyy,usr,usa,2
kyz,kyz,kyz,0
kza,tny,kza,0
kzb,plh,plh,1
kzc,bmb,bim,2
kzc,brb,bba,2
kzc,buy,bwu,2
kzc,dga,dga,2
kzc,dgb,dag,2
kzc,dym,dyi,2
kzc,grm,gux,2
kzc,grn,gur,2
kzc,gut,gux,2
kzc,kby,kbp,2
kzc,kfe,kfz,2
kzc,kir,cme,2
kzc,kkb,xon,2
kzc,kni,kma,2
kzc,kow,kst,2
kzc,ksm,xsm,2
kzc,lob,lob,2
kzc,lye,lee,2
kzc,mmp,maw,2
kzc,moo,mos,2
kzc,naf,nfr,2
kzc,ncm,bud,2
kzc,nnn,nuv,2
kzc,nrg,sen,2
kzc,ntn,ntm,2
kzc,snd,sef,2
kzc,ssa,sld,2
kzc,sup,spp,2
kzc,tem,kdh,2
kzc,tmp,tpm,2
kzc,tny,kza,2
kzc,tou,wib,2
kzc,tow,wib,2
kzc,vag,vag,2
kzc,wwa,wwa,2
kzc,xsm,xsm,2
kzd,aln,alp,3
kzd,buu,mhs,3
kzd,lrk,alo,3
kzd,nua,nni,3
kzd,plh,plh,3
kze,aga,agd,1
kze,auy,auy,1
kze,awa,awb,1
kze,gds,gaj,1
kze,usr,usa,1
kzf,daa,kzf,0
kzg,ryu,ryu,2
kzi,klt,kzi,0
kzk,hoa,hoa,1
kzk,rov,rug,1
kzl,aln,alp,2
kzl,lrk,alo,2
kzl,plh,plh,2
kzm,ard,jbj,2
kzn,mua,xsq,1
kzo,dma,dma,2
kzo,dng,diz,2
kzo,ifm,ifm,2
kzo,mbe,mdt,2
kzo,mpo,mye,2
kzo,ndu,nmd,2
kzo,sgu,snq,2
kzo,tgo,tsv,2
kzo,tks,kkw,2
kzo,yns,yns,2
kzp,grt,gor,1
kzq,chn,chx,1
kzq,nmm,nmm,1
kzq,nph,npa,1
kzq,tam,taj,1
kzq,tbx,skj,1
kzq,thk,ths,1
kzr,klk,xuo,2
kzs,tat,txx,3
kzu,tbt,tti,1
kzv,kti,yon,2
kzv,mpt,mpt,2
kzv,tif,tif,2
kzv,tlf,tlf,2
kzw,kri,kzw,0
kzx,plh,plh,3
kzy,bdu,buu,2
kzy,bia,bip,2
kzy,eny,gey,2
kzy,hol,hoo,2
kzy,leg,lea,2
kzy,mbl,mdq,2
kzy,mit,zmq,2
kzy,nng,nyj,2
kzz,tht,kps,1
laa,akl,akl,3
laa,bat,bya,3
laa,bgz,bdg,3
laa,bkd,bkd,3
laa,bkl,bcl,3
laa,ceb,ceb,3
laa,grt,gor,3
laa,hil,hil,3
laa,hnn,hnn,3
laa,kuz,mbt,3
laa,mgd,mog,3
laa,mgn,mdh,3
laa,mmn,mmn,3
laa,mrn,mrw,3
laa,mwb,mbb,3
laa,tag,tgl,3
laa,tgb,tbw,3
laa,tsg,tsg,3
laa,wwy,war,3
lac,lac,lac,0
lad,lno,lad,0
lae,ptt,lae,0
laf,laf,laf,0
lag,lgi,lag,0
lai,bem,bem,2
lai,ila,ilb,2
lai,lmb,lam,2
lai,mmw,mgr,2
lai,nyh,nih,2
lai,tbw,tap,2
lai,toz,toi,2
laj,lan,laj,0
lak,klk,xuo,2
lak,mbm,mdd,2
lak,mdg,mua,2
lak,mmi,mcs,2
lak,tpr,tui,2
lal,aka,axk,2
lal,bbl,bvx,2
lal,bob,bni,2
lal,bol,bli,2
lal,bsh,buf,2
lal,dok,ngc,2
lal,leb,agh,2
lal,lin,lin,2
lal,mdw,mdw,2
lal,mgo,lol,2
lal,nbe,ngc,2
lal,nto,nto,2
lal,sgl,szg,2
lal,tet,tll,2
lam,lmb,lam,0
lan,awk,png,2
lan,duk,dud,2
lao,lao,lao,0
lap,mby,myb,1
lap,mgq,mge,1
lap,ngm,sba,1
laq,lha,lha,1
lar,cum,ncu,2
lar,nkn,nko,2
las,kby,kbp,1
las,tem,kdh,1
lat,ast,ast,2
lat,ctl,cat,2
lat,fre,fra,2
lat,glc,glg,2
lat,ifi,ita,2
lat,ita,ita,2
lat,itb,egl,2
lat,itg,lij,2
lat,itn,nap,2
lat,itu,pms,2
lat,ldn,lld,2
lat,lno,lad,2
lat,mol,ron,2
lat,occ,oci,2
lat,por,por,2
lat,pro,oci,2
lat,rmc,roh,2
lat,rom,ron,2
lat,rsc,roh,2
lat,rsm,roh,2
lat,rsu,roh,2
lat,spa,spa,2
lat,spc,spa,2
lat,srd,sro,2
lau,gll,gbi,1
lau,pag,pgu,1
lau,tbr,tby,1
lau,tlo,tlb,1
law,lje,law,0
lax,bod,brx,1
lax,dms,dis,1
lax,kac,xac,1
lax,kok,trp,1
lay,bai,bca,1
laz,ari,laz,0
lba,tao,tro,1
lbb,ptp,gfk,1
lbb,sir,sjr,1
lbb,sur,sgz,1
lbb,tga,hrc,1
lbb,tla,ksd,1
lbc,lkk,lbc,0
lbe,lak,lbe,0
lbf,tni,lbf,0
lbg,akh,ahk,2
lbg,biu,lwm,2
lbg,han,hni,2
lbg,jin,jiy,2
lbg,lah,lhu,2
lbg,lal,ywt,2
lbg,lis,lis,2
lbg,nus,nuf,2
lbg,yi,iii,2
lbi,day,dai,2
lbi,doy,dow,2
lbi,gir,glj,2
lbi,klk,xuo,2
lbi,ksp,kia,2
lbi,lua,nie,2
lbi,mbm,mdd,2
lbi,mdg,mua,2
lbi,mmi,mcs,2
lbi,mum,mzm,2
lbi,sle,ndi,2
lbi,tpr,tui,2
lbi,ygd,dur,2
lbj,lad,lbj,0
lbk,btk,lbk,0
lbl,bkl,bcl,2
lbm,ass,asm,1
lbm,bec,ctg,1
lbm,ben,ben,1
lbm,hlb,hlb,1
lbn,puk,prk,2
lbo,lov,lbo,0
lbq,ari,laz,2
lbq,lab,lbu,2
lbq,msm,msu,2
lbr,ath,aph,1
lbr,bel,byw,1
lbr,cml,rab,1
lbr,klg,kle,1
lbr,lim,lif,1
lbr,ybi,ybi,1
lbs,ada,ads,1
lbs,asl,ase,1
lbs,aus,asf,1
lbs,bsl,bfi,1
lbs,csl,csl,1
lbs,dge,gsg,1
lbs,fsl,fse,1
lbs,gsl,gss,1
lbs,ics,icl,1
lbs,ipi,ins,1
lbs,ipk,pks,1
lbs,irs,isg,1
lbs,iss,isr,1
lbs,kkl,bqy,1
lbs,ksl,xki,1
lbs,lgp,psr,1
lbs,lii,ise,1
lbs,lsa,aed,1
lbs,lsb,bzs,1
lbs,lse,ssp,1
lbs,lsf,fsl,1
lbs,lsq,fcs,1
lbs,ned,dse,1
lbs,nih,jsl,1
lbs,nte,nsl,1
lbs,nzs,nzs,1
lbs,psl,psd,1
lbs,rsl,rsl,1
lbs,ssl,kvk,1
lbs,svt,swl,1
lbs,ths,tsq,1
lbs,tsl,tza,1
lbs,tui,tsm,1
lbs,tzi,tss,1
lbs,ugs,ugn,1
lbs,usl,uks,1
lbs,vla,vgt,1
lbt,lch,lbt,0
lbu,lab,lbu,0
lbv,bnn,bcm,2
lbv,ckh,mrn,2
lbv,hal,hla,2
lbv,hoa,hoa,2
lbv,kkt,kkk,2
lbv,kra,leu,2
lbv,moa,mte,2
lbv,nal,nal,2
lbv,neh,nsn,2
lbv,ptp,gfk,2
lbv,rov,rug,2
lbv,sir,sjr,2
lbv,sis,baa,2
lbv,sur,sgz,2
lbv,taf,sps,2
lbv,teo,tio,2
lbv,tga,hrc,2
lbv,tgk,tgc,2
lbv,tla,ksd,2
lbv,tnk,lcm,2
lbw,pad,pdo,2
lbx,mal,plt,2
lbx,myn,mhy,2
lby,lla,lby,0
lbz,lrd,lbz,0
lcc,mya,slz,1
lcd,dob,kvo,1
lcd,koo,kvv,1
lcd,tgw,txn,1
lce,ind,ind,1
lce,inj,ind,1
lce,ktp,zlm,1
lce,kuy,vkt,1
lce,min,min,1
lce,mly,zsm,1
lce,mmu,zmi,1
lce,myk,zlm,1
lcf,ind,ind,1
lcf,inj,ind,1
lcf,ktp,zlm,1
lcf,kuy,vkt,1
lcf,min,min,1
lcf,mly,zsm,1
lcf,mmu,zmi,1
lcf,myk,zlm,1
lch,luc,lch,0
lcl,buu,mhs,1
lcm,tnk,lcm,0
lcp,puk,prk,2
lcq,aln,alp,1
lcs,aln,alp,1
lda,dan,dnj,1
lda,dbw,dnj,1
ldb,kgm,kdm,2
ldd,bad,bde,3
ldd,miy,mkf,3
ldd,ngz,ngi,3
ldd,paa,pqa,3
ldg,agb,agb,1
ldh,mla,mcu,2
ldi,fio,kng,1
ldi,kon,kng,1
ldi,kwy,kwy,1
ldj,amo,amo,3
ldk,day,dai,3
ldk,doy,dow,3
ldk,gir,glj,3
ldk,klk,xuo,3
ldk,ksp,kia,3
ldk,lua,nie,3
ldk,mbm,mdd,3
ldk,mdg,mua,3
ldk,mmi,mcs,3
ldk,mum,mzm,3
ldk,sle,ndi,3
ldk,tpr,tui,3
ldk,ygd,dur,3
ldl,day,dai,4
ldl,doy,dow,4
ldl,gir,glj,4
ldl,klk,xuo,4
ldl,ksp,kia,4
ldl,lua,nie,4
ldl,mbm,mdd,4
ldl,mdg,mua,4
ldl,mmi,mcs,4
ldl,mum,mzm,4
ldl,sle,ndi,4
ldl,tpr,tui,4
ldl,ygd,dur,4
ldm,bgs,bsp,1
ldo,day,dai,3
ldo,doy,dow,3
ldo,gir,glj,3
ldo,klk,xuo,3
ldo,ksp,kia,3
ldo,lua,nie,3
ldo,mbm,mdd,3
ldo,mdg,mua,3
ldo,mmi,mcs,3
ldo,mum,mzm,3
ldo,sle,ndi,3
ldo,tpr,tui,3
ldo,ygd,dur,3
ldp,day,dai,4
ldp,doy,dow,4
ldp,gir,glj,4
ldp,klk,xuo,4
ldp,ksp,kia,4
ldp,lua,nie,4
ldp,mbm,mdd,4
ldp,mdg,mua,4
ldp,mmi,mcs,4
ldp,mum,mzm,4
ldp,sle,ndi,4
ldp,tpr,tui,4
ldp,ygd,dur,4
ldq,eno,eno,1
ldq,kar,kah,1
ldq,shb,sbf,1
ldq,yrr,yae,1
lea,leg,lea,0
leb,bem,bem,2
leb,ila,ilb,2
leb,lmb,lam,2
leb,mmw,mgr,2
leb,nyh,nih,2
leb,tbw,tap,2
leb,toz,toi,2
lec,lec,lec,0
led,ldu,led,0
lee,lye,lee,0
lef,llm,lef,0
leh,bem,bem,2
leh,ila,ilb,2
leh,lmb,lam,2
leh,mmw,mgr,2
leh,nyh,nih,2
leh,tbw,tap,2
leh,toz,toi,2
lei,sro,ssd,1
lej,bdu,buu,2
lej,bia,bip,2
lej,eny,gey,2
lej,hol,hoo,2
lej,leg,lea,2
lej,mbl,mdq,2
lej,mit,zmq,2
lej,nng,nyj,2
lek,kel,sbc,1
lel,aka,axk,2
lel,bbl,bvx,2
lel,bob,bni,2
lel,bol,bli,2
lel,bsh,buf,2
lel,dok,ngc,2
lel,leb,agh,2
lel,lin,lin,2
lel,mdw,mdw,2
lel,mgo,lol,2
lel,nbe,ngc,2
lel,nto,nto,2
lel,sgl,szg,2
lel,tet,tll,2
lem,bas,bas,2
lem,bfi,ksf,2
lem,bga,bng,2
lem,bkn,bdu,2
lem,bku,bri,2
lem,bnk,abb,2
lem,bub,bvb,2
lem,buj,nmg,2
lem,buw,bum,2
lem,dua,dua,2
lem,ewo,ewo,2
lem,gun,yas,2
lem,ldo,bdu,2
lem,mkz,mcp,2
lem,tki,bag,2
lem,tnn,tvu,2
leo,tki,bag,1
lep,lep,lep,0
leq,ena,enq,1
leq,kyk,kyc,1
ler,lou,loj,1
les,les,les,0
let,kau,pss,3
leu,kra,leu,0
lev,abv,abz,2
lev,adg,adn,2
lev,kiu,kvd,2
lev,woi,woi,2
lew,kli,lew,0
lex,wet,lex,0
ley,atb,atq,2
ley,bbm,ptu,2
ley,bug,bug,2
ley,eml,emb,2
ley,kjo,kjc,2
ley,mks,mak,2
ley,mms,mqj,2
ley,mnr,mdr,2
ley,sly,sly,2
ley,trd,sda,2
lez,lez,lez,0
lfa,bas,bas,2
lfa,bfi,ksf,2
lfa,bga,bng,2
lfa,bkn,bdu,2
lfa,bku,bri,2
lfa,bnk,abb,2
lfa,bub,bvb,2
lfa,buj,nmg,2
lfa,buw,bum,2
lfa,dua,dua,2
lfa,ewo,ewo,2
lfa,gun,yas,2
lfa,ldo,bdu,2
lfa,mkz,mcp,2
lfa,tki,bag,2
lfa,tnn,tvu,2
lga,hoa,hoa,1
lga,rov,rug,1
lgb,ckh,mrn,2
lgb,kkt,kkk,2
lgg,lug,lgg,0
lgh,akh,ahk,2
lgh,biu,lwm,2
lgh,han,hni,2
lgh,jin,jiy,2
lgh,lah,lhu,2
lgh,lal,ywt,2
lgh,lis,lis,2
lgh,nus,nuf,2
lgh,yi,iii,2
lgi,klt,kzi,1
lgi,lud,lnd,1
lgi,sab,snv,1
lgk,nbb,nmb,1
lgk,vnm,vnm,1
lgl,kwa,kwd,1
lgl,lau,llu,1
lgl,toq,mlu,1
lgm,bdu,buu,2
lgm,bia,bip,2
lgm,eny,gey,2
lgm,hol,hoo,2
lgm,leg,lea,2
lgm,mbl,mdq,2
lgm,mit,zmq,2
lgm,nng,nyj,2
lgn,kom,xom,1
lgq,anu,cko,2
lgq,ayi,any,2
lgq,ble,bci,2
lgq,cum,ncu,2
lgq,ega,ega,2
lgq,llm,lef,2
lgq,nkn,nko,2
lgr,gel,nlg,1
lgt,mhk,nux,1
lgt,yes,yss,1
lgu,lgu,lgu,0
lgz,aka,axk,2
lgz,bbl,bvx,2
lgz,bob,bni,2
lgz,bol,bli,2
lgz,bsh,buf,2
lgz,dok,ngc,2
lgz,leb,agh,2
lgz,lin,lin,2
lgz,mdw,mdw,2
lgz,mgo,lol,2
lgz,nbe,ngc,2
lgz,nto,nto,2
lgz,sgl,szg,2
lgz,tet,tll,2
lha,lha,lha,0
lhh,plh,plh,2
lhi,jin,jiy,1
lhi,lah,lhu,1
lhi,lal,ywt,1
lhi,lis,lis,1
lhi,nus,nuf,1
lhl,dar,dry,1
lhm,lho,lhm,0
lhn,mel,mel,2
lhp,amd,adx,1
lhp,amt,adx,1
lhp,blt,bft,1
lhp,brl,loy,1
lhp,bya,bee,1
lhp,chd,cdn,1
lhp,chn,chx,1
lhp,drm,drd,1
lhp,ghr,bfu,1
lhp,jad,bod,1
lhp,kgy,kgy,1
lhp,khd,khg,1
lhp,knn,kfk,1
lhp,knz,khg,1
lhp,lad,lbj,1
lhp,lho,lhm,1
lhp,mrc,rnp,1
lhp,nmm,nmm,1
lhp,nph,npa,1
lhp,nyk,tpq,1
lhp,prk,prx,1
lhp,ptt,lae,1
lhp,rpa,bod,1
lhp,she,xsr,1
lhp,shg,bod,1
lhp,skk,sip,1
lhp,spi,bod,1
lhp,tam,taj,1
lhp,tbx,skj,1
lhp,tdi,bod,1
lhp,tdr,bod,1
lhp,tgl,tsj,1
lhp,thk,ths,1
lhp,tib,bod,1
lhp,tis,bod,1
lhp,tmo,bod,1
lhp,tni,lbf,1
lhp,tod,sbu,1
lhp,xns,xns,1
lhp,zha,jna,1
lhs,cld,cld,2
lhs,naa,cld,2
lhs,naj,aij,2
lhs,nap,trg,2
lhs,nsy,aii,2
lht,aml,omb,1
lht,lnw,crc,1
lht,mwo,mlv,1
lht,pms,pma,1
lht,rag,lml,1
lht,sea,tvk,1
lhu,lah,lhu,0
lia,bgs,bsp,2
lia,gol,gol,2
lia,kis,kss,2
lia,kss,kss,2
lia,tne,tem,2
lib,kel,sbc,2
lib,lon,los,2
lic,lic,lic,0
lid,kel,sbc,2
lid,lon,los,2
lie,aka,axk,2
lie,bbl,bvx,2
lie,bob,bni,2
lie,bol,bli,2
lie,bsh,buf,2
lie,dok,ngc,2
lie,leb,agh,2
lie,lin,lin,2
lie,mdw,mdw,2
lie,mgo,lol,2
lie,nbe,ngc,2
lie,nto,nto,2
lie,sgl,szg,2
lie,tet,tll,2
lif,lim,lif,0
lig,jel,jek,2
lih,bnn,bcm,2
lih,ckh,mrn,2
lih,hal,hla,2
lih,hoa,hoa,2
lih,kkt,kkk,2
lih,kra,leu,2
lih,moa,mte,2
lih,nal,nal,2
lih,neh,nsn,2
lih,ptp,gfk,2
lih,rov,rug,2
lih,sir,sjr,2
lih,sis,baa,2
lih,sur,sgz,2
lih,taf,sps,2
lih,teo,tio,2
lih,tga,hrc,2
lih,tgk,tgc,2
lih,tla,ksd,2
lih,tnk,lcm,2
lij,itg,lij,0
lik,bdu,buu,2
lik,bia,bip,2
lik,eny,gey,2
lik,hol,hoo,2
lik,leg,lea,2
lik,mbl,mdq,2
lik,mit,zmq,2
lik,nng,nyj,2
lil,lil,lil,0
lim,grp,ksh,2
lim,lux,ltz,2
lin,lin,lin,0
lio,sob,sob,1
lip,llm,lef,2
liq,brj,bji,1
liq,sid,sid,1
lis,lis,lis,0
lit,lit,lit,0
liu,sht,shj,1
liv,liv,liv,0
liw,ind,ind,1
liw,inj,ind,1
liw,ktp,zlm,1
liw,kuy,vkt,1
liw,min,min,1
liw,mly,zsm,1
liw,mmu,zmi,1
liw,myk,zlm,1
lix,mna,mnb,1
liy,lnd,liy,0
liz,aka,axk,2
liz,bbl,bvx,2
liz,bob,bni,2
liz,bol,bli,2
liz,bsh,buf,2
liz,dok,ngc,2
liz,leb,agh,2
liz,lin,lin,2
liz,mdw,mdw,2
liz,mgo,lol,2
liz,nbe,ngc,2
liz,nto,nto,2
liz,sgl,szg,2
liz,tet,tll,2
lja,djm,djr,1
lja,djn,dji,1
lja,glp,dhg,1
lja,gmt,gnn,1
lja,guf,guf,1
lja,rit,rit,1
lje,npu,npy,1
lje,uma,ppk,1
lji,wlo,wlo,2
ljl,bim,bhp,1
ljl,ked,ksx,1
ljl,keo,xxk,1
ljl,lmh,slp,1
ljl,mng,mqy,1
ljl,ngd,nxg,1
ljl,sik,ski,1
ljp,lmp,ljp,0
ljw,bii,bzr,1
ljw,gny,gyy,1
ljw,mny,zmc,1
ljw,wgu,wrg,1
ljx,dyi,dbl,1
ljx,nya,nyt,1
ljx,wrg,wgy,1
lka,rti,twu,1
lka,tse,aoz,1
lka,ttd,tet,1
lka,ttn,tet,1
lkb,luy,lkb,0
lkc,jin,jiy,1
lkc,lah,lhu,1
lkc,lal,ywt,1
lkc,lis,lis,1
lkc,nus,nuf,1
lkd,nmb,nab,3
lke,buk,bxk,2
lke,gus,guz,2
lke,hnd,hke,2
lke,hya,hay,2
lke,kin,kin,2
lke,lda,lug,2
lke,luy,bxk,2
lke,luy,ida,2
lke,luy,lkb,2
lke,luy,lko,2
lke,luy,lks,2
lke,luy,lri,2
lke,luy,lrm,2
lke,luy,lsm,2
lke,luy,lto,2
lke,luy,lts,2
lke,luy,lwg,2
lke,luy,nle,2
lke,luy,nyd,2
lke,luy,rag,2
lke,nbo,now,2
lke,nde,nnb,2
lke,nko,cgg,2
lke,rnd,run,2
lke,rny,nyn,2
lke,rru,nyo,2
lke,tal,tlj,2
lkh,skk,sip,1
lki,kji,kmr,1
lki,krd,kmr,1
lkj,iba,iba,1
lkl,aoj,aoj,3
lkl,arp,ape,3
lkl,au,avt,3
lkl,kmz,kms,3
lkl,mbo,mxk,3
lkl,nin,niz,3
lkl,olo,ong,3
lkl,one,aun,3
lkl,uri,uri,3
lkl,urt,urt,3
lkl,wal,van,3
lkl,xbi,xbi,3
lkl,yil,yll,3
lkm,adn,adt,1
lkm,bdm,bia,1
lkm,bnl,bjb,1
lkm,bnr,nbj,1
lkm,bxj,bxj,1
lkm,dhl,dhl,1
lkm,dhr,dhr,1
lkm,djr,ddj,1
lkm,gji,gue,1
lkm,gug,ktd,1
lkm,krj,gbd,1
lkm,mdb,dmw,1
lkm,mnj,mpj,1
lkm,mrj,nju,1
lkm,mrt,vma,1
lkm,mwa,mpj,1
lkm,ngj,nju,1
lkm,ngy,nbj,1
lkm,nju,nys,1
lkm,nlr,nrk,1
lkm,nlu,nrl,1
lkm,nly,nly,1
lkm,ntj,ntj,1
lkm,nyr,nna,1
lkm,pin,piu,1
lkm,pit,pjt,1
lkm,pny,pnw,1
lkm,vka,vka,1
lkm,wat,wbv,1
lkm,wbt,wbt,1
lkm,wir,wgu,1
lkm,wlm,wmt,1
lkm,wrl,wbp,1
lkm,yin,yij,1
lkm,ylb,mpj,1
lkm,yng,yia,1
lkm,ynk,kdd,1
lkn,aml,omb,1
lkn,lnw,crc,1
lkn,mwo,mlv,1
lkn,pms,pma,1
lkn,rag,lml,1
lkn,sea,tvk,1
lko,luy,lko,0
lkr,par,lkr,0
lks,luy,lks,0
lkt,lkt,lkt,0
lku,abn,ard,1
lku,diy,dif,1
lku,inn,ynd,1
lku,ppi,pit,1
lku,wan,xwk,1
lku,wgg,wgg,1
lky,maa,mas,2
lla,day,dai,4
lla,doy,dow,4
lla,gir,glj,4
lla,klk,xuo,4
lla,ksp,kia,4
lla,lua,nie,4
lla,mbm,mdd,4
lla,mdg,mua,4
lla,mmi,mcs,4
lla,mum,mzm,4
lla,sle,ndi,4
lla,tpr,tui,4
lla,ygd,dur,4
llb,mua,xsq,1
llc,kko,knk,1
lld,ldn,lld,0
lle,kel,sbc,1
llf,kel,sbc,2
llf,lon,los,2
llg,rti,twu,1
llh,jin,jiy,1
llh,lah,lhu,1
llh,lal,ywt,1
llh,lis,lis,1
llh,nus,nuf,1
lli,dma,dma,2
lli,dng,diz,2
lli,ifm,ifm,2
lli,mbe,mdt,2
lli,mpo,mye,2
lli,ndu,nmd,2
lli,sgu,snq,2
lli,tgo,tsv,2
lli,tks,kkw,2
lli,yns,yns,2
llj,abn,ard,2
llj,adn,adt,2
llj,agt,lnj,2
llj,aly,aly,2
llj,amp,aer,2
llj,arr,are,2
llj,awe,are,2
llj,bca,bdy,2
llj,bdm,bia,2
llj,bii,bzr,2
llj,bnj,bdy,2
llj,bnl,bjb,2
llj,bnr,nbj,2
llj,bwa,bdy,2
llj,bxj,bxj,2
llj,byu,bdy,2
llj,dhb,bjy,2
llj,dhl,dhl,2
llj,dhr,dhr,2
llj,dhu,dhu,2
llj,dhw,tbh,2
llj,diy,dif,2
llj,dja,dyy,2
llj,djm,djr,2
llj,djn,dji,2
llj,djr,ddj,2
llj,dyi,dbl,2
llj,ggd,ggd,2
llj,ggu,gnr,2
llj,gid,bdy,2
llj,gji,gue,2
llj,glp,dhg,2
llj,gml,kld,2
llj,gmt,gnn,2
llj,gny,gyy,2
llj,guf,guf,2
llj,gug,ktd,2
llj,gum,kgs,2
llj,guu,kky,2
llj,inn,ynd,2
llj,kgu,ktg,2
llj,kjn,kjn,2
llj,kly,mwp,2
llj,knc,uwa,2
llj,krj,gbd,2
llj,kuu,kuy,2
llj,kya,gvn,2
llj,kyt,gbb,2
llj,lla,lby,2
llj,lnj,lnj,2
llj,lrd,lbz,2
llj,mdb,dmw,2
llj,mnj,mpj,2
llj,mny,zmc,2
llj,mrj,nju,2
llj,mrt,vma,2
llj,mrw,zmu,2
llj,mwa,mpj,2
llj,ngi,wyb,2
llj,ngj,nju,2
llj,ngr,nay,2
llj,ngw,nxn,2
llj,ngy,nbj,2
llj,nju,nys,2
llj,nlr,nrk,2
llj,nlu,nrl,2
llj,nly,nly,2
llj,ntj,ntj,2
llj,nya,nyt,2
llj,nyr,nna,2
llj,pak,pkn,2
llj,pin,piu,2
llj,pit,pjt,2
llj,pkn,drl,2
llj,pny,pnw,2
llj,ppi,pit,2
llj,rit,rit,2
llj,thp,typ,2
llj,thy,thd,2
llj,uhi,urf,2
llj,ump,ump,2
llj,vka,vka,2
llj,wan,xwk,2
llj,wat,wbv,2
llj,wbt,wbt,2
llj,wgg,wgg,2
llj,wgu,wrg,2
llj,wir,wgu,2
llj,wkw,wkw,2
llj,wlm,wmt,2
llj,wlw,wrb,2
llj,wmu,wim,2
llj,wn,wig,2
llj,wrg,wgy,2
llj,wrl,wbp,2
llj,wru,wrm,2
llj,yid,yii,2
llj,yin,yij,2
llj,yir,yyr,2
llj,ylb,mpj,2
llj,ylr,ylr,2
llj,yng,yia,2
llj,ynk,kdd,2
llj,yny,jao,2
llj,yuw,kld,2
llk,nrm,nrm,1
lll,mbo,mxk,1
llm,mna,mnb,3
lln,lel,lln,0
llo,ktu,ktv,2
llo,pac,pac,2
llp,ngu,llp,0
llq,grt,gor,1
lls,ada,ads,1
lls,asl,ase,1
lls,aus,asf,1
lls,bsl,bfi,1
lls,csl,csl,1
lls,dge,gsg,1
lls,fsl,fse,1
lls,gsl,gss,1
lls,ics,icl,1
lls,ipi,ins,1
lls,ipk,pks,1
lls,irs,isg,1
lls,iss,isr,1
lls,kkl,bqy,1
lls,ksl,xki,1
lls,lgp,psr,1
lls,lii,ise,1
lls,lsa,aed,1
lls,lsb,bzs,1
lls,lse,ssp,1
lls,lsf,fsl,1
lls,lsq,fcs,1
lls,ned,dse,1
lls,nih,jsl,1
lls,nte,nsl,1
lls,nzs,nzs,1
lls,psl,psd,1
lls,rsl,rsl,1
lls,ssl,kvk,1
lls,svt,swl,1
lls,ths,tsq,1
lls,tsl,tza,1
lls,tui,tsm,1
lls,tzi,tss,1
lls,ugs,ugn,1
lls,usl,uks,1
lls,vla,vgt,1
llu,lau,llu,0
llx,fij,fij,1
llx,ndr,fij,1
lma,bgs,bsp,2
lma,gol,gol,2
lma,kis,kss,2
lma,kss,kss,2
lma,tne,tem,2
lmb,ark,akr,1
lmb,tmm,mla,1
lmc,lml,lmc,0
lmd,jom,tlo,2
lmd,msk,jle,2
lme,lam,lme,0
lmf,bim,bhp,1
lmf,ked,ksx,1
lmf,keo,xxk,1
lmf,lmh,slp,1
lmf,mng,mqy,1
lmf,ngd,nxg,1
lmf,sik,ski,1
lmg,ama,aie,2
lmg,kau,pss,2
lmh,ath,aph,1
lmh,bel,byw,1
lmh,cml,rab,1
lmh,klg,kle,1
lmh,lim,lif,1
lmh,ybi,ybi,1
lmi,mbt,mdj,1
lmj,bim,bhp,1
lmj,ked,ksx,1
lmj,keo,xxk,1
lmj,lmh,slp,1
lmj,mng,mqy,1
lmj,ngd,nxg,1
lmj,sik,ski,1
lmk,chs,csy,1
lmk,cti,ctd,1
lmk,pte,pck,1
lmk,ral,ral,1
lmk,thd,tcz,1
lml,rag,lml,0
lmn,lmn,lmn,0
lmo,itb,egl,1
lmo,itg,lij,1
lmo,itu,pms,1
lmp,mbz,mtk,1
lmp,yba,yam,1
lmq,bim,bhp,1
lmq,ked,ksx,1
lmq,keo,xxk,1
