round,variable,lang_id,lang_name,country,iso_alpha2,wals_code,wals_name,auto
6,Q103,621,Igbo,24,NG,igb,Igbo,0
6,Q103,623,Pidgin English,24,NG,npi,Nigerian Pidgin,0
6,Q103,660,Wolof,26,SN,wlf,Wolof,1
6,Q103,661,Pulaar/Toucouleur,26,SN,fus,Fula (Senegal),0
6,Q103,665,Diola,26,SN,dio,Diola-Fogny,1
6,Q103,702,Xhosa,28,ZA,xho,Xhosa,1
6,Q103,703,Pedi/Spedi/North Sotho,28,ZA,stn,Sotho (Northern),1
6,Q103,704,Sesotho/Sotho/South Sotho,28,ZA,ses,Sesotho,1
6,Q103,705,Setswana/Tswana,28,ZA,tsw,Tswana,1
6,Q103,708,Venda,28,ZA,ven,Venda,1
6,Q103,709,Zulu,28,ZA,zul,Zulu,0
6,Q103,780,Luganda,34,UG,lda,Luganda,1
6,Q103,781,Runyankore-Rukiga,34,UG,nko,Nkore-Kiga,1
6,Q103,782,Runyoro-Rutooro,34,UG,rru,Runyoro-Rutooro,1
6,Q103,783,Lusoga,34,UG,lda,Luganda,1
6,Q103,784,Lumasaaba,34,UG,buk,Bukusu,1
6,Q103,787,Ateso,34,UG,tes,Teso,1
6,Q103,788,Acholi-Langi,34,UG,acl,Acholi,1
6,Q103,788,Acholi-Langi,34,UG,lan,Lango,1
6,Q103,788,Acholi-Langi,34,UG,luo,Luo,1
6,Q103,789,Alur,34,UG,luo,Luo,1
6,Q103,790,Lugbara,34,UG,lug,Lugbara,1
6,Q103,792,Japadhola,34,UG,luo,Luo,1
6,Q103,798,Kupsabinyi,34,UG,seb,Sebei,1
6,Q103,799,Ngakarimajong,34,UG,kmj,Karimojong,1
6,Q103,820,Chewa/Nyanja,35,ZM,cic,Chichewa,1
6,Q103,821,Bembia,35,ZM,lmb,Lamba,1
6,Q103,822,Tonga,35,ZM,toz,Tonga (in Zambia),0
6,Q103,823,Kaonde,35,ZM,kil,Kiluba,1
6,Q103,824,Lozi,35,ZM,loz,Lozi,1
6,Q103,860,Ndebele,36,ZW,swt,Swati,1
6,Q103,860,Ndebele,36,ZW,xho,Xhosa,1
6,Q103,860,Ndebele,36,ZW,zul,Zulu,1
6,Q103,861,Shona,36,ZW,shn,Shona,0
6,Q103,900,Creole,19,MU,mcr,Mauritian Creole,0
6,Q103,930,Krio,27,SL,npi,Nigerian Pidgin,0
6,Q103,931,Mende,27,SL,mde,Mende,1
6,Q103,932,Temne,27,SL,tne,Temne,1
6,Q103,1100,Haoussa,23,NE,hau,Hausa,1
6,Q103,1101,Zarma/Songhaï,23,NE,zar,Zarma,1
6,Q103,1142,Kabye,32,TG,kby,Kabiyé,1
6,Q103,1143,Tem (Kotokoli),32,TG,tem,Tem,1
6,Q103,1144,Ben (Moba),32,TG,bmb,Bimoba,1
6,Q103,1145,Nawdem (Losso),32,TG,bmb,Bimoba,1
6,Q103,1145,Nawdem (Losso),32,TG,grm,Gurma,1
6,Q103,1145,Nawdem (Losso),32,TG,kkb,Konkomba,1
6,Q103,1145,Nawdem (Losso),32,TG,ncm,Ncàm,1
6,Q103,1180,Kirundi,5,BI,rnd,Rundi,1
6,Q103,1220,Foufouldé,6,CM,fua,Fula (Cameroonian),0
6,Q103,1221,Pidgin,6,CM,npi,Nigerian Pidgin,0
6,Q103,1222,Ewondo,6,CM,ewo,Ewondo,1
6,Q103,1300,Soussou,12,GN,sus,Susu,1
6,Q103,1302,Poular,12,GN,fgu,Fula (Guinean),0
6,Q103,1305,Maninka,12,GN,mnk,Maninka,0
6,Q103,1307,Kpèlè,12,GN,kpe,Kpelle,1
6,Q103,1312,Kissié,12,GN,kis,Kisi,1
6,Q103,1312,Kissié,12,GN,kss,Kisi (Southern),1
6,Q103,1620,siSwati,30,SZ,swt,Swati,1
6,Q103,1660,Creolo,25,ST,ago,Angolar,0
6,Q103,9995,Other,6,CM,,,
6,Q103,9995,Other,11,GH,,,
6,Q103,9995,Other,12,GN,,,
6,Q103,9995,Other,17,MW,,,
6,Q103,9995,Other,20,MA,,,
6,Q103,9995,Other,21,MZ,,,
6,Q103,9995,Other,25,ST,,,
6,Q103,9995,Other,26,SN,,,
6,Q103,9995,Other,27,SL,,,
6,Q103,9995,Other,28,ZA,,,
6,Q103,9995,Other,30,SZ,,,
6,Q103,9995,Other,34,UG,,,
6,Q103,9995,Other,35,ZM,,,
6,Q116,1,English,6,CM,eng,English,1
6,Q116,1,English,13,KE,eng,English,1
6,Q116,1,English,24,NG,eng,English,1
6,Q116,1,English,28,ZA,eng,English,1
6,Q116,1,English,35,ZM,eng,English,1
6,Q116,1,English,36,ZW,eng,English,1
6,Q116,2,French,10,GA,fre,French,1
6,Q116,3,Portuguese,21,MZ,por,Portuguese,1
6,Q116,3,Portuguese,25,ST,por,Portuguese,1
6,Q116,4,Kiswahili,31,TZ,swa,Swahili,1
6,Q116,5,Arabic,1,DZ,amr,Arabic (Moroccan),0
6,Q116,5,Arabic,1,DZ,atu,Arabic (Tunisian),0
6,Q116,5,Arabic,9,EG,aeg,Arabic (Egyptian),0
6,Q116,5,Arabic,20,MA,amr,Arabic (Moroccan),0
6,Q116,5,Arabic,33,TN,atu,Arabic (Tunisian),0
6,Q116,6,Adja,2,BJ,ajg,Ajagbe,1
6,Q116,6,Adja,32,TG,ajg,Ajagbe,1
6,Q116,13,Bobo,4,BF,bbf,Bobo Madaré (Northern),0
6,Q116,13,Bobo,18,ML,kfe,Koromfe,0
6,Q116,16,Ewe,11,GH,ewe,Ewe,0
6,Q116,16,Ewe,32,TG,ewe,Ewe,0
6,Q116,18,Fulfuldé,4,BF,fbf,Fula (Burkina Faso),1
6,Q116,18,Fulfuldé,23,NE,fbf,Fula (Burkina Faso),1
6,Q116,18,Fulfuldé,23,NE,fni,Fula (Nigerian),1
6,Q116,20,Hausa,11,GH,hau,Hausa,1
6,Q116,20,Hausa,24,NG,hau,Hausa,1
6,Q116,28,Nyanja,21,MZ,cic,Chichewa,1
6,Q116,28,Nyanja,35,ZM,cic,Chichewa,1
6,Q116,32,Tamasheq,18,ML,tai,Tuareg (Air),1
6,Q116,32,Tamasheq,18,ML,tsk,Tamashek,1
6,Q116,32,Tamasheq,23,NE,tai,Tuareg (Air),1
6,Q116,32,Tamasheq,23,NE,tsk,Tamashek,1
6,Q116,35,Yoruba,2,BJ,yor,Yoruba,1
6,Q116,35,Yoruba,24,NG,yor,Yoruba,1
6,Q116,100,Fon,2,BJ,fon,Fongbe,1
6,Q116,102,Bariba,2,BJ,brb,Bariba,1
6,Q116,105,Ditamari,2,BJ,ntn,Nateni,1
6,Q116,106,Peulh,2,BJ,fbf,Fula (Burkina Faso),1
6,Q116,106,Peulh,2,BJ,fgo,Fulani (Gombe),1
6,Q116,106,Peulh,2,BJ,fgu,Fula (Guinean),1
6,Q116,106,Peulh,2,BJ,fma,Fula (Mauritanian),1
6,Q116,106,Peulh,2,BJ,fni,Fula (Nigerian),1
6,Q116,106,Peulh,2,BJ,fum,Fulfulde (Maasina),1
6,Q116,107,Lopka,2,BJ,kby,Kabiyé,1
6,Q116,140,Setswana,3,BW,tsw,Tswana,1
6,Q116,142,Sekgalagadi,3,BW,tsw,Tswana,1
6,Q116,143,Sesubia,3,BW,sub,Subiya,1
6,Q116,144,Ikalanga/Sekalaka,3,BW,klz,Kalanga,1
6,Q116,180,Mooré,4,BF,moo,Mooré,1
6,Q116,181,Dioula,4,BF,dyu,Dyula,1
6,Q116,183,Gulmacema,4,BF,grm,Gurma,1
6,Q116,184,Gourounsi,4,BF,grn,Gurenne,1
6,Q116,185,Bissa,4,BF,bis,Bisa,1
6,Q116,190,Samo,4,BF,bok,Boko,1
6,Q116,190,Samo,4,BF,bus,Busa,1
6,Q116,220,Crioulo,7,CV,ago,Angolar,0
6,Q116,220,Crioulo,7,CV,gbc,Guinea Bissau Crioulo,0
6,Q116,220,Crioulo,7,CV,pri,Príncipense,0
6,Q116,221,Português,7,CV,por,Portuguese,1
6,Q116,260,Akan,11,GH,akn,Akan,1
6,Q116,262,Ga/Dangbe,11,GH,ga,Gã,0
6,Q116,263,Dagbani,11,GH,dgb,Dagbani,1
6,Q116,265,Waala,11,GH,dga,Dagaare,1
6,Q116,266,Moshie,11,GH,moo,Mooré,1
6,Q116,268,Likpakpaln,11,GH,kkb,Konkomba,1
6,Q116,270,Konkomba,11,GH,kkb,Konkomba,1
6,Q116,271,Gonja,11,GH,cum,Chumburung,1
6,Q116,271,Gonja,11,GH,nkn,Nkonya,1
6,Q116,273,Dagaree,11,GH,dga,Dagaare,1
6,Q116,275,Kotokoli,11,GH,tem,Tem,1
6,Q116,279,Sissala,11,GH,ssa,Sisaala,1
6,Q116,280,Kasem,11,GH,xsm,Kàsim,1
6,Q116,300,Kikuyu,13,KE,kik,Kikuyu,1
6,Q116,301,Luo,13,KE,luo,Luo,1
6,Q116,302,Luhya,13,KE,luy,Luyia,0
6,Q116,303,Kamba,13,KE,kba,Kamba,1
6,Q116,305,Kisii,13,KE,gus,Gusii,1
6,Q116,306,Meru/Embu,13,KE,kba,Kamba,1
6,Q116,306,Meru/Embu,13,KE,kik,Kikuyu,1
6,Q116,307,Maasai/Samburu,13,KE,maa,Maasai,1
6,Q116,310,Somali,13,KE,som,Somali,1
6,Q116,340,Sesotho,14,LS,ses,Sesotho,1
6,Q116,380,Bassa,15,LR,kla,Klao,0
6,Q116,383,Gbandi,15,LR,bnd,Bandi,1
6,Q116,384,Gio,15,LR,dan,Dan,0
6,Q116,386,Grebo,15,LR,grb,Grebo,1
6,Q116,387,Kissi,15,LR,kss,Kisi (Southern),1
6,Q116,388,Kpelle,15,LR,kpe,Kpelle,1
6,Q116,389,Krahn,15,LR,gue,Guere,1
6,Q116,389,Krahn,15,LR,wob,Wobe,1
6,Q116,390,Kru,15,LR,kla,Klao,1
6,Q116,391,Lorma,15,LR,lma,Loma,1
6,Q116,420,Malgache « officiel »,16,MG,mal,Malagasy,1
6,Q116,421,Malgache avec spécificité régionale,16,MG,mal,Malagasy,1
6,Q116,460,Chitumbuka,17,MW,cic,Chichewa,1
6,Q116,460,Chitumbuka,17,MW,sen,Sena,1
6,Q116,461,Chinkhonde,17,MW,mmw,Mambwe,1
6,Q116,461,Chinkhonde,17,MW,nyh,Nyiha,1
6,Q116,463,Chichewa,17,MW,cic,Chichewa,1
6,Q116,464,Chiyao,17,MW,yao,Yao (in Malawi),1
6,Q116,466,Chilomwe,17,MW,mua,Makua,1
6,Q116,471,Chitonga,17,MW,cic,Chichewa,1
6,Q116,471,Chitonga,17,MW,sen,Sena,1
6,Q116,501,Bambara,18,ML,bam,Bambara,1
6,Q116,506,Dogon,18,ML,dds,Donno So,0
6,Q116,506,Dogon,18,ML,dts,Toro So,0
6,Q116,506,Dogon,18,ML,jms,Jamsay,0
6,Q116,506,Dogon,18,ML,tms,Tommo So,0
6,Q116,514,Peulh/Fulfude,18,ML,fum,Fulfulde (Maasina),0
6,Q116,516,Senufo,18,ML,nrg,Nanerge,1
6,Q116,516,Senufo,18,ML,sup,Supyire,1
6,Q116,517,Soninké/Sarakolé,18,ML,snn,Soninke,1
6,Q116,518,Sonrhai,18,ML,kch,Koyra Chiini,0
6,Q116,518,Sonrhai,18,ML,kse,Koyraboro Senni,0
6,Q116,540,Makua,21,MZ,mua,Makua,1
6,Q116,541,Sena,21,MZ,sen,Sena,1
6,Q116,542,Ndau,21,MZ,shn,Shona,1
6,Q116,543,Changana,21,MZ,tsn,Tsonga,1
6,Q116,545,Chope,21,MZ,eko,Ekoti,1
6,Q116,545,Chope,21,MZ,loz,Lozi,1
6,Q116,545,Chope,21,MZ,mua,Makua,1
6,Q116,545,Chope,21,MZ,ndb,Ndebele (in South Africa),1
6,Q116,545,Chope,21,MZ,rga,Ronga,1
6,Q116,545,Chope,21,MZ,ses,Sesotho,1
6,Q116,545,Chope,21,MZ,stn,Sotho (Northern),1
6,Q116,545,Chope,21,MZ,swt,Swati,1
6,Q116,545,Chope,21,MZ,tsn,Tsonga,1
6,Q116,545,Chope,21,MZ,tsw,Tswana,1
6,Q116,545,Chope,21,MZ,ven,Venda,1
6,Q116,545,Chope,21,MZ,xho,Xhosa,1
6,Q116,545,Chope,21,MZ,zul,Zulu,1
6,Q116,546,Bitonga,21,MZ,eko,Ekoti,1
6,Q116,546,Bitonga,21,MZ,loz,Lozi,1
6,Q116,546,Bitonga,21,MZ,mua,Makua,1
6,Q116,546,Bitonga,21,MZ,ndb,Ndebele (in South Africa),1
6,Q116,546,Bitonga,21,MZ,rga,Ronga,1
6,Q116,546,Bitonga,21,MZ,ses,Sesotho,1
6,Q116,546,Bitonga,21,MZ,stn,Sotho (Northern),1
6,Q116,546,Bitonga,21,MZ,swt,Swati,1
6,Q116,546,Bitonga,21,MZ,tsn,Tsonga,1
6,Q116,546,Bitonga,21,MZ,tsw,Tswana,1
6,Q116,546,Bitonga,21,MZ,ven,Venda,1
6,Q116,546,Bitonga,21,MZ,xho,Xhosa,1
6,Q116,546,Bitonga,21,MZ,zul,Zulu,1
6,Q116,547,Makonde,21,MZ,mkd,Makonde,1
6,Q116,548,Chuabo,21,MZ,eko,Ekoti,1
6,Q116,548,Chuabo,21,MZ,mua,Makua,1
6,Q116,550,Lomue,21,MZ,mua,Makua,1
6,Q116,582,Nama/Damara,22,NA,kho,Khoekhoe,1
6,Q116,583,Oshiwambo (Oshindonga/Oshikwanyama),22,NA,mhu,Mbalanhu,1
6,Q116,583,Oshiwambo (Oshindonga/Oshikwanyama),22,NA,ndo,Ndonga,1
6,Q116,584,Otjiherero,22,NA,her,Herero,1
6,Q116,585,Rukwangali,22,NA,kwn,Kwangali,1
6,Q116,586,Rugririku/Rumanyo,22,NA,kwn,Kwangali,1
6,Q116,588,Silozi,22,NA,loz,Lozi,1
6,Q116,621,Igbo,24,NG,igb,Igbo,0
6,Q116,624,Efik,24,NG,efi,Efik,1
6,Q116,625,Ebira,24,NG,ebi,Ebira,1
6,Q116,628,Ubibio,24,NG,ibi,Ibibio,1
6,Q116,630,Tiv,24,NG,tiv,Tiv,1
6,Q116,631,Nupe,24,NG,nup,Nupe,1
6,Q116,632,Ijaw,24,NG,ijo,Ijo (Kolokuma),1
6,Q116,633,Edo,24,NG,bni,Bini,1
6,Q116,634,Igala,24,NG,ise,Isekiri,1
6,Q116,634,Igala,24,NG,yor,Yoruba,1
6,Q116,638,Ikwere,24,NG,igb,Igbo,1
6,Q116,638,Ikwere,24,NG,izi,Izi,1
6,Q116,639,Idoma,24,NG,ido,Idoma,1
6,Q116,648,Mumuye,24,NG,mum,Mumuye,1
6,Q116,650,Tangale,24,NG,tan,Tangale,1
6,Q116,654,Lemoro,24,NG,amo,Amo,1
6,Q116,655,Igede,24,NG,ige,Igede,1
6,Q116,656,Gbagyi,24,NG,gwa,Gwari,1
6,Q116,657,Buju,24,NG,amo,Amo,1
6,Q116,658,Buji,24,NG,amo,Amo,1
6,Q116,659,Bandawa,24,NG,juk,Jukun,1
6,Q116,660,Wolof,26,SN,wlf,Wolof,1
6,Q116,661,Pulaar/Toucouleur,26,SN,fus,Fula (Senegal),0
6,Q116,662,Serer,26,SN,fbf,Fula (Burkina Faso),1
6,Q116,662,Serer,26,SN,fgo,Fulani (Gombe),1
6,Q116,662,Serer,26,SN,fgu,Fula (Guinean),1
6,Q116,662,Serer,26,SN,fma,Fula (Mauritanian),1
6,Q116,662,Serer,26,SN,fni,Fula (Nigerian),1
6,Q116,662,Serer,26,SN,fum,Fulfulde (Maasina),1
6,Q116,663,Mandinka/Bambara,26,SN,bam,Bambara,1
6,Q116,663,Mandinka/Bambara,26,SN,dyu,Dyula,1
6,Q116,663,Mandinka/Bambara,26,SN,maw,Maninka (Western),1
6,Q116,663,Mandinka/Bambara,26,SN,mdk,Mandinka,1
6,Q116,663,Mandinka/Bambara,26,SN,mka,Mauka,1
6,Q116,663,Mandinka/Bambara,26,SN,mnk,Maninka,1
6,Q116,663,Mandinka/Bambara,26,SN,xas,Xasonga,1
6,Q116,665,Diola,26,SN,dio,Diola-Fogny,1
6,Q116,669,Maure,26,SN,ahs,Arabic (Bani-Hassan),1
6,Q116,700,Afrikaans,28,ZA,afr,Afrikaans,1
6,Q116,702,Xhosa,28,ZA,xho,Xhosa,1
6,Q116,703,Pedi/North Sotho,28,ZA,stn,Sotho (Northern),1
6,Q116,704,Sesotho/South Sotho,28,ZA,ses,Sesotho,1
6,Q116,705,Tswana,28,ZA,tsw,Tswana,1
6,Q116,707,Swazi,28,ZA,swt,Swati,1
6,Q116,708,Venda,28,ZA,ven,Venda,1
6,Q116,709,Zulu,28,ZA,zul,Zulu,0
6,Q116,741,Kichaga,31,TZ,cga,Chaga,1
6,Q116,742,Kihaya,31,TZ,hya,Haya,1
6,Q116,745,Kipare,31,TZ,pre,Pare,1
6,Q116,749,Kisukuma,31,TZ,skm,Sukuma,1
6,Q116,751,Kimeru,31,TZ,cga,Chaga,1
6,Q116,752,Kikurya,31,TZ,gus,Gusii,1
6,Q116,761,Kiha,31,TZ,kin,Kinyarwanda,1
6,Q116,761,Kiha,31,TZ,rnd,Rundi,1
6,Q116,763,Kijaluo,31,TZ,luo,Luo,1
6,Q116,771,Kindamba,31,TZ,pog,Pogoro,1
6,Q116,780,Luganda,34,UG,lda,Luganda,1
6,Q116,781,Runyankole,34,UG,rny,Runyankore,1
6,Q116,782,Runyoro,34,UG,rru,Runyoro-Rutooro,1
6,Q116,783,Lusoga,34,UG,lda,Luganda,1
6,Q116,784,Lumasaaba,34,UG,buk,Bukusu,1
6,Q116,787,Ateso,34,UG,tes,Teso,1
6,Q116,788,Acholi,34,UG,acl,Acholi,1
6,Q116,789,Alur,34,UG,luo,Luo,1
6,Q116,790,Lugbara,34,UG,lug,Lugbara,1
6,Q116,792,Japadhola,34,UG,luo,Luo,1
6,Q116,795,Rukiga,34,UG,nko,Nkore-Kiga,1
6,Q116,796,Rutooro,34,UG,rru,Runyoro-Rutooro,1
6,Q116,797,Langi,34,UG,lan,Lango,1
6,Q116,798,Kupsabinyi,34,UG,seb,Sebei,1
6,Q116,799,Ngakarimajong,34,UG,kmj,Karimojong,1
6,Q116,820,Bemba,35,ZM,lmb,Lamba,1
6,Q116,822,Tonga,35,ZM,toz,Tonga (in Zambia),0
6,Q116,823,Lozi,35,ZM,loz,Lozi,1
6,Q116,824,Chewa,35,ZM,cic,Chichewa,1
6,Q116,827,Kaonde,35,ZM,kil,Kiluba,1
6,Q116,828,Luvale,35,ZM,luv,Luvale,1
6,Q116,838,Lunda,35,ZM,lbu,Lunda,1
6,Q116,841,Mambwe,35,ZM,mmw,Mambwe,1
6,Q116,860,Ndebele,36,ZW,swt,Swati,1
6,Q116,860,Ndebele,36,ZW,xho,Xhosa,1
6,Q116,860,Ndebele,36,ZW,zul,Zulu,1
6,Q116,861,Shona,36,ZW,shn,Shona,0
6,Q116,862,Zezuru,36,ZW,shn,Shona,0
6,Q116,863,Korekore,36,ZW,shn,Shona,0
6,Q116,864,Karanga,36,ZW,krg,Karanga,0
6,Q116,865,Manyika,36,ZW,shn,Shona,1
6,Q116,900,Creole,19,MU,mcr,Mauritian Creole,0
6,Q116,930,Krio,27,SL,npi,Nigerian Pidgin,0
6,Q116,931,Mende,27,SL,mde,Mende,1
6,Q116,932,Temne,27,SL,tne,Temne,1
6,Q116,933,Limba,27,SL,bgs,Baga Sitemu,0
6,Q116,933,Limba,27,SL,gol,Gola,0
6,Q116,933,Limba,27,SL,kis,Kisi,0
6,Q116,933,Limba,27,SL,kss,Kisi (Southern),0
6,Q116,933,Limba,27,SL,tne,Temne,0
6,Q116,934,Loko,27,SL,lok,Loko,1
6,Q116,939,Madingo,27,SL,mnk,Maninka,0
6,Q116,1100,Haoussa,23,NE,hau,Hausa,1
6,Q116,1101,Zarma/Songhaï,23,NE,zar,Zarma,1
6,Q116,1141,Mina (Guen),32,TG,ewa,Ewe (Anglo),1
6,Q116,1142,Kabye,32,TG,kby,Kabiyé,1
6,Q116,1143,Tem (Kotokoli),32,TG,tem,Tem,1
6,Q116,1144,Ben (Moba),32,TG,bmb,Bimoba,1
6,Q116,1145,Nawdem (Losso),32,TG,bmb,Bimoba,1
6,Q116,1145,Nawdem (Losso),32,TG,grm,Gurma,1
6,Q116,1145,Nawdem (Losso),32,TG,kkb,Konkomba,1
6,Q116,1145,Nawdem (Losso),32,TG,ncm,Ncàm,1
6,Q116,1146,Lama (Lamba),32,TG,kby,Kabiyé,1
6,Q116,1148,Ikposso (Akposso),32,TG,kpo,Kposo,1
6,Q116,1180,Kirundi,5,BI,rnd,Rundi,1
6,Q116,1220,Foufouldé,6,CM,fua,Fula (Cameroonian),0
6,Q116,1222,Ewondo,6,CM,ewo,Ewondo,1
6,Q116,1224,Douala,6,CM,dua,Duala,1
6,Q116,1262,Adjoukrou,8,CI,adi,Adioukrou,1
6,Q116,1263,Agny,8,CI,ayi,Anyi,1
6,Q116,1267,Baoulé,8,CI,ble,Baule,1
6,Q116,1268,Bété,8,CI,bet,Bété,1
6,Q116,1268,Bété,8,CI,ddj,Dadjriwalé,1
6,Q116,1271,Gouro,8,CI,gro,Guro,1
6,Q116,1272,Guéré,8,CI,gue,Guere,1
6,Q116,1277,Sénoufo,8,CI,dym,Dyimini,1
6,Q116,1277,Sénoufo,8,CI,naf,Nafaanra,1
6,Q116,1277,Sénoufo,8,CI,nrg,Nanerge,1
6,Q116,1277,Sénoufo,8,CI,snd,Senadi,1
6,Q116,1277,Sénoufo,8,CI,sup,Supyire,1
6,Q116,1277,Sénoufo,8,CI,tny,Tenyer,1
6,Q116,1283,Tour,8,CI,dbw,Dan (Blowo),1
6,Q116,1300,Soussou,12,GN,sus,Susu,1
6,Q116,1301,Poular,12,GN,fgu,Fula (Guinean),0
6,Q116,1302,Maninka,12,GN,mnk,Maninka,0
6,Q116,1304,Kpèlè,12,GN,kpe,Kpelle,1
6,Q116,1305,Toma,12,GN,lma,Loma,1
6,Q116,1306,Kissié,12,GN,kis,Kisi,1
6,Q116,1306,Kissié,12,GN,kss,Kisi (Southern),1
6,Q116,1500,Berber Language,20,MA,bch,Berber (Chaouia),1
6,Q116,1500,Berber Language,20,MA,bmz,Berber (Mzab),1
6,Q116,1500,Berber Language,20,MA,bou,Berber (Wargla),1
6,Q116,1500,Berber Language,20,MA,brf,Berber (Rif),1
6,Q116,1500,Berber Language,20,MA,bse,Berber (Ayt Seghrouchen Middle Atlas),1
6,Q116,1500,Berber Language,20,MA,bsi,Berber (Siwa),1
6,Q116,1500,Berber Language,20,MA,kbl,Kabyle,1
6,Q116,1500,Berber Language,20,MA,tai,Tuareg (Air),1
6,Q116,1500,Berber Language,20,MA,tas,Tashlhiyt,1
6,Q116,1500,Berber Language,20,MA,tsk,Tamashek,1
6,Q116,1500,Berber Language,20,MA,zen,Zenaga,1
6,Q116,1540,Sudanese Arabic,29,SD,abb,Arabic (Abbéché Chad),0
6,Q116,1620,siSwati,30,SZ,swt,Swati,1
6,Q116,1700,Fang,10,GA,buw,Bulu,1
6,Q116,1700,Fang,10,GA,ewo,Ewondo,1
6,Q116,1701,Punu/Mériè,10,GA,sgu,Sangu,1
6,Q116,1704,Nzébi/Métié,10,GA,dma,Duma,1
6,Q116,1706,Tsogho,10,GA,tgo,Tsogo,1
6,Q116,2620,Bajju,24,NG,gwo,Gworok,0
6,Q116,2621,Ngas,24,NG,anc,Angas,1
6,Q116,2622,Mwaghavul,24,NG,mup,Mupun,1
6,Q116,2623,Maghai,24,NG,bmb,Bimoba,1
6,Q116,2623,Maghai,24,NG,brb,Bariba,1
6,Q116,2623,Maghai,24,NG,buy,Buli (in Ghana),1
6,Q116,2623,Maghai,24,NG,dga,Dagaare,1
6,Q116,2623,Maghai,24,NG,dgb,Dagbani,1
6,Q116,2623,Maghai,24,NG,grm,Gurma,1
6,Q116,2623,Maghai,24,NG,grn,Gurenne,1
6,Q116,2623,Maghai,24,NG,kby,Kabiyé,1
6,Q116,2623,Maghai,24,NG,kfe,Koromfe,1
6,Q116,2623,Maghai,24,NG,kir,Kirma,1
6,Q116,2623,Maghai,24,NG,kkb,Konkomba,1
6,Q116,2623,Maghai,24,NG,kni,Konni,1
6,Q116,2623,Maghai,24,NG,kow,Ko (Winye),1
6,Q116,2623,Maghai,24,NG,lob,Lobi,1
6,Q116,2623,Maghai,24,NG,lye,Lyele,1
6,Q116,2623,Maghai,24,NG,mmp,Mampruli,1
6,Q116,2623,Maghai,24,NG,moo,Mooré,1
6,Q116,2623,Maghai,24,NG,ncm,Ncàm,1
6,Q116,2623,Maghai,24,NG,nnn,Nuni (Northern),1
6,Q116,2623,Maghai,24,NG,ntn,Nateni,1
6,Q116,2623,Maghai,24,NG,ssa,Sisaala,1
6,Q116,2623,Maghai,24,NG,tem,Tem,1
6,Q116,2623,Maghai,24,NG,tmp,Tampulma,1
6,Q116,2623,Maghai,24,NG,vag,Vagla,1
6,Q116,2623,Maghai,24,NG,wwa,Waama,1
6,Q116,2623,Maghai,24,NG,xsm,Kàsim,1
6,Q116,2624,Zuru,24,NG,duk,Duka,1
6,Q116,2625,Umone,24,NG,koh,Kohumono,1
6,Q116,2749,Kiruri,31,TZ,gus,Gusii,1
6,Q116,2750,Kikinga,31,TZ,kga,Kinga,1
6,Q116,9995,Other,6,CM,,,
6,Q116,9995,Other,21,MZ,,,
6,Q116,9995,Other,24,NG,,,
6,Q116,9995,Other,28,ZA,,,
6,Q116,9995,Other,31,TZ,,,
6,Q2,-1,Missing,15,LR,,,
6,Q2,1,English,3,BW,eng,English,1
6,Q2,1,English,4,BF,eng,English,1
6,Q2,1,English,6,CM,eng,English,1
6,Q2,1,English,13,KE,eng,English,1
6,Q2,1,English,14,LS,eng,English,1
6,Q2,1,English,15,LR,eng,English,1
6,Q2,1,English,16,MG,eng,English,1
6,Q2,1,English,17,MW,eng,English,1
6,Q2,1,English,19,MU,eng,English,1
6,Q2,1,English,22,NA,eng,English,1
6,Q2,1,English,27,SL,eng,English,1
6,Q2,1,English,28,ZA,eng,English,1
6,Q2,1,English,29,SD,eng,English,1
6,Q2,1,English,30,SZ,eng,English,1
6,Q2,1,English,34,UG,eng,English,1
6,Q2,1,English,35,ZM,eng,English,1
6,Q2,1,English,36,ZW,eng,English,1
6,Q2,2,French,1,DZ,fre,French,1
6,Q2,2,French,2,BJ,fre,French,1
6,Q2,2,French,4,BF,fre,French,1
6,Q2,2,French,6,CM,fre,French,1
6,Q2,2,French,8,CI,fre,French,1
6,Q2,2,French,10,GA,fre,French,1
6,Q2,2,French,12,GN,fre,French,1
6,Q2,2,French,16,MG,fre,French,1
6,Q2,2,French,18,ML,fre,French,1
6,Q2,2,French,19,MU,fre,French,1
6,Q2,2,French,22,NA,fre,French,1
6,Q2,2,French,26,SN,fre,French,1
6,Q2,2,French,32,TG,fre,French,1
6,Q2,2,French,33,TN,fre,French,1
6,Q2,3,Portuguese,21,MZ,por,Portuguese,1
6,Q2,3,Portuguese,22,NA,por,Portuguese,1
6,Q2,3,Portuguese,25,ST,por,Portuguese,1
6,Q2,3,Portuguese,28,ZA,por,Portuguese,1
6,Q2,4,Swahili,5,BI,swa,Swahili,1
6,Q2,4,Swahili,13,KE,swa,Swahili,1
6,Q2,4,Swahili,31,TZ,swa,Swahili,1
6,Q2,4,Swahili,34,UG,swa,Swahili,1
6,Q2,5,Arabic,20,MA,amr,Arabic (Moroccan),0
6,Q2,5,Arabic,33,TN,atu,Arabic (Tunisian),0
6,Q2,6,Adja,2,BJ,ajg,Ajagbe,1
6,Q2,6,Adja,32,TG,ajg,Ajagbe,1
6,Q2,7,Afrikaans,3,BW,afr,Afrikaans,1
6,Q2,7,Afrikaans,22,NA,afr,Afrikaans,1
6,Q2,7,Afrikaans,28,ZA,afr,Afrikaans,1
