round,variable,country,lang_name,iso_639_3,iso_scope,iso_ref_name,iso_alpha2
6,Q2OTHER,8,andoh,mis,S,Uncoded languages,CI
6,Q2OTHER,24,angas,anc,I,Ngas,NG
6,Q2OTHER,24,ankwe,ank,I,Goemai,NG
6,Q2OTHER,13,arab,arb,I,Standard Arabic,KE
6,Q2OTHER,13,arab,ara,M,Arabic,KE
6,Q2OTHER,6,arabe,shu,I,Chadian Arabic,CM
6,Q2OTHER,6,arabe,ara,M,Arabic,CM
6,Q2OTHER,6,ashem,mis,S,Uncoded languages,CM
6,Q2OTHER,6,asumb0,ass,I,Ipulo,CM
6,Q2OTHER,11,atweti,mis,S,Uncoded languages,GH
6,Q2OTHER,24,aukwe,afo,I,Eloyi,NG
6,Q2OTHER,11,avatime,avn,I,Avatime,GH
6,Q2OTHER,6,babadjon,mis,S,Uncoded languages,CM
6,Q2OTHER,6,babadjou,nla,I,Ngombale,CM
6,Q2OTHER,24,bachama,bcy,I,Bacama,NG
6,Q2OTHER,8,bacoue,mis,S,Uncoded languages,CI
6,Q2OTHER,6,badjoue,ozm,I,Koonzime,CM
6,Q2OTHER,24,badukke,mis,S,Uncoded languages,NG
6,Q2OTHER,6,bafang,fmp,I,Fe'fe',CM
6,Q2OTHER,6,bafaw,bwt,I,Bafaw-Balong,CM
6,Q2OTHER,6,bafoussam,mis,S,Uncoded languages,CM
6,Q2OTHER,12,baga,bcg,I,Baga Pokur,GN
6,Q2OTHER,34,bagungu,rub,I,Gungu,UG
6,Q2OTHER,6,baham,bbj,I,Ghomálá',CM
6,Q2OTHER,6,baham/bafoussam,bbj,I,Ghomálá',CM
6,Q2OTHER,24,bajju,kaj,I,Jju,NG
6,Q2OTHER,24,baju,kaj,I,Jju,NG
6,Q2OTHER,13,bajuni,swh,I,Swahili (individual language),KE
6,Q2OTHER,13,bajuni,swa,M,Swahili (macrolanguage),KE
6,Q2OTHER,6,bakosi,bss,I,Akoose,CM
6,Q2OTHER,8,bakoue,mis,S,Uncoded languages,CI
6,Q2OTHER,6,bakwari,bri,I,Mokpwe,CM
6,Q2OTHER,6,bakwere,bri,I,Mokpwe,CM
6,Q2OTHER,26,balante,bjt,I,Balanta-Ganja,SN
6,Q2OTHER,6,balcweri,mis,S,Uncoded languages,CM
6,Q2OTHER,6,baleng,mis,S,Uncoded languages,CM
6,Q2OTHER,6,balengou,mis,S,Uncoded languages,CM
6,Q2OTHER,6,bali,mhk,I,Mungaka,CM
6,Q2OTHER,6,bali nyonga,mhk,I,Mungaka,CM
6,Q2OTHER,6,baloundo,mis,S,Uncoded languages,CM
6,Q2OTHER,34,baluya,lsm,I,Saamia,UG
6,Q2OTHER,34,baluya,luy,M,Luyia,UG
6,Q2OTHER,6,bambele,bag,I,Tuki,CM
6,Q2OTHER,6,bamendjing,xmg,I,Mengaka,CM
6,Q2OTHER,6,bamougoum,mis,S,Uncoded languages,CM
6,Q2OTHER,24,banbawa,bcv,I,Shoo-Minda-Nye,NG
6,Q2OTHER,24,bandawa,bcv,I,Shoo-Minda-Nye,NG
6,Q2OTHER,6,banen,tvu,I,Tunen,CM
6,Q2OTHER,6,banvele,mis,S,Uncoded languages,CM
6,Q2OTHER,24,baruba,mis,S,Uncoded languages,NG
6,Q2OTHER,11,basari,bud,I,Ntcham,GH
6,Q2OTHER,6,basso,nla,I,Ngombale,CM
6,Q2OTHER,6,bata,bta,I,Bata,CM
6,Q2OTHER,6,batanga,bnm,I,Batanga,CM
6,Q2OTHER,6,batcham,nnh,I,Ngiemboon,CM
6,Q2OTHER,6,batibo,mgo,I,Meta',CM
6,Q2OTHER,11,batoe,ewe,I,Ewe,GH
6,Q2OTHER,6,baton,mis,S,Uncoded languages,CM
6,Q2OTHER,24,bawaje,mis,S,Uncoded languages,NG
6,Q2OTHER,6,bawan,mis,S,Uncoded languages,CM
6,Q2OTHER,24,bawara,mis,S,Uncoded languages,NG
6,Q2OTHER,6,befang,bby,I,Befang,CM
6,Q2OTHER,6,belibonachi,mis,S,Uncoded languages,CM
6,Q2OTHER,4,bella,mis,S,Uncoded languages,BF
6,Q2OTHER,6,benegun,mis,S,Uncoded languages,CM
6,Q2OTHER,6,besa,mis,S,Uncoded languages,CM
6,Q2OTHER,16,betsimisaraka,bmm,I,Northern Betsimisaraka Malagasy,MG
6,Q2OTHER,16,betsimisaraka,bzc,I,Southern Betsimisaraka Malagasy,MG
6,Q2OTHER,16,betsimisaraka,mlg,M,Malagasy,MG
6,Q2OTHER,26,beudick,mis,S,Uncoded languages,SN
6,Q2OTHER,19,bhojpuri,bho,I,Bhojpuri,MU
6,Q2OTHER,2,biali,beh,I,Biali,BJ
6,Q2OTHER,11,bimoba,bim,I,Bimoba,GH
6,Q2OTHER,11,bissa,bib,I,Bissa,GH
6,Q2OTHER,36,bocha,mxc,I,Manyika,ZW
6,Q2OTHER,24,boiyana,mis,S,Uncoded languages,NG
6,Q2OTHER,11,bono,abr,I,Abron,GH
6,Q2OTHER,13,borana,gax,I,Borana-Arsi-Guji Oromo,KE
6,Q2OTHER,13,borana,orm,M,Oromo,KE
6,Q2OTHER,29,brown amer language,mis,S,Uncoded languages,SD
6,Q2OTHER,6,bu,boe,I,Mundabli,CM
6,Q2OTHER,6,buda,mis,S,Uncoded languages,CM
6,Q2OTHER,11,buem,lef,I,Lelemi,GH
6,Q2OTHER,36,buja,sna,I,Shona,ZW
6,Q2OTHER,11,buli,bwu,I,Buli (Ghana),GH
6,Q2OTHER,6,bulu,bum,I,Bulu (Cameroon),CM
6,Q2OTHER,24,bussa,mis,S,Uncoded languages,NG
6,Q2OTHER,21,chaewa,nya,I,Nyanja,MZ
6,Q2OTHER,11,chamba,bud,I,Ntcham,GH
6,Q2OTHER,21,chena,seh,I,Sena,MZ
6,Q2OTHER,21,cheua,nya,I,Nyanja,MZ
6,Q2OTHER,21,chewa,nya,I,Nyanja,MZ
6,Q2OTHER,36,chewa,nya,I,Nyanja,ZW
6,Q2OTHER,21,chewe,nya,I,Nyanja,MZ
6,Q2OTHER,35,chikunda,kdn,I,Kunda,ZM
6,Q2OTHER,17,chimambwe,mgr,I,Mambwe-Lungu,MW
6,Q2OTHER,17,chindali,ndh,I,Ndali,MW
6,Q2OTHER,17,chinyakyusa,nyy,I,Nyakyusa-Ngonde,MW
6,Q2OTHER,17,chinyanja,nya,I,Nyanja,MW
6,Q2OTHER,17,chinyika,nkv,I,Nyika (Malawi and Zambia),MW
6,Q2OTHER,17,chinyungwe,nyu,I,Nyungwe,MW
6,Q2OTHER,17,chiswahili,swh,I,Swahili (individual language),MW
6,Q2OTHER,17,chiswahili,swa,M,Swahili (macrolanguage),MW
6,Q2OTHER,21,chitcheiwa,nya,I,Nyanja,MZ
6,Q2OTHER,21,chitewe,twx,I,Tewe,MZ
6,Q2OTHER,21,chiteye,twx,I,Tewe,MZ
6,Q2OTHER,36,chitoko,mis,S,Uncoded languages,ZW
6,Q2OTHER,21,chitsua,tsc,I,Tswa,MZ
6,Q2OTHER,21,chitxua,tsc,I,Tswa,MZ
6,Q2OTHER,17,chiwandya,swk,I,Malawi Sena,MW
6,Q2OTHER,35,chiyamba,mis,S,Uncoded languages,ZM
6,Q2OTHER,21,chona,mis,S,Uncoded languages,MZ
6,Q2OTHER,6,choua,mis,S,Uncoded languages,CM
6,Q2OTHER,11,chukusi,cko,I,Anufo,GH
6,Q2OTHER,21,chutcua,mis,S,Uncoded languages,MZ
6,Q2OTHER,26,creol,pov,I,Upper Guinea Crioulo,SN
6,Q2OTHER,6,daba,dbq,I,Daba,CM
6,Q2OTHER,24,dador,mis,S,Uncoded languages,NG
6,Q2OTHER,4,dafing,rkm,I,Marka,BF
6,Q2OTHER,11,dagaari,dga,I,Southern Dagaare,GH
6,Q2OTHER,24,dakarkari,dri,I,C'Lela,NG
6,Q2OTHER,6,dbo,mis,S,Uncoded languages,CM
6,Q2OTHER,11,deg-(moo),mis,S,Uncoded languages,GH
6,Q2OTHER,24,degema,deg,I,Degema,NG
6,Q2OTHER,18,diaka,mis,S,Uncoded languages,ML
6,Q2OTHER,12,diakanke,jad,I,Jahanka,GN
6,Q2OTHER,26,diakhanke,mlq,I,Western Maninkakan,SN
6,Q2OTHER,26,diakhanke,man,M,Mandingo,SN
6,Q2OTHER,13,digo,dig,I,Digo,KE
6,Q2OTHER,4,djerma,dje,I,Zarma,BF
6,Q2OTHER,8,djimini,dyi,I,Djimini Senoufo,CI
6,Q2OTHER,4,docces,mis,S,Uncoded languages,BF
6,Q2OTHER,4,dogon,djm,I,Jamsay Dogon,BF
6,Q2OTHER,4,dogon,dtm,I,Tomo Kan Dogon,BF
6,Q2OTHER,4,dogons,djm,I,Jamsay Dogon,BF
6,Q2OTHER,4,dogons,dtm,I,Tomo Kan Dogon,BF
6,Q2OTHER,4,dogose,dos,I,Dogosé,BF
6,Q2OTHER,11,dolimuu,mis,S,Uncoded languages,GH
6,Q2OTHER,4,donsin,mis,S,Uncoded languages,BF
6,Q2OTHER,6,dourou,dur,I,Dii,CM
6,Q2OTHER,6,dschang,ybb,I,Yemba,CM
6,Q2OTHER,36,dumbe,mis,S,Uncoded languages,ZW
6,Q2OTHER,13,duruma,dug,I,Duruma,KE
6,Q2OTHER,8,ebrie,ebr,I,Ebrié,CI
6,Q2OTHER,6,edjagham,mis,S,Uncoded languages,CM
6,Q2OTHER,8,ega,ega,I,Ega,CI
6,Q2OTHER,24,eggon,ego,I,Eggon,NG
6,Q2OTHER,24,egi,mis,S,Uncoded languages,NG
6,Q2OTHER,6,ejagham,etu,I,Ejagham,CM
6,Q2OTHER,6,ejaka,mis,S,Uncoded languages,CM
6,Q2OTHER,6,ejakam,mis,S,Uncoded languages,CM
6,Q2OTHER,21,ekote,eko,I,Koti,MZ
6,Q2OTHER,6,elam eguo,ags,I,Esimbi,CM
6,Q2OTHER,6,elam equ0,ags,I,Esimbi,CM
6,Q2OTHER,6,elam equo,mis,S,Uncoded languages,CM
6,Q2OTHER,24,eleme,elm,I,Eleme,NG
6,Q2OTHER,6,esimbi,ags,I,Esimbi,CM
6,Q2OTHER,6,essimbi,ags,I,Esimbi,CM
6,Q2OTHER,6,etenga,mis,S,Uncoded languages,CM
6,Q2OTHER,6,eton,eto,I,Eton (Cameroon),CM
6,Q2OTHER,11,ewe and fante,ewe,I,Ewe,GH
6,Q2OTHER,6,ewodi,dua,I,Duala,CM
6,Q2OTHER,24,fakama,mis,S,Uncoded languages,NG
6,Q2OTHER,24,fakawa,mis,S,Uncoded languages,NG
6,Q2OTHER,24,fali,fli,I,Fali,NG
6,Q2OTHER,24,faliya,mis,S,Uncoded languages,NG
6,Q2OTHER,6,fang,fan,I,Fang (Equatorial Guinea),CM
6,Q2OTHER,24,femawa,mis,S,Uncoded languages,NG
6,Q2OTHER,4,forgeron (noumou),cpo,I,Kpeego,BF
6,Q2OTHER,11,frafra,gur,I,Farefare,GH
6,Q2OTHER,6,fulami,fub,I,Adamawa Fulfulde,CM
6,Q2OTHER,6,fulami,ful,M,Fulah,CM
6,Q2OTHER,6,fulane,fub,I,Adamawa Fulfulde,CM
6,Q2OTHER,6,fulane,ful,M,Fulah,CM
6,Q2OTHER,6,gabsiki,mis,S,Uncoded languages,CM
6,Q2OTHER,8,gagou,ggu,I,Gagu,CI
6,Q2OTHER,8,gain,mis,S,Uncoded languages,CI
6,Q2OTHER,13,garre,swh,I,Swahili (individual language),KE
6,Q2OTHER,13,garre,swa,M,Swahili (macrolanguage),KE
6,Q2OTHER,11,gawu,mis,S,Uncoded languages,GH
6,Q2OTHER,24,gbagi,gbr,I,Gbagyi,NG
6,Q2OTHER,11,gekyode,acd,I,Gikyode,GH
6,Q2OTHER,6,ghemba,mis,S,Uncoded languages,CM
6,Q2OTHER,13,giriama,nyf,I,Giryama,KE
6,Q2OTHER,8,gnanboua,mis,S,Uncoded languages,CI
6,Q2OTHER,8,gnideboua,mis,S,Uncoded languages,CI
6,Q2OTHER,24,gomu,gwg,I,Moo,NG
6,Q2OTHER,11,gonja,gjn,I,Gonja,GH
6,Q2OTHER,11,gruma,bim,I,Bimoba,GH
6,Q2OTHER,11,grushie,xsm,I,Kasem,GH
6,Q2OTHER,11,guan,gwx,I,Gua,GH
6,Q2OTHER,12,guerze,gkp,I,Guinea Kpelle,GN
6,Q2OTHER,12,guerze,kpe,M,Kpelle,GN
6,Q2OTHER,13,gujarati,guj,I,Gujarati,KE
6,Q2OTHER,12,gurerze,gkp,I,Guinea Kpelle,GN
6,Q2OTHER,12,gurerze,kpe,M,Kpelle,GN
6,Q2OTHER,11,guruni,gur,I,Farefare,GH
6,Q2OTHER,24,gwandara,gwn,I,Gwandara,NG
6,Q2OTHER,24,gwari,gbr,I,Gbagyi,NG
6,Q2OTHER,24,gwong,kdm,I,Kagoma,NG
6,Q2OTHER,2,haoussa,hau,I,Hausa,BJ
6,Q2OTHER,10,haoussa,hau,I,Hausa,GA
6,Q2OTHER,23,haoussa,hau,I,Hausa,NE
6,Q2OTHER,6,ibo,mis,S,Uncoded languages,CM
6,Q2OTHER,24,ichen,ich,I,Etkywan,NG
6,Q2OTHER,30,indian,hin,I,Hindi,SZ
6,Q2OTHER,30,isizulu,zul,I,Zulu,SZ
6,Q2OTHER,6,isu,szv,I,Isu (Fako Division),CM
6,Q2OTHER,28,ithopiwa,amh,I,Amharic,ZA
6,Q2OTHER,24,iyala,yba,I,Yala,NG
6,Q2OTHER,24,jaba,ldb,I,Dũya,NG
6,Q2OTHER,24,jarawa,jgk,I,Gwak,NG
6,Q2OTHER,24,jarawa,jjr,I,Bankal,NG
6,Q2OTHER,24,jenjo,jen,I,Dza,NG
6,Q2OTHER,24,jukum,juk,I,Wapan,NG
6,Q2OTHER,24,jukun,jbu,I,Jukun Takum,NG
6,Q2OTHER,24,jukun wanu,jub,I,Wannu,NG
6,Q2OTHER,11,kaakye,kye,I,Krache,GH
6,Q2OTHER,24,kagara,mis,S,Uncoded languages,NG
6,Q2OTHER,24,kagoma,kdm,I,Kagoma,NG
6,Q2OTHER,24,kagoro,kcg,I,Tyap,NG
6,Q2OTHER,24,kaika,mis,S,Uncoded languages,NG
6,Q2OTHER,24,kaka,yam,I,Yamba,NG
6,Q2OTHER,24,kakabari,mis,S,Uncoded languages,NG
6,Q2OTHER,34,kakwa,keo,I,Kakwa,UG
6,Q2OTHER,24,kalabari,ijn,I,Kalabari,NG
6,Q2OTHER,4,karaboro,mis,S,Uncoded languages,BF
6,Q2OTHER,11,kasari,mis,S,Uncoded languages,GH
6,Q2OTHER,11,kasem,xsm,I,Kasem,GH
6,Q2OTHER,24,kataf,kcg,I,Tyap,NG
6,Q2OTHER,24,katongu,mis,S,Uncoded languages,NG
6,Q2OTHER,28,khoi,naq,I,Khoekhoe,ZA
6,Q2OTHER,28,khois,naq,I,Khoekhoe,ZA
6,Q2OTHER,28,khoisan,naq,I,Khoekhoe,ZA
6,Q2OTHER,31,kiarusha,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kibembe,bmb,I,Bembe,TZ
6,Q2OTHER,31,kibena,bez,I,Bena (Tanzania),TZ
6,Q2OTHER,31,kibondei,bou,I,Bondei,TZ
6,Q2OTHER,31,kiborana,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kibungu,wun,I,Bungu,TZ
6,Q2OTHER,31,kidigo,dig,I,Digo,TZ
6,Q2OTHER,31,kidoe,doe,I,Doe,TZ
6,Q2OTHER,31,kigunya,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kiha,haq,I,Ha,TZ
6,Q2OTHER,31,kihangaza,han,I,Hangaza,TZ
6,Q2OTHER,31,kiikizu,ikz,I,Ikizu,TZ
6,Q2OTHER,31,kiiraq,irk,I,Iraqw,TZ
6,Q2OTHER,31,kijahidiri,irk,I,Iraqw,TZ
6,Q2OTHER,31,kijaluo,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kijita,jit,I,Jita,TZ
6,Q2OTHER,31,kikabwa,cwa,I,Kabwa,TZ
6,Q2OTHER,31,kikaguru,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kikahe,hka,I,Kahe,TZ
6,Q2OTHER,31,kikara,reg,I,Kara (Tanzania),TZ
6,Q2OTHER,31,kikerewe,ked,I,Kerewe,TZ
6,Q2OTHER,31,kikimbu,kiv,I,Kimbu,TZ
6,Q2OTHER,31,kikine,ssc,I,Suba-Simbiti,TZ
6,Q2OTHER,31,kikinga,zga,I,Kinga,TZ
6,Q2OTHER,31,kikonongo,kcz,I,Konongo,TZ
6,Q2OTHER,31,kikwaya,kya,I,Kwaya,TZ
6,Q2OTHER,24,kilba babar,bwr,I,Bura-Pabir,NG
6,Q2OTHER,31,kilongo,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimakunduchi,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimakuwa,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimalili,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimang'ati,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimatambwe,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimatengo,mgv,I,Matengo,TZ
6,Q2OTHER,31,kimatumbi,mgw,I,Matumbi,TZ
6,Q2OTHER,31,kimazuruni,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimbulu,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimwera,mwe,I,Mwera (Chimwera),TZ
6,Q2OTHER,31,kindali,ndh,I,Ndali,TZ
6,Q2OTHER,31,kindamba,ndj,I,Ndamba,TZ
6,Q2OTHER,31,kindendeule,dne,I,Ndendeule,TZ
6,Q2OTHER,31,kindengereko,ndg,I,Ndengereko,TZ
6,Q2OTHER,31,kindonde,njd,I,Ndonde Hamba,TZ
6,Q2OTHER,31,kindyewe,ked,I,Kerewe,TZ
6,Q2OTHER,31,kingindo,nnq,I,Ngindo,TZ
6,Q2OTHER,31,kinguu,ngp,I,Ngulu,TZ
6,Q2OTHER,31,kinyambo,now,I,Nyambo,TZ
6,Q2OTHER,31,kinyamwanga,mwn,I,Nyamwanga,TZ
6,Q2OTHER,31,kinyantuzu,mis,S,Uncoded languages,TZ
6,Q2OTHER,34,kinyarwanda,kin,I,Kinyarwanda,UG
6,Q2OTHER,31,kinyasa,mpa,I,Mpoto,TZ
6,Q2OTHER,31,kinyaturu,rim,I,Nyaturu,TZ
6,Q2OTHER,31,kinyiha,nkt,I,Nyika (Tanzania),TZ
6,Q2OTHER,31,kinyimbo,now,I,Nyambo,TZ
6,Q2OTHER,31,kinyiramba,nim,I,Nilamba,TZ
6,Q2OTHER,31,kinyisanzu,isn,I,Isanzu,TZ
6,Q2OTHER,31,kipangwa,pbr,I,Pangwa,TZ
6,Q2OTHER,31,kipemba,swh,I,Swahili (individual language),TZ
6,Q2OTHER,31,kipemba,swa,M,Swahili (macrolanguage),TZ
6,Q2OTHER,31,kipogoro,poy,I,Pogolo,TZ
6,Q2OTHER,13,kipsigis,sgc,I,Kipsigis,KE
6,Q2OTHER,13,kipsigis,kln,M,Kalenjin,KE
6,Q2OTHER,31,kirangi,lag,I,Langi,TZ
6,Q2OTHER,31,kiruri,kya,I,Kwaya,TZ
6,Q2OTHER,31,kisafwa,sbk,I,Safwa,TZ
6,Q2OTHER,31,kisambaa,ksb,I,Shambala,TZ
6,Q2OTHER,31,kisandawe,sad,I,Sandawe,TZ
6,Q2OTHER,31,kisangu,sbp,I,Sangu (Tanzania),TZ
6,Q2OTHER,31,kisegeju,seg,I,Segeju,TZ
6,Q2OTHER,31,kishirazi,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kisimbiti,ssc,I,Suba-Simbiti,TZ
6,Q2OTHER,31,kisizaki,ikz,I,Ikizu,TZ
6,Q2OTHER,12,kissi,kqs,I,Northern Kissi,GN
6,Q2OTHER,31,kisubi,suj,I,Shubi,TZ
6,Q2OTHER,31,kisumbwa,suw,I,Sumbwa,TZ
6,Q2OTHER,31,kitaturu,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kitongwe,tny,I,Tongwe,TZ
6,Q2OTHER,31,kitumbatu,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kiwanji,wbi,I,Vwanji,TZ
6,Q2OTHER,31,kiyao,yao,I,Yao,TZ
6,Q2OTHER,31,kizanaki,zak,I,Zanaki,TZ
6,Q2OTHER,31,kizaramo,zaj,I,Zaramo,TZ
6,Q2OTHER,31,kizigua,ziw,I,Zigula,TZ
6,Q2OTHER,31,kizinza,zin,I,Zinza,TZ
6,Q2OTHER,8,kodia,kwp,I,Kodia,CI
6,Q2OTHER,11,kokomba,xon,I,Konkomba,GH
6,Q2OTHER,6,kom,nfu,I,Mfumte,CM
6,Q2OTHER,4,komono,kqm,I,Khisa,BF
6,Q2OTHER,8,komonon,mis,S,Uncoded languages,CI
6,Q2OTHER,24,kona,juo,I,Jiba,NG
6,Q2OTHER,26,koniadie,mis,S,Uncoded languages,SN
6,Q2OTHER,12,kono,knu,I,Kono (Guinea),GN
6,Q2OTHER,12,konon,knu,I,Kono (Guinea),GN
6,Q2OTHER,6,kotoko,mis,S,Uncoded languages,CM
6,Q2OTHER,11,kotokoli,kdh,I,Tem,GH
6,Q2OTHER,11,kotokoli/chamba,kdh,I,Tem,GH
6,Q2OTHER,8,kouzie,nwb,I,Nyabwa,CI
6,Q2OTHER,8,koyaka,kga,I,Koyaga,CI
6,Q2OTHER,11,krakyi,kye,I,Krache,GH
6,Q2OTHER,11,krobo,ada,I,Adangme,GH
6,Q2OTHER,8,krobou,kxb,I,Krobu,CI
6,Q2OTHER,34,kumam,kdi,I,Kumam,UG
6,Q2OTHER,13,kuria,kuj,I,Kuria,KE
6,Q2OTHER,11,kusal,kus,I,Kusaal,GH
6,Q2OTHER,24,kuteb,kub,I,Kutep,NG
6,Q2OTHER,11,kwahu,twi,I,Twi,GH
6,Q2OTHER,11,kwahu,aka,M,Akan,GH
6,Q2OTHER,6,laka,mis,S,Uncoded languages,CM
6,Q2OTHER,35,lambia,mis,S,Uncoded languages,ZM
6,Q2OTHER,6,lambo,mis,S,Uncoded languages,CM
6,Q2OTHER,12,landouma,ldm,I,Landoma,GN
6,Q2OTHER,29,language almapat,mis,S,Uncoded languages,SD
6,Q2OTHER,29,language fellata,fub,I,Adamawa Fulfulde,SD
6,Q2OTHER,29,language fellata,ful,M,Fulah,SD
6,Q2OTHER,29,language inqasna,mis,S,Uncoded languages,SD
6,Q2OTHER,24,lanta,mis,S,Uncoded languages,NG
6,Q2OTHER,24,laru,lan,I,Laru,NG
6,Q2OTHER,24,lawabe,mis,S,Uncoded languages,NG
6,Q2OTHER,34,lendu,led,I,Lendu,UG
6,Q2OTHER,21,ligete,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,ligode,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,ligote,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,ligoute,mis,S,Uncoded languages,MZ
6,Q2OTHER,11,likpakpaln,xon,I,Konkomba,GH
6,Q2OTHER,6,limbum,lmp,I,Limbum,CM
6,Q2OTHER,21,lingua mapex,por,I,Portuguese,MZ
6,Q2OTHER,11,logba,lgq,I,Logba,GH
6,Q2OTHER,32,logba,dop,I,Lukpa,TG
6,Q2OTHER,21,loriba,mis,S,Uncoded languages,MZ
6,Q2OTHER,36,lozwi,mis,S,Uncoded languages,ZW
6,Q2OTHER,35,luchazi,lch,I,Luchazi,ZM
6,Q2OTHER,34,ludama,adh,I,Adhola,UG
6,Q2OTHER,34,lufumbira,kin,I,Kinyarwanda,UG
6,Q2OTHER,34,lugwere,gwr,I,Gwere,UG
6,Q2OTHER,34,lujaluwo,alz,I,Alur,UG
6,Q2OTHER,34,lulamogi,xog,I,Soga,UG
6,Q2OTHER,34,luluri,ruc,I,Ruuli,UG
6,Q2OTHER,24,lumama,mis,S,Uncoded languages,NG
6,Q2OTHER,24,lunguda,lnu,I,Longuda,NG
6,Q2OTHER,21,luniga,mis,S,Uncoded languages,MZ
6,Q2OTHER,34,lunyala,ruc,I,Ruuli,UG
6,Q2OTHER,34,lunyara,ruc,I,Ruuli,UG
6,Q2OTHER,34,luo,ach,I,Acoli,UG
6,Q2OTHER,34,luo,alz,I,Alur,UG
6,Q2OTHER,34,lururu,ruc,I,Ruuli,UG
6,Q2OTHER,8,m'batto,gwa,I,Mbato,CI
6,Q2OTHER,21,mabawe,mis,S,Uncoded languages,MZ
6,Q2OTHER,6,mabi,nmg,I,Kwasio,CM
6,Q2OTHER,6,mada,mxu,I,Mada (Cameroon),CM
6,Q2OTHER,22,mafwe,mis,S,Uncoded languages,NA
6,Q2OTHER,21,mahawea,mis,S,Uncoded languages,MZ
6,Q2OTHER,8,mahohka,mxx,I,Mahou,CI
6,Q2OTHER,8,mahouka,mxx,I,Mahou,CI
6,Q2OTHER,21,maindo,cwb,I,Maindo,MZ
6,Q2OTHER,11,mampruli,maw,I,Mampruli,GH
6,Q2OTHER,24,mamunye,mis,S,Uncoded languages,NG
6,Q2OTHER,6,mandara,mfi,I,Wandala,CM
6,Q2OTHER,4,mandarai,mis,S,Uncoded languages,BF
6,Q2OTHER,21,manhgue,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,manhungue,mxc,I,Manyika,MZ
6,Q2OTHER,26,mankagne,mis,S,Uncoded languages,SN
6,Q2OTHER,21,maone,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,mapex,mis,S,Uncoded languages,MZ
6,Q2OTHER,13,maragoli,rag,I,Logooli,KE
6,Q2OTHER,13,maragoli,luy,M,Luyia,KE
6,Q2OTHER,21,maronga,rng,I,Ronga,MZ
6,Q2OTHER,6,massa,mcn,I,Masana,CM
6,Q2OTHER,21,massema,seh,I,Sena,MZ
6,Q2OTHER,26,massonke,mis,S,Uncoded languages,SN
6,Q2OTHER,21,matcwe,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,mateu,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,matewe,twx,I,Tewe,MZ
6,Q2OTHER,21,mateyu,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,matowe,twx,I,Tewe,MZ
6,Q2OTHER,21,matsua,tsc,I,Tswa,MZ
6,Q2OTHER,21,matswa,tsc,I,Tswa,MZ
6,Q2OTHER,21,matxsua,tsc,I,Tswa,MZ
6,Q2OTHER,36,maungwe,mis,S,Uncoded languages,ZW
6,Q2OTHER,26,maure,mis,S,Uncoded languages,SN
6,Q2OTHER,6,mba vele,bag,I,Tuki,CM
6,Q2OTHER,6,mbamoise,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mbang,bkh,I,Bakoko,CM
6,Q2OTHER,6,mbe mbe,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mbesah,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mbessa,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mbo,mbo,I,Mbo (Cameroon),CM
6,Q2OTHER,6,mbo'o,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mbororo,fuv,I,Nigerian Fulfulde,CM
6,Q2OTHER,6,mbororo,ful,M,Fulah,CM
6,Q2OTHER,36,mdombe,mis,S,Uncoded languages,ZW
6,Q2OTHER,21,medindo,cwb,I,Maindo,MZ
6,Q2OTHER,6,mefi,mis,S,Uncoded languages,CM
6,Q2OTHER,6,meta,mis,S,Uncoded languages,CM
6,Q2OTHER,6,metsa,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mezima,mis,S,Uncoded languages,CM
6,Q2OTHER,22,mhalangwe,mis,S,Uncoded languages,NA
6,Q2OTHER,24,michinka,mis,S,Uncoded languages,NG
6,Q2OTHER,12,mikhifore,mfg,I,Mogofin,GN
6,Q2OTHER,12,mikifore,mfg,I,Mogofin,GN
