respno,country,lang_name,iso_639_3,glottocode,wals,lang_numb
BEN0277,BJ,francais,fra,stan1290,fre,2
BEN0278,BJ,fon,fon,fonn1241,fon,1
BEN0279,BJ,fon,fon,fonn1241,fon,1
BEN0280,BJ,fon,fon,fonn1241,fon,1
BEN0281,BJ,fon,fon,fonn1241,fon,2
BEN0281,BJ,francais,fra,stan1290,fre,2
BEN0282,BJ,fon,fon,fonn1241,fon,1
BEN0283,BJ,fon,fon,fonn1241,fon,1
BEN0284,BJ,fon,fon,fonn1241,fon,2
BEN0284,BJ,francais,fra,stan1290,fre,2
BEN0285,BJ,fon,fon,fonn1241,fon,2
BEN0285,BJ,francais,fra,stan1290,fre,2
BEN0286,BJ,fon,fon,fonn1241,fon,1
BEN0287,BJ,fon,fon,fonn1241,fon,1
BEN0288,BJ,fon,fon,fonn1241,fon,1
BEN0289,BJ,fon,fon,fonn1241,fon,2
BEN0289,BJ,adja,ajg,ajab1235,ajg,2
BEN0290,BJ,fon,fon,fonn1241,fon,2
BEN0290,BJ,adja,ajg,ajab1235,ajg,2
BEN0291,BJ,fon,fon,fonn1241,fon,2
BEN0291,BJ,francais,fra,stan1290,fre,2
BEN0292,BJ,francais,fra,stan1290,fre,2
BEN0292,BJ,fon,fon,fonn1241,fon,2
BEN0293,BJ,fon,fon,fonn1241,fon,1
BEN0294,BJ,fon,fon,fonn1241,fon,1
BEN0295,BJ,fon,fon,fonn1241,fon,1
BEN0296,BJ,fon,fon,fonn1241,fon,2
BEN0296,BJ,francais,fra,stan1290,fre,2
BEN0297,BJ,fon,fon,fonn1241,fon,1
BEN0298,BJ,fon,fon,fonn1241,fon,2
BEN0298,BJ,francais,fra,stan1290,fre,2
BEN0299,BJ,fon,fon,fonn1241,fon,1
BEN0300,BJ,fon,fon,fonn1241,fon,1
BEN0301,BJ,fon,fon,fonn1241,fon,2
BEN0301,BJ,francais,fra,stan1290,fre,2
BEN0302,BJ,adja,ajg,ajab1235,ajg,2
BEN0302,BJ,fon,fon,fonn1241,fon,2
BEN0303,BJ,fon,fon,fonn1241,fon,1
BEN0304,BJ,fon,fon,fonn1241,fon,1
BEN0305,BJ,francais,fra,stan1290,fre,2
BEN0305,BJ,fon,fon,fonn1241,fon,2
BEN0306,BJ,fon,fon,fonn1241,fon,2
BEN0306,BJ,francais,fra,stan1290,fre,2
BEN0307,BJ,fon,fon,fonn1241,fon,1
BEN0308,BJ,yoruba,yor,yoru1245,yor,2
BEN0308,BJ,fon,fon,fonn1241,fon,2
BEN0309,BJ,fon,fon,fonn1241,fon,1
BEN0310,BJ,fon,fon,fonn1241,fon,1
BEN0311,BJ,fon,fon,fonn1241,fon,3
BEN0311,BJ,francais,fra,stan1290,fre,3
BEN0311,BJ,anglais,eng,stan1293,eng,3
BEN0312,BJ,fon,fon,fonn1241,fon,1
BEN0313,BJ,francais,fra,stan1290,fre,3
BEN0313,BJ,fon,fon,fonn1241,fon,3
BEN0313,BJ,adja,ajg,ajab1235,ajg,3
BEN0314,BJ,fon,fon,fonn1241,fon,1
BEN0315,BJ,fon,fon,fonn1241,fon,1
BEN0316,BJ,fon,fon,fonn1241,fon,2
BEN0316,BJ,francais,fra,stan1290,fre,2
BEN0317,BJ,fon,fon,fonn1241,fon,3
BEN0317,BJ,francais,fra,stan1290,fre,3
BEN0317,BJ,yoruba,yor,yoru1245,yor,3
BEN0318,BJ,fon,fon,fonn1241,fon,1
BEN0319,BJ,fon,fon,fonn1241,fon,2
BEN0319,BJ,yoruba,yor,yoru1245,yor,2
BEN0320,BJ,fon,fon,fonn1241,fon,1
BEN0321,BJ,fon,fon,fonn1241,fon,1
BEN0322,BJ,fon,fon,fonn1241,fon,1
BEN0323,BJ,yoruba,yor,yoru1245,yor,3
BEN0323,BJ,francais,fra,stan1290,fre,3
BEN0323,BJ,fon,fon,fonn1241,fon,3
BEN0324,BJ,fon,fon,fonn1241,fon,2
BEN0324,BJ,adja,ajg,ajab1235,ajg,2
BEN0325,BJ,fon,fon,fonn1241,fon,1
BEN0326,BJ,fon,fon,fonn1241,fon,1
BEN0327,BJ,yoruba,yor,yoru1245,yor,4
BEN0327,BJ,francais,fra,stan1290,fre,4
BEN0327,BJ,anglais,eng,stan1293,eng,4
BEN0327,BJ,fon,fon,fonn1241,fon,4
BEN0328,BJ,fon,fon,fonn1241,fon,1
BEN0329,BJ,fon,fon,fonn1241,fon,2
BEN0329,BJ,francais,fra,stan1290,fre,2
BEN0330,BJ,fon,fon,fonn1241,fon,2
BEN0330,BJ,francais,fra,stan1290,fre,2
BEN0331,BJ,fon,fon,fonn1241,fon,4
BEN0331,BJ,adja,ajg,ajab1235,ajg,4
BEN0331,BJ,francais,fra,stan1290,fre,4
BEN0331,BJ,anglais,eng,stan1293,eng,4
BEN0332,BJ,fon,fon,fonn1241,fon,2
BEN0332,BJ,francais,fra,stan1290,fre,2
BEN0333,BJ,fon,fon,fonn1241,fon,3
BEN0333,BJ,francais,fra,stan1290,fre,3
BEN0333,BJ,adja,ajg,ajab1235,ajg,3
BEN0334,BJ,adja,ajg,ajab1235,ajg,2
BEN0334,BJ,fon,fon,fonn1241,fon,2
BEN0335,BJ,fon,fon,fonn1241,fon,7
BEN0335,BJ,bariba,bba,baat1238,brb,7
BEN0335,BJ,dendi,ddn,dend1243,zar,7
BEN0335,BJ,otamari,tbz,dita1238,ntn,7
BEN0335,BJ,francais,fra,stan1290,fre,7
BEN0335,BJ,anglais,eng,stan1293,eng,7
BEN0335,BJ,adja,ajg,ajab1235,ajg,7
BEN0336,BJ,fon,fon,fonn1241,fon,1
BEN0337,BJ,fon,fon,fonn1241,fon,3
BEN0337,BJ,adja,ajg,ajab1235,ajg,3
BEN0337,BJ,francais,fra,stan1290,fre,3
BEN0338,BJ,fon,fon,fonn1241,fon,5
BEN0338,BJ,francais,fra,stan1290,fre,5
BEN0338,BJ,dendi,ddn,dend1243,zar,5
BEN0338,BJ,bariba,bba,baat1238,brb,5
BEN0338,BJ,peulh,fue fuh,fula1264,fbf fgo fgu fma fni fum,5
BEN0339,BJ,fon,fon,fonn1241,fon,7
BEN0339,BJ,francais,fra,stan1290,fre,7
BEN0339,BJ,adja,ajg,ajab1235,ajg,7
BEN0339,BJ,haoussa,hau,haus1257,hau,7
BEN0339,BJ,haoussa,hau,haus1257,hau,7
BEN0339,BJ,dendi,ddn,dend1243,zar,7
BEN0339,BJ,anglais,eng,stan1293,eng,7
BEN0340,BJ,francais,fra,stan1290,fre,2
BEN0340,BJ,fon,fon,fonn1241,fon,2
BEN0341,BJ,fon,fon,fonn1241,fon,6
BEN0341,BJ,yoruba,yor,yoru1245,yor,6
BEN0341,BJ,francais,fra,stan1290,fre,6
BEN0341,BJ,adja,ajg,ajab1235,ajg,6
BEN0341,BJ,anglais,eng,stan1293,eng,6
BEN0341,BJ,bulgar,,,,6
BEN0342,BJ,fon,fon,fonn1241,fon,2
BEN0342,BJ,adja,ajg,ajab1235,ajg,2
BEN0343,BJ,fon,fon,fonn1241,fon,3
BEN0343,BJ,francais,fra,stan1290,fre,3
BEN0343,BJ,yoruba,yor,yoru1245,yor,3
BEN0344,BJ,francais,fra,stan1290,fre,3
BEN0344,BJ,fon,fon,fonn1241,fon,3
BEN0344,BJ,adja,ajg,ajab1235,ajg,3
BEN0345,BJ,fon,fon,fonn1241,fon,1
BEN0346,BJ,fon,fon,fonn1241,fon,1
BEN0347,BJ,fon,fon,fonn1241,fon,2
BEN0347,BJ,francais,fra,stan1290,fre,2
BEN0348,BJ,fon,fon,fonn1241,fon,1
BEN0349,BJ,fon,fon,fonn1241,fon,1
BEN0350,BJ,fon,fon,fonn1241,fon,1
BEN0351,BJ,fon,fon,fonn1241,fon,1
BEN0352,BJ,fon,fon,fonn1241,fon,1
BEN0353,BJ,fon,fon,fonn1241,fon,2
BEN0353,BJ,francais,fra,stan1290,fre,2
BEN0354,BJ,fon,fon,fonn1241,fon,3
BEN0354,BJ,francais,fra,stan1290,fre,3
BEN0354,BJ,anglais,eng,stan1293,eng,3
BEN0355,BJ,fon,fon,fonn1241,fon,4
BEN0355,BJ,francais,fra,stan1290,fre,4
BEN0355,BJ,adja,ajg,ajab1235,ajg,4
BEN0355,BJ,anglais,eng,stan1293,eng,4
BEN0356,BJ,fon,fon,fonn1241,fon,1
BEN0357,BJ,fon,fon,fonn1241,fon,1
BEN0358,BJ,fon,fon,fonn1241,fon,1
BEN0359,BJ,fon,fon,fonn1241,fon,2
BEN0359,BJ,francais,fra,stan1290,fre,2
BEN0360,BJ,fon,fon,fonn1241,fon,2
BEN0360,BJ,adja,ajg,ajab1235,ajg,2
BEN0361,BJ,fon,fon,fonn1241,fon,1
BEN0362,BJ,fon,fon,fonn1241,fon,2
BEN0362,BJ,yoruba,yor,yoru1245,yor,2
BEN0363,BJ,fon,fon,fonn1241,fon,4
BEN0363,BJ,ffrancais,fra,stan1290,fre,4
BEN0363,BJ,anglais,eng,stan1293,eng,4
BEN0363,BJ,adja,ajg,ajab1235,ajg,4
BEN0364,BJ,fon,fon,fonn1241,fon,2
BEN0364,BJ,yoruba,yor,yoru1245,yor,2
BEN0365,BJ,fon,fon,fonn1241,fon,3
BEN0365,BJ,francais,fra,stan1290,fre,3
BEN0365,BJ,anglais,eng,stan1293,eng,3
BEN0366,BJ,adja,ajg,ajab1235,ajg,2
BEN0366,BJ,fon,fon,fonn1241,fon,2
BEN0367,BJ,fon,fon,fonn1241,fon,2
BEN0367,BJ,francais,fra,stan1290,fre,2
BEN0368,BJ,fon,fon,fonn1241,fon,2
BEN0368,BJ,yoruba,yor,yoru1245,yor,2
BEN0369,BJ,fon,fon,fonn1241,fon,1
BEN0370,BJ,fon,fon,fonn1241,fon,2
BEN0370,BJ,francais,fra,stan1290,fre,2
BEN0371,BJ,adja,ajg,ajab1235,ajg,4
BEN0371,BJ,fon,fon,fonn1241,fon,4
BEN0371,BJ,anglais,eng,stan1293,eng,4
BEN0371,BJ,espagnol,spa,stan1288,spa,4
BEN0372,BJ,francais,fra,stan1290,fre,2
BEN0372,BJ,fon,fon,fonn1241,fon,2
BEN0373,BJ,fon,fon,fonn1241,fon,2
BEN0373,BJ,adja,ajg,ajab1235,ajg,2
BEN0374,BJ,fon,fon,fonn1241,fon,8
BEN0374,BJ,adja,ajg,ajab1235,ajg,8
BEN0374,BJ,francais,fra,stan1290,fre,8
BEN0374,BJ,anglais,eng,stan1293,eng,8
BEN0374,BJ,allemand,deu,stan1295,ger,8
BEN0374,BJ,dendi,ddn,dend1243,zar,8
BEN0374,BJ,yoruba,yor,yoru1245,yor,8
BEN0374,BJ,peulh,fue fuh,fula1264,fbf fgo fgu fma fni fum,8
BEN0375,BJ,fon,fon,fonn1241,fon,1
BEN0376,BJ,adja,ajg,ajab1235,ajg,4
BEN0376,BJ,fon,fon,fonn1241,fon,4
BEN0376,BJ,francais,fra,stan1290,fre,4
BEN0376,BJ,yoruba,yor,yoru1245,yor,4
BEN0377,BJ,fon,fon,fonn1241,fon,1
BEN0378,BJ,fon,fon,fonn1241,fon,2
BEN0378,BJ,francais,fra,stan1290,fre,2
BEN0379,BJ,fon,fon,fonn1241,fon,4
BEN0379,BJ,francais,fra,stan1290,fre,4
BEN0379,BJ,anglais,eng,stan1293,eng,4
BEN0379,BJ,allemand,deu,stan1295,ger,4
BEN0380,BJ,fon,fon,fonn1241,fon,2
BEN0380,BJ,francais,fra,stan1290,fre,2
BEN0381,BJ,fon,fon,fonn1241,fon,1
BEN0382,BJ,adja,ajg,ajab1235,ajg,2
BEN0382,BJ,fon,fon,fonn1241,fon,2
BEN0383,BJ,fon,fon,fonn1241,fon,1
BEN0384,BJ,fon,fon,fonn1241,fon,1
BEN0385,BJ,fon,fon,fonn1241,fon,3
BEN0385,BJ,adja,ajg,ajab1235,ajg,3
BEN0385,BJ,yoruba,yor,yoru1245,yor,3
BEN0386,BJ,fon,fon,fonn1241,fon,1
BEN0387,BJ,fon,fon,fonn1241,fon,2
BEN0387,BJ,francais,fra,stan1290,fre,2
BEN0388,BJ,fon,fon,fonn1241,fon,3
BEN0388,BJ,francais,fra,stan1290,fre,3
BEN0388,BJ,anglais,eng,stan1293,eng,3
BEN0389,BJ,fon,fon,fonn1241,fon,1
BEN0390,BJ,fon,fon,fonn1241,fon,2
BEN0390,BJ,adja,ajg,ajab1235,ajg,2
BEN0391,BJ,fon,fon,fonn1241,fon,1
BEN0392,BJ,fon,fon,fonn1241,fon,1
BEN0393,BJ,fon,fon,fonn1241,fon,1
BEN0394,BJ,fon,fon,fonn1241,fon,2
BEN0394,BJ,francais,fra,stan1290,fre,2
BEN0395,BJ,fon,fon,fonn1241,fon,2
BEN0395,BJ,frncai,fra,stan1290,fre,2
BEN0396,BJ,fon,fon,fonn1241,fon,1
BEN0397,BJ,fon,fon,fonn1241,fon,4
BEN0397,BJ,francais,fra,stan1290,fre,4
BEN0397,BJ,yoruba,yor,yoru1245,yor,4
BEN0397,BJ,adja,ajg,ajab1235,ajg,4
BEN0398,BJ,fon,fon,fonn1241,fon,1
BEN0399,BJ,fon,fon,fonn1241,fon,2
BEN0399,BJ,francais,fra,stan1290,fre,2
BEN0400,BJ,fon,fon,fonn1241,fon,1
BEN0401,BJ,francais,fra,stan1290,fre,2
BEN0401,BJ,fon,fon,fonn1241,fon,2
BEN0402,BJ,adja,ajg,ajab1235,ajg,2
BEN0402,BJ,fon,fon,fonn1241,fon,2
BEN0403,BJ,fon,fon,fonn1241,fon,5
BEN0403,BJ,adja,ajg,ajab1235,ajg,5
BEN0403,BJ,yoruba,yor,yoru1245,yor,5
BEN0403,BJ,francais,fra,stan1290,fre,5
BEN0403,BJ,anglais,eng,stan1293,eng,5
BEN0404,BJ,francais,fra,stan1290,fre,2
BEN0404,BJ,fon,fon,fonn1241,fon,2
BEN0405,BJ,fon,fon,fonn1241,fon,2
BEN0405,BJ,francais,fra,stan1290,fre,2
BEN0406,BJ,fon,fon,fonn1241,fon,2
BEN0406,BJ,francais,fra,stan1290,fre,2
BEN0407,BJ,fon,fon,fonn1241,fon,3
BEN0407,BJ,yoruba,yor,yoru1245,yor,3
BEN0407,BJ,francais,fra,stan1290,fre,3
BEN0408,BJ,fon,fon,fonn1241,fon,2
BEN0408,BJ,adja,ajg,ajab1235,ajg,2
BEN0409,BJ,fon,fon,fonn1241,fon,2
BEN0409,BJ,adja,ajg,ajab1235,ajg,2
BEN0410,BJ,fon,fon,fonn1241,fon,4
BEN0410,BJ,adja,ajg,ajab1235,ajg,4
BEN0410,BJ,yoruba,yor,yoru1245,yor,4
BEN0410,BJ,francais,fra,stan1290,fre,4
BEN0411,BJ,fon,fon,fonn1241,fon,2
BEN0411,BJ,adja,ajg,ajab1235,ajg,2
BEN0412,BJ,adja,ajg,ajab1235,ajg,2
BEN0412,BJ,fon,fon,fonn1241,fon,2
BEN0413,BJ,fon,fon,fonn1241,fon,3
BEN0413,BJ,francais,fra,stan1290,fre,3
BEN0413,BJ,adja,ajg,ajab1235,ajg,3
BEN0414,BJ,fon,fon,fonn1241,fon,1
BEN0415,BJ,adja,ajg,ajab1235,ajg,2
BEN0415,BJ,fon,fon,fonn1241,fon,2
BEN0416,BJ,fon,fon,fonn1241,fon,2
BEN0416,BJ,adja,ajg,ajab1235,ajg,2
BEN0417,BJ,fon,fon,fonn1241,fon,2
BEN0417,BJ,adja,ajg,ajab1235,ajg,2
BEN0418,BJ,adja,ajg,ajab1235,ajg,3
BEN0418,BJ,fon,fon,fonn1241,fon,3
BEN0418,BJ,francais,fra,stan1290,fre,3
BEN0419,BJ,fon,fon,fonn1241,fon,2
BEN0419,BJ,adja,ajg,ajab1235,ajg,2
BEN0420,BJ,adja,ajg,ajab1235,ajg,2
BEN0420,BJ,fon,fon,fonn1241,fon,2
BEN0421,BJ,francais,fra,stan1290,fre,3
BEN0421,BJ,fon,fon,fonn1241,fon,3
BEN0421,BJ,adja,ajg,ajab1235,ajg,3
BEN0422,BJ,adja,ajg,ajab1235,ajg,3
BEN0422,BJ,fon,fon,fonn1241,fon,3
BEN0422,BJ,yoruba,yor,yoru1245,yor,3
BEN0423,BJ,fon,fon,fonn1241,fon,2
BEN0423,BJ,adja,ajg,ajab1235,ajg,2
BEN0424,BJ,fon,fon,fonn1241,fon,2
BEN0424,BJ,adja,ajg,ajab1235,ajg,2
BEN0425,BJ,yoruba,yor,yoru1245,yor,2
BEN0425,BJ,fon,fon,fonn1241,fon,2
BEN0426,BJ,ahoussa,hau,haus1257,hau,4
BEN0426,BJ,fon,fon,fonn1241,fon,4
BEN0426,BJ,dendi,ddn,dend1243,zar,4
BEN0426,BJ,francais,fra,stan1290,fre,4
BEN0427,BJ,francais,fra,stan1290,fre,3
BEN0427,BJ,fon,fon,fonn1241,fon,3
BEN0427,BJ,adja,ajg,ajab1235,ajg,3
BEN0428,BJ,fon,fon,fonn1241,fon,2
BEN0428,BJ,francais,fra,stan1290,fre,2
BEN0429,BJ,fon,fon,fonn1241,fon,3
BEN0429,BJ,adja,ajg,ajab1235,ajg,3
BEN0429,BJ,francais,fra,stan1290,fre,3
BEN0430,BJ,fon,fon,fonn1241,fon,3
BEN0430,BJ,francais,fra,stan1290,fre,3
BEN0430,BJ,adja,ajg,ajab1235,ajg,3
BEN0431,BJ,fon,fon,fonn1241,fon,4
BEN0431,BJ,francais,fra,stan1290,fre,4
BEN0431,BJ,adja,ajg,ajab1235,ajg,4
BEN0431,BJ,anglais,eng,stan1293,eng,4
BEN0432,BJ,fon,fon,fonn1241,fon,2
BEN0432,BJ,francais,fra,stan1290,fre,2
BEN0433,BJ,fon,fon,fonn1241,fon,2
BEN0433,BJ,adja,ajg,ajab1235,ajg,2
BEN0434,BJ,adja,ajg,ajab1235,ajg,3
BEN0434,BJ,fon,fon,fonn1241,fon,3
BEN0434,BJ,francais,fra,stan1290,fre,3
BEN0435,BJ,francais,fra,stan1290,fre,5
BEN0435,BJ,adja,ajg,ajab1235,ajg,5
BEN0435,BJ,fon,fon,fonn1241,fon,5
BEN0435,BJ,anglais,eng,stan1293,eng,5
BEN0435,BJ,espagnol,spa,stan1288,spa,5
BEN0436,BJ,francais,fra,stan1290,fre,3
BEN0436,BJ,fon,fon,fonn1241,fon,3
BEN0436,BJ,adja,ajg,ajab1235,ajg,3
BEN0437,BJ,adja,ajg,ajab1235,ajg,4
BEN0437,BJ,fon,fon,fonn1241,fon,4
BEN0437,BJ,yoruba,yor,yoru1245,yor,4
BEN0437,BJ,francais,fra,stan1290,fre,4
BEN0438,BJ,adja,ajg,ajab1235,ajg,3
BEN0438,BJ,fon,fon,fonn1241,fon,3
BEN0438,BJ,francais,fra,stan1290,fre,3
BEN0439,BJ,fon,fon,fonn1241,fon,2
BEN0439,BJ,adja,ajg,ajab1235,ajg,2
BEN0440,BJ,fon,fon,fonn1241,fon,2
BEN0440,BJ,adja,ajg,ajab1235,ajg,2
BEN0441,BJ,fon,fon,fonn1241,fon,2
BEN0441,BJ,francais,fra,stan1290,fre,2
BEN0442,BJ,fon,fon,fonn1241,fon,2
BEN0442,BJ,francais,fra,stan1290,fre,2
BEN0443,BJ,adja,ajg,ajab1235,ajg,3
BEN0443,BJ,francais,fra,stan1290,fre,3
BEN0443,BJ,fon,fon,fonn1241,fon,3
BEN0444,BJ,fon,fon,fonn1241,fon,2
BEN0444,BJ,francais,fra,stan1290,fre,2
BEN0445,BJ,fon,fon,fonn1241,fon,2
BEN0445,BJ,francais,fra,stan1290,fre,2
BEN0446,BJ,adja,ajg,ajab1235,ajg,2
BEN0446,BJ,fon,fon,fonn1241,fon,2
BEN0447,BJ,fon,fon,fonn1241,fon,2
BEN0447,BJ,adja,ajg,ajab1235,ajg,2
BEN0448,BJ,fon,fon,fonn1241,fon,4
BEN0448,BJ,francais,fra,stan1290,fre,4
BEN0448,BJ,adja,ajg,ajab1235,ajg,4
BEN0448,BJ,yorouba,yor,yoru1245,yor,4
BEN0449,BJ,adja,ajg,ajab1235,ajg,2
BEN0449,BJ,fon,fon,fonn1241,fon,2
BEN0450,BJ,lokpa,dop,lukp1238,kby,4
BEN0450,BJ,francais,fra,stan1290,fre,4
BEN0450,BJ,anglais,eng,stan1293,eng,4
BEN0450,BJ,adja,ajg,ajab1235,ajg,4
BEN0451,BJ,adja,ajg,ajab1235,ajg,3
BEN0451,BJ,fon,fon,fonn1241,fon,3
BEN0451,BJ,francais,fra,stan1290,fre,3
BEN0452,BJ,fon,fon,fonn1241,fon,2
BEN0452,BJ,yoruba,yor,yoru1245,yor,2
BEN0453,BJ,fon,fon,fonn1241,fon,2
BEN0453,BJ,yoruba,yor,yoru1245,yor,2
BEN0454,BJ,fon,fon,fonn1241,fon,2
BEN0454,BJ,adja,ajg,ajab1235,ajg,2
BEN0455,BJ,adja,ajg,ajab1235,ajg,4
BEN0455,BJ,francais,fra,stan1290,fre,4
BEN0455,BJ,fon,fon,fonn1241,fon,4
BEN0455,BJ,yoruba,yor,yoru1245,yor,4
BEN0456,BJ,fon,fon,fonn1241,fon,2
BEN0456,BJ,adja,ajg,ajab1235,ajg,2
BEN0457,BJ,fon,fon,fonn1241,fon,2
BEN0457,BJ,yoruba,yor,yoru1245,yor,2
BEN0458,BJ,fon,fon,fonn1241,fon,2
BEN0458,BJ,francais,fra,stan1290,fre,2
BEN0459,BJ,fon,fon,fonn1241,fon,2
BEN0459,BJ,francais,fra,stan1290,fre,2
BEN0460,BJ,francias,fra,stan1290,fre,2
BEN0460,BJ,fon,fon,fonn1241,fon,2
BEN0461,BJ,dendi,ddn,dend1243,zar,3
BEN0461,BJ,yoruba,yor,yoru1245,yor,3
BEN0461,BJ,fon,fon,fonn1241,fon,3
BEN0462,BJ,adja,ajg,ajab1235,ajg,2
BEN0462,BJ,fon,fon,fonn1241,fon,2
BEN0463,BJ,fon,fon,fonn1241,fon,3
BEN0463,BJ,francais,fra,stan1290,fre,3
BEN0463,BJ,yoruba,yor,yoru1245,yor,3
BEN0464,BJ,francais,fra,stan1290,fre,2
BEN0464,BJ,yoruba,yor,yoru1245,yor,2
BEN0465,BJ,fon,fon,fonn1241,fon,3
BEN0465,BJ,adja,ajg,ajab1235,ajg,3
BEN0465,BJ,yorouba,yor,yoru1245,yor,3
BEN0466,BJ,yoruba,yor,yoru1245,yor,3
BEN0466,BJ,batcheki,,,,3
BEN0466,BJ,yoa,pil,yomm1242,bmb grm kkb ncm,3
BEN0467,BJ,yoruba,yor,yoru1245,yor,4
BEN0467,BJ,fon,fon,fonn1241,fon,4
BEN0467,BJ,francais,fra,stan1290,fre,4
BEN0467,BJ,adja,ajg,ajab1235,ajg,4
BEN0468,BJ,francais,fra,stan1290,fre,2
BEN0468,BJ,fon,fon,fonn1241,fon,2
BEN0469,BJ,fon,fon,fonn1241,fon,3
BEN0469,BJ,adja,ajg,ajab1235,ajg,3
BEN0469,BJ,francais,fra,stan1290,fre,3
BEN0470,BJ,yoruba,yor,yoru1245,yor,4
BEN0470,BJ,francais,fra,stan1290,fre,4
BEN0470,BJ,fon,fon,fonn1241,fon,4
BEN0470,BJ,adja,ajg,ajab1235,ajg,4
BEN0471,BJ,fon,fon,fonn1241,fon,4
BEN0471,BJ,francais,fra,stan1290,fre,4
BEN0471,BJ,anglais,eng,stan1293,eng,4
BEN0471,BJ,adja,ajg,ajab1235,ajg,4
BEN0472,BJ,adja,ajg,ajab1235,ajg,3
BEN0472,BJ,fon,fon,fonn1241,fon,3
BEN0472,BJ,francais,fra,stan1290,fre,3
BEN0473,BJ,yoruba,yor,yoru1245,yor,5
BEN0473,BJ,dendi,ddn,dend1243,zar,5
BEN0473,BJ,adja,ajg,ajab1235,ajg,5
BEN0473,BJ,fon,fon,fonn1241,fon,5
BEN0473,BJ,francais,fra,stan1290,fre,5
BEN0474,BJ,francais,fra,stan1290,fre,2
BEN0474,BJ,yoruba,yor,yoru1245,yor,2
BEN0475,BJ,francais,fra,stan1290,fre,2
BEN0475,BJ,fon,fon,fonn1241,fon,2
BEN0476,BJ,francais,fra,stan1290,fre,2
BEN0476,BJ,fon,fon,fonn1241,fon,2
BEN0477,BJ,yoruba,yor,yoru1245,yor,3
BEN0477,BJ,adja,ajg,ajab1235,ajg,3
BEN0477,BJ,francais,fra,stan1290,fre,3
BEN0478,BJ,fon,fon,fonn1241,fon,2
BEN0478,BJ,yoruba,yor,yoru1245,yor,2
BEN0479,BJ,yoruba,yor,yoru1245,yor,4
BEN0479,BJ,fon,fon,fonn1241,fon,4
BEN0479,BJ,francais,fra,stan1290,fre,4
BEN0479,BJ,anglais,eng,stan1293,eng,4
BEN0480,BJ,francais,fra,stan1290,fre,3
BEN0480,BJ,fon,fon,fonn1241,fon,3
BEN0480,BJ,adja,ajg,ajab1235,ajg,3
BEN0481,BJ,fon,fon,fonn1241,fon,1
BEN0482,BJ,francais,fra,stan1290,fre,3
BEN0482,BJ,anglais,eng,stan1293,eng,3
BEN0482,BJ,yoruba,yor,yoru1245,yor,3
BEN0483,BJ,fon,fon,fonn1241,fon,1
BEN0484,BJ,yoruba,yor,yoru1245,yor,2
BEN0484,BJ,fon,fon,fonn1241,fon,2
BEN0485,BJ,fon,fon,fonn1241,fon,4
BEN0485,BJ,yoruba,yor,yoru1245,yor,4
BEN0485,BJ,adja,ajg,ajab1235,ajg,4
BEN0485,BJ,francais,fra,stan1290,fre,4
BEN0486,BJ,fon,fon,fonn1241,fon,2
BEN0486,BJ,yoruba,yor,yoru1245,yor,2
BEN0487,BJ,fon,fon,fonn1241,fon,3
BEN0487,BJ,francais,fra,stan1290,fre,3
BEN0487,BJ,anglais,eng,stan1293,eng,3
BEN0488,BJ,yoruba,yor,yoru1245,yor,2
BEN0488,BJ,fon,fon,fonn1241,fon,2
BEN0489,BJ,fon,fon,fonn1241,fon,2
BEN0489,BJ,adja,ajg,ajab1235,ajg,2
BEN0490,BJ,francais,fra,stan1290,fre,3
BEN0490,BJ,fon,fon,fonn1241,fon,3
BEN0490,BJ,adja,ajg,ajab1235,ajg,3
BEN0491,BJ,francais,fra,stan1290,fre,4
BEN0491,BJ,fon,fon,fonn1241,fon,4
BEN0491,BJ,adja,ajg,ajab1235,ajg,4
BEN0491,BJ,yoruba,yor,yoru1245,yor,4
BEN0492,BJ,yoruba,yor,yoru1245,yor,3
BEN0492,BJ,fon,fon,fonn1241,fon,3
BEN0492,BJ,adja,ajg,ajab1235,ajg,3
BEN0493,BJ,yoruba,yor,yoru1245,yor,4
BEN0493,BJ,fon,fon,fonn1241,fon,4
BEN0493,BJ,dendi,ddn,dend1243,zar,4
BEN0493,BJ,adja,ajg,ajab1235,ajg,4
BEN0494,BJ,francais,fra,stan1290,fre,3
BEN0494,BJ,fon,fon,fonn1241,fon,3
BEN0494,BJ,adja,ajg,ajab1235,ajg,3
BEN0495,BJ,francais,fra,stan1290,fre,3
BEN0495,BJ,fon,fon,fonn1241,fon,3
BEN0495,BJ,adja,ajg,ajab1235,ajg,3
BEN0496,BJ,fon,fon,fonn1241,fon,3
BEN0496,BJ,francais,fra,stan1290,fre,3
BEN0496,BJ,adja,ajg,ajab1235,ajg,3
BEN0497,BJ,yoruba,yor,yoru1245,yor,1
BEN0498,BJ,yoruba,yor,yoru1245,yor,1
BEN0499,BJ,yoruba,yor,yoru1245,yor,1
BEN0500,BJ,yoruba,yor,yoru1245,yor,1
BEN0501,BJ,yoruba,yor,yoru1245,yor,1
BEN0502,BJ,yoruba,yor,yoru1245,yor,1
BEN0503,BJ,yoruba,yor,yoru1245,yor,1
BEN0504,BJ,yoruba,yor,yoru1245,yor,1
BEN0505,BJ,yoruba,yor,yoru1245,yor,2
BEN0505,BJ,fon,fon,fonn1241,fon,2
BEN0506,BJ,fon,fon,fonn1241,fon,2
BEN0506,BJ,francais,fra,stan1290,fre,2
