round,variable,value,name,country,iso_alpha2,n_resp,prop
4,Q103,548,Makonde,12,MZ,3,0.0035495158372284
4,Q103,549,Chuabo,12,MZ,3,0.0019327143783077953
4,Q103,553,Coti,12,MZ,1,6.402548673261508e-4
4,Q103,555,Lomwe,12,MZ,10,0.009082459773462111
4,Q103,559,Shona,12,MZ,1,0.0010335856309469918
4,Q103,561,Tewe,12,MZ,2,0.0022417138889608418
4,Q103,580,Afrikaans,13,NA,218,0.18027536512712347
4,Q103,583,Oshiwambo,13,NA,313,0.2606355257347673
4,Q103,584,Otjiherero,13,NA,35,0.027847759915763052
4,Q103,585,Rukwangali,13,NA,20,0.015609974777768982
4,Q103,620,Hausa,14,NG,736,0.3458764259969514
4,Q103,621,Igbo,14,NG,124,0.05740543481802327
4,Q103,622,Yoruba,14,NG,244,0.10813361583341778
4,Q103,623,Pidgin English,14,NG,102,0.04017165733349193
4,Q103,660,Wolof,15,SN,889,0.7508184221124145
4,Q103,661,Pulaar/Toucouleur,15,SN,82,0.0705334816276805
4,Q103,662,Serer,15,SN,8,0.006922729361419544
4,Q103,663,Mandinka/Bambara,15,SN,27,0.018241968194942684
4,Q103,665,Diola,15,SN,25,0.017642406657007136
4,Q103,700,Afrikaans,16,ZA,448,0.12680290556349486
4,Q103,701,Ndebele,16,ZA,16,0.005985191131288451
4,Q103,702,Xhosa,16,ZA,301,0.14424710451075856
4,Q103,703,Pedi/Spedi/North Sotho,16,ZA,128,0.06209509084125868
4,Q103,704,Sesotho/Sotho/South Sotho,16,ZA,110,0.0522825358803702
4,Q103,705,Setswana/Tswana,16,ZA,214,0.07883830942456506
4,Q103,706,Shangaan,16,ZA,47,0.026805861637888128
4,Q103,707,Swazi,16,ZA,50,0.019850985095766473
4,Q103,708,Venda,16,ZA,32,0.01893107332698366
4,Q103,709,Zulu,16,ZA,455,0.27919188820742247
4,Q103,780,Luganda,18,UG,873,0.375476832484666
4,Q103,781,Runyankole,18,UG,304,0.11665767321411648
4,Q103,782,Runyolo,18,UG,195,0.08388749187576705
4,Q103,784,Lumasaba,18,UG,23,0.008858418272226764
4,Q103,787,Ateso,18,UG,110,0.03770137821368115
4,Q103,788,Acholi,18,UG,335,0.1405185019356718
4,Q103,789,Alur,18,UG,40,0.011617938519590035
4,Q103,790,Lugbara,18,UG,64,0.0238929644090104
4,Q103,820,Bemba,19,ZM,436,0.3478695669695574
4,Q103,821,Nyanja,19,ZM,270,0.2316771150754401
4,Q103,822,Tonga,19,ZM,91,0.07983068953971756
4,Q103,823,Lozi,19,ZM,67,0.05413265281484267
4,Q103,827,Kaonde,19,ZM,43,0.03445041201624767
4,Q103,860,Ndebele,20,ZW,182,0.1483026387548147
4,Q103,861,Shona,20,ZW,849,0.7128297956753706
4,Q103,995,Others,5,GH,12,0.008243190513214278
4,Q114,1,English,8,LR,592,0.4794484341241766
4,Q114,1,English,14,NG,12,0.00609043611815528
4,Q114,1,English,16,ZA,239,0.07102061505383887
4,Q114,1,English,19,ZM,34,0.028147785567687194
4,Q114,2,French,3,BF,244,0.20201912943731384
4,Q114,2,French,1,BJ,96,0.07513430471380828
4,Q114,2,French,11,ML,71,0.06103081508431641
4,Q114,3,Portuguese,12,MZ,212,0.16975738919925432
4,Q114,4,Kiswahili,6,KE,42,0.03897300582304313
4,Q114,4,Kiswahili,17,TZ,225,0.18973852847371903
4,Q114,100,Fon,1,BJ,456,0.4036123048637832
4,Q114,101,Adja,1,BJ,96,0.07513430471380828
4,Q114,102,Bariba,1,BJ,169,0.13845762393589248
4,Q114,103,Dendi,1,BJ,55,0.04458391445323531
4,Q114,104,Yoruba,1,BJ,152,0.13076500349592282
4,Q114,105,Otamari,1,BJ,176,0.13231254382354965
4,Q114,140,Setswana,2,BW,1012,0.8403533659558885
4,Q114,142,Sekgalagadi,2,BW,50,0.04194567268435561
4,Q114,144,Sekalanga,2,BW,92,0.07843041563144
4,Q114,145,Seherero,2,BW,46,0.0392705457283159
4,Q114,182,Moore,3,BF,466,0.39776820030548854
4,Q114,183,Dioula,3,BF,182,0.15263439148869726
4,Q114,184,Fulfude,3,BF,248,0.19641347775243123
4,Q114,186,Gourounsi,3,BF,60,0.05116480101606908
4,Q114,220,Crioulo,4,CV,1206,0.9415602456480807
4,Q114,221,Portugues,4,CV,58,0.05843975435191928
4,Q114,260,Akan,5,GH,675,0.5567096316054617
4,Q114,261,Ewe,5,GH,157,0.1325146368782422
4,Q114,262,Ga/Dangbe,5,GH,85,0.07526358573784271
4,Q114,263,Dagbani,5,GH,123,0.10428150104149188
4,Q114,265,Nzema,5,GH,19,0.012278612801818965
4,Q114,266,Wassa,5,GH,56,0.04805026718779576
4,Q114,267,Brosa,5,GH,48,0.03954136570662359
4,Q114,268,Sefwi,5,GH,37,0.03136039904072325
4,Q114,300,Kikuyu,6,KE,186,0.17068765055762655
4,Q114,301,Luo,6,KE,337,0.3121602459323416
4,Q114,302,Luhya,6,KE,128,0.13956421045191336
4,Q114,303,Kamba,6,KE,100,0.0966077706857976
4,Q114,304,Kalenjin,6,KE,64,0.056183581059456776
4,Q114,305,Kisii,6,KE,100,0.09527654250131766
4,Q114,309,Taita,6,KE,49,0.03732022515475489
4,Q114,310,Somali,6,KE,98,0.05322676783374851
4,Q114,340,Sesotho,7,LS,1200,1
4,Q114,381,Belle,8,LR,44,0.0321711352549773
4,Q114,383,Gbandi,8,LR,63,0.05282707508226129
4,Q114,385,Gola,8,LR,58,0.046650638214222905
4,Q114,386,Grebo,8,LR,113,0.09945821272468455
4,Q114,387,Kissi,8,LR,50,0.04767482254749009
4,Q114,388,Kpelle,8,LR,120,0.09649160523176069
4,Q114,390,Kru,8,LR,30,0.025128323510624974
4,Q114,391,Lorma,8,LR,49,0.04667165388083248
4,Q114,392,Mandingo,8,LR,1,0.0010173027543124717
4,Q114,395,Vai,8,LR,50,0.047681889591317514
4,Q114,396,Simple Liberian English,8,LR,30,0.02477890708333918
4,Q114,420,Official malagasy,9,MG,1111,0.8113025643602804
4,Q114,421,Malagasy with regional variation,9,MG,239,0.1886974356397196
4,Q114,460,Tumbuka,10,MW,364,0.2764689951818261
4,Q114,463,Chewa,10,MW,524,0.4615093568528824
4,Q114,465,Ngoni,10,MW,73,0.0670986300480126
4,Q114,466,Lomwe,10,MW,158,0.13601497953270786
4,Q114,467,Mang'anja,10,MW,11,0.010656315883593106
4,Q114,473,Ndali,10,MW,70,0.048251722500978034
4,Q114,501,Bambara,11,ML,558,0.4645022978954934
4,Q114,506,Dogon,11,ML,125,0.10296819290402683
4,Q114,509,Malinke,11,ML,46,0.039887186967213543
4,Q114,512,Peulh/ Fulfulde,11,ML,57,0.046913485532331045
4,Q114,513,Senufo/ Mianka,11,ML,198,0.16897607295373404
4,Q114,514,Soninke/ Sarakoll,11,ML,55,0.04508408143792315
4,Q114,515,Sonrhai,11,ML,90,0.06631757569650829
4,Q114,516,Tamasheq,11,ML,32,0.004320291528453216
4,Q114,541,Makua,12,MZ,237,0.20335954108522308
4,Q114,542,Sena,12,MZ,88,0.06672885228022533
4,Q114,543,Ndau,12,MZ,44,0.04129133041866687
4,Q114,545,Changana,12,MZ,180,0.15526739791507838
4,Q114,546,Chope,12,MZ,72,0.06066152030079145
4,Q114,548,Makonde,12,MZ,95,0.08023106296143932
4,Q114,549,Chuabo,12,MZ,228,0.18933847969920853
4,Q114,561,Tewe,12,MZ,44,0.03336442614011267
4,Q114,582,Nama/Damara,13,NA,148,0.12062052192574697
4,Q114,583,Oshiwambo,13,NA,838,0.7030775356666162
4,Q114,584,Otjiherero,13,NA,148,0.12062052192574697
4,Q114,585,Rukwangali,13,NA,66,0.05568142048188975
4,Q114,620,Hausa,14,NG,123,0.058147990265626295
4,Q114,621,Igbo,14,NG,608,0.25821744777212924
4,Q114,622,Yoruba,14,NG,448,0.19592706211843622
4,Q114,623,Pidgin English,14,NG,12,0.005865836213095246
4,Q114,624,Efik,14,NG,74,0.026507616681047837
4,Q114,625,Ebira,14,NG,38,0.015368596670555826
4,Q114,626,Fulani,14,NG,8,0.005178052981062582
4,Q114,628,Ibibio,14,NG,68,0.018532194610920132
4,Q114,629,Kanuri,14,NG,34,0.015150447408806784
4,Q114,630,Tiv,14,NG,74,0.038026404235363714
4,Q114,631,Nupe,14,NG,32,0.015242495982474829
4,Q114,632,Ijaw/Kalabari/Okirika/Andoni/Ogoni/Nembe,14,NG,122,0.03370611627107344
4,Q114,633,Edo,14,NG,56,0.027987266922710148
4,Q114,634,Igala,14,NG,64,0.02964146343099712
4,Q114,635,Urhobo,14,NG,20,0.011006322333014575
4,Q114,636,Idoma,14,NG,30,0.015835328732241374
4,Q114,637,Anang,14,NG,54,0.024980831706129553
4,Q114,638,Ikwere,14,NG,46,0.024389423272215046
4,Q114,639,Idoma,14,NG,40,0.019315997936836065
4,Q114,640,Esan,14,NG,38,0.015605760892979952
4,Q114,643,Igede,14,NG,3,0.001320939352963337
4,Q114,645,Marghi,14,NG,22,0.011466255851202131
4,Q114,646,Gbagyi,14,NG,24,0.011098396245800368
4,Q114,647,Ugep,14,NG,20,0.010449212466489912
4,Q114,648,Kambari,14,NG,20,0.00726282192741337
4,Q114,649,Eggon,14,NG,20,0.00726282192741337
4,Q114,650,Kataf (Atyap),14,NG,20,0.010449212466489912
4,Q114,651,Abua,14,NG,20,0.010449212466489912
4,Q114,652,Mbebe,14,NG,18,0.004811580576661148
4,Q114,653,Eleme,14,NG,20,0.010449212466489912
4,Q114,654,Mumuye,14,NG,16,0.006874726413171533
4,Q114,655,Ejagam,14,NG,14,0.0055952350792930795
4,Q114,656,Tangale,14,NG,10,0.004899166447544203
4,Q114,657,Ogbia,14,NG,20,0.006269494495290176
4,Q114,658,Khana,14,NG,10,0.004899166447544203
4,Q114,659,Jukun,14,NG,10,0.0055031611665072875
4,Q114,660,Wolof,15,SN,782,0.6586074520293907
4,Q114,661,Pulaar/Toucouleur,15,SN,156,0.12874413355922124
4,Q114,662,Serer,15,SN,82,0.06941312050042137
4,Q114,663,Mandinka/Bambara,15,SN,60,0.0477450979703222
4,Q114,665,Diola,15,SN,120,0.0954901959406444
4,Q114,700,Afrikaans,16,ZA,378,0.12692690532786757
4,Q114,701,Ndebele,16,ZA,53,0.016898765962521056
4,Q114,702,Xhosa,16,ZA,464,0.20759955752915943
4,Q114,703,Pedi/Spedi/North Sotho,16,ZA,85,0.028763017358444647
4,Q114,704,Sesotho/Sotho/South Sotho,16,ZA,100,0.04389243295653086
4,Q114,705,Setswana/Tswana,16,ZA,292,0.1199695601058662
4,Q114,706,Shangaan,16,ZA,64,0.03480592217692361
4,Q114,707,Swazi,16,ZA,90,0.030038533292038767
4,Q114,708,Venda,16,ZA,30,0.018504656597573617
4,Q114,709,Zulu,16,ZA,605,0.30158003363923536
4,Q114,740,Kinyakyusa,17,TZ,69,0.05408605472553451
4,Q114,741,Kichaga,17,TZ,424,0.36178295673009786
4,Q114,745,Kipare,17,TZ,300,0.23368735903485935
4,Q114,746,Kihehe,17,TZ,61,0.055988568170559826
4,Q114,764,Kijita,17,TZ,64,0.059478030293261215
4,Q114,777,Kirangi,17,TZ,65,0.045238502571968126
4,Q114,780,Luganda,18,UG,784,0.3264509101141152
4,Q114,781,Runyankole,18,UG,252,0.09165285905459705
4,Q114,782,Runyolo,18,UG,100,0.045321580980329124
4,Q114,783,Lusoga,18,UG,122,0.06539324173755066
4,Q114,784,Lumasaba,18,UG,109,0.04852373263447544
4,Q114,785,Lukhonjo,18,UG,72,0.03053479870865012
4,Q114,787,Ateso,18,UG,222,0.07115880365602212
4,Q114,788,Acholi,18,UG,176,0.06705938525245925
4,Q114,789,Alur,18,UG,48,0.014453341290180784
4,Q114,790,Lugbara,18,UG,34,0.013965663657385998
4,Q114,791,Madi,18,UG,102,0.041896990972157995
4,Q114,795,Rukiga,18,UG,92,0.03820728363825239
4,Q114,796,Rutooro,18,UG,140,0.06285995427529464
4,Q114,797,Langi,18,UG,175,0.08196915670244115
4,Q114,798,Kakwa,18,UG,3,5.522973260880089e-4
4,Q114,820,Bemba,19,ZM,590,0.5037341389444621
4,Q114,821,Nyanja,19,ZM,35,0.02903524040270026
4,Q114,822,Tonga,19,ZM,157,0.1301542467277646
4,Q114,823,Lozi,19,ZM,64,0.05115607216190182
4,Q114,824,Chewa,19,ZM,43,0.03508527672021556
4,Q114,825,Nsenga,19,ZM,88,0.07194546311045724
4,Q114,826,Tumbuka,19,ZM,32,0.02557803608095091
4,Q114,827,Kaonde,19,ZM,2,0.0013278816970046239
4,Q114,828,Luvale,19,ZM,59,0.04535629480527266
4,Q114,830,Lunda,19,ZM,8,0.003159663968561111
4,Q114,833,Mambwe,19,ZM,44,0.039347168257793455
4,Q114,846,Mbunda,19,ZM,44,0.03597273155522862
4,Q114,860,Ndebele,20,ZW,280,0.2417941654595921
4,Q114,861,Shona,20,ZW,848,0.6996335153281111
4,Q114,863,Kalanga,20,ZW,36,0.02928615960614839
4,Q114,865,Nambya,20,ZW,36,0.02928615960614839
4,Q114,995,Others,14,NG,56,0.020216291647364885
4,Q3,-1,Missing,3,BF,2,0.0015000441768491404
4,Q3,-1,Missing,6,KE,3,0.0016726828233821845
4,Q3,-1,Missing,12,MZ,4,0.0018290892613929825
4,Q3,-1,Missing,15,SN,1,0.001335974836396897
4,Q3,1,English,3,BF,1,6.634698709778436e-4
4,Q3,1,English,5,GH,1,6.430387787188199e-4
4,Q3,1,English,6,KE,4,0.0030622625323572434
4,Q3,1,English,8,LR,261,0.2201892070734543
4,Q3,1,English,7,LS,15,0.012967430946205625
4,Q3,1,English,10,MW,1,9.008827673488829e-4
4,Q3,1,English,13,NA,11,0.008517744889110284
4,Q3,1,English,16,ZA,318,0.08677332538965456
4,Q3,1,English,19,ZM,1,9.248284571956497e-4
4,Q3,1,English,20,ZW,5,0.0034588300772781604
4,Q3,2,French,3,BF,17,0.014236302363412277
4,Q3,2,French,1,BJ,1,0.0010740587159202555
4,Q3,2,French,9,MG,1,9.277506720305885e-4
4,Q3,2,French,11,ML,1,0.001155915564690017
4,Q3,2,French,15,SN,3,0.001420289414477517
4,Q3,3,Portuguese,12,MZ,164,0.14437144138964542
4,Q3,3,Portuguese,13,NA,3,0.0022301999941499112
4,Q3,3,Portuguese,16,ZA,6,0.001959937703366557
4,Q3,4,Kiswahili,6,KE,18,0.013586324739018192
4,Q3,4,Kiswahili,17,TZ,164,0.08912944721515188
4,Q3,4,Kiswahili,18,UG,1,1.8409910869600298e-4
4,Q3,100,Fon,1,BJ,392,0.3424187594872453
4,Q3,101,Adja,1,BJ,190,0.15427845754351782
4,Q3,102,Bariba,1,BJ,140,0.11286590000110791
4,Q3,103,Dendi,1,BJ,60,0.04659465993034241
4,Q3,104,Yoruba,1,BJ,150,0.1333268579021771
4,Q3,105,Otamari,1,BJ,85,0.0664665215121429
4,Q3,106,Peulh,1,BJ,27,0.016819381500048972
4,Q3,107,Yoa,1,BJ,45,0.028883688852325628
4,Q3,108,Goun,1,BJ,79,0.06932039027261618
4,Q3,109,Mina,1,BJ,6,0.0067925625773091695
4,Q3,110,Idacha,1,BJ,8,0.005198634679541269
4,Q3,111,Shabe,1,BJ,6,0.006158667697183911
4,Q3,112,Warma,1,BJ,9,0.00783920096961737
4,Q3,140,Setswana,2,BW,915,0.7636682864388832
4,Q3,141,Sesarwa,2,BW,20,0.016747916095106317
4,Q3,142,Sekgalagadi,2,BW,45,0.04074082086707542
4,Q3,143,Sesobea,2,BW,16,0.012272332906498562
4,Q3,144,Sekalanga,2,BW,99,0.08223368452753849
4,Q3,145,Seherero,2,BW,4,0.003760473212287434
4,Q3,146,Sembukushu,2,BW,22,0.020382668111381213
4,Q3,147,Sebirwa,2,BW,30,0.02005691463868855
4,Q3,148,Sengologa,2,BW,7,0.007686287141077646
4,Q3,149,Seyei,2,BW,12,0.00801829592981558
4,Q3,152,Setswapong,2,BW,19,0.015043423755259026
4,Q3,182,Moore,3,BF,617,0.5282121816200007
4,Q3,183,Dioula,3,BF,41,0.037435997271258424
4,Q3,184,Fulfude,3,BF,77,0.06626762343582439
4,Q3,185,Gulmacema,3,BF,49,0.03797784706332069
4,Q3,186,Gourounsi,3,BF,61,0.04393305410367869
4,Q3,187,Bobo,3,BF,53,0.053745067809815895
4,Q3,188,Bissa,3,BF,67,0.06120652049972463
4,Q3,189,Dagari,3,BF,30,0.021012195347366
4,Q3,190,Birifor,3,BF,9,0.007690169373280241
4,Q3,191,Lobi,3,BF,18,0.016842349210394944
4,Q3,192,Samo,3,BF,34,0.028243853999042064
4,Q3,193,Senoufo,3,BF,14,0.007951836136864185
4,Q3,194,Djerma,3,BF,2,9.650029776440395e-4
4,Q3,195,Goin,3,BF,6,0.006540100219149723
4,Q3,196,Turka,3,BF,6,0.0024903723833675285
4,Q3,197,Yanan,3,BF,14,0.010648661784659216
4,Q3,198,Marka,3,BF,32,0.018856884051755878
4,Q3,199,Bwamu,3,BF,10,0.009175506164430988
4,Q3,200,Karaboro,3,BF,13,0.011821007584816587
4,Q3,201,Fuls,3,BF,5,0.0025816344946731715
4,Q3,202,Sonra,3,BF,6,0.0028950089329321184
4,Q3,220,Crioulo,4,CV,1261,0.996828265858353
4,Q3,221,Portugues,4,CV,3,0.0031717341416469492
4,Q3,260,Akan,5,GH,579,0.4643912925264427
4,Q3,261,Ewe,5,GH,153,0.14696130104433616
4,Q3,262,Ga/Dangbe,5,GH,121,0.09673341449710228
4,Q3,263,Dagbani,5,GH,78,0.07240503496443501
4,Q3,264,Hausa,5,GH,23,0.01375412031477883
4,Q3,265,Nzema,5,GH,14,0.009173629952943857
4,Q3,266,Wassa,5,GH,6,0.004877316503680925
4,Q3,267,Brosa,5,GH,5,0.003114666610311702
4,Q3,268,Sefwi,5,GH,14,0.011550526654148924
4,Q3,269,Dagaari,5,GH,17,0.016436275331473876
4,Q3,270,Gruma,5,GH,6,0.004646680310601797
4,Q3,271,Frafra,5,GH,11,0.01281886780329721
4,Q3,272,Kokonba,5,GH,11,0.00840146692028116
4,Q3,273,Dagate,5,GH,10,0.009676227553115582
4,Q3,274,Kusasi/Kusaase,5,GH,18,0.013077994967628771
4,Q3,275,Grussi,5,GH,6,0.006213759636295638
4,Q3,276,Sisila,5,GH,13,0.007005279967169025
4,Q3,277,Waala,5,GH,10,0.006736392059056387
4,Q3,278,Mamprusi,5,GH,9,0.0061241607311317775
4,Q3,279,Gruni,5,GH,12,0.018647221681536767
4,Q3,280,Mampruli,5,GH,8,0.004510984261276196
4,Q3,281,Talensi,5,GH,5,0.00460305082311796
4,Q3,282,Bule,5,GH,6,0.0036527435564097355
4,Q3,283,Kasem,5,GH,10,0.00689251885185781
4,Q3,284,Brefo/Birfuo,5,GH,8,0.007428870048316948
4,Q3,285,Basare,5,GH,8,0.008449630818314697
4,Q3,300,Kikuyu,6,KE,205,0.17720544519740852
4,Q3,301,Luo,6,KE,136,0.13423193921992022
4,Q3,302,Luhya,6,KE,134,0.13545578998336033
4,Q3,303,Kamba,6,KE,115,0.09105221158336156
4,Q3,304,Kalenjin,6,KE,131,0.12357030127559955
4,Q3,305,Kisii,6,KE,66,0.07181355769896951
4,Q3,306,Meru/Embu,6,KE,62,0.08231254378083167
4,Q3,307,Masai/Samburu,6,KE,19,0.021541789576635818
4,Q3,308,MijiKenda,6,KE,34,0.04191989950133307
4,Q3,309,Taita,6,KE,24,0.020347450829706102
4,Q3,310,Somali,6,KE,96,0.04244197658288136
4,Q3,311,Pokot,6,KE,14,0.012148519054022776
4,Q3,312,Turkana,6,KE,8,0.004197040012289736
4,Q3,313,Teso,6,KE,7,0.004128360380659695
4,Q3,314,Gabra,6,KE,7,0.005519986728444312
4,Q3,340,Sesotho,7,LS,1174,0.9796328032525528
4,Q3,342,Sethepu,7,LS,8,0.00532064364615999
4,Q3,380,Bassa,8,LR,107,0.08745072302816763
4,Q3,381,Belle,8,LR,5,0.003992209660066637
4,Q3,383,Gbandi,8,LR,9,0.006858006326235473
4,Q3,384,Gio,8,LR,71,0.06675258542383507
4,Q3,385,Gola,8,LR,44,0.05093289001673936
4,Q3,386,Grebo,8,LR,95,0.081540779009186
4,Q3,387,Kissi,8,LR,36,0.04381868038731201
4,Q3,388,Kpelle,8,LR,235,0.17765956769986427
4,Q3,389,Krahn,8,LR,43,0.028645678122467343
4,Q3,390,Kru,8,LR,50,0.043078104599628395
4,Q3,391,Lorma,8,LR,65,0.04469926710631446
4,Q3,392,Mandingo,8,LR,19,0.015495056110318975
4,Q3,393,Mano,8,LR,86,0.07305007091874884
4,Q3,394,Mende,8,LR,12,0.020178633770659773
4,Q3,395,Vai,8,LR,31,0.015440515665041291
4,Q3,396,Simple Liberian English,8,LR,20,0.014065178092641123
4,Q3,397,Sarpo,8,LR,11,0.006152846989319101
4,Q3,420,Official malagasy,9,MG,444,0.4069831484388836
4,Q3,421,Malagasy with regional variation,9,MG,905,0.5920891008890857
4,Q3,460,Tumbuka,10,MW,125,0.11644038313208428
4,Q3,461,Nkhonde,10,MW,3,0.0011358921756107155
4,Q3,462,Lambya,10,MW,6,0.0015920895073338248
4,Q3,463,Chewa,10,MW,518,0.46710623454894173
4,Q3,464,Yao,10,MW,124,0.09932393337718698
4,Q3,465,Ngoni,10,MW,96,0.07766368520550401
4,Q3,466,Lomwe,10,MW,171,0.1459488277691962
4,Q3,467,Mang'anja,10,MW,56,0.04001771863389894
4,Q3,468,Sena,10,MW,56,0.030404168700951768
4,Q3,469,Sukwa,10,MW,5,0.002378220705362941
4,Q3,470,Senga,10,MW,1,0.0016207793723858385
4,Q3,471,Tonga,10,MW,17,0.005097080856308693
4,Q3,472,Khokhola,10,MW,3,0.0019027994477843928
4,Q3,473,Ndali,10,MW,6,0.0037612005696502507
4,Q3,474,Nyika,10,MW,8,0.0018704129347577622
4,Q3,476,Namwanga,10,MW,1,2.16632901100302e-4
4,Q3,477,Wiza,10,MW,3,0.0026190573945923776
4,Q3,500,Arabe,11,ML,20,0.008087214327885813
4,Q3,501,Bambara,11,ML,610,0.5025127639773613
4,Q3,502,Bella,11,ML,4,0.004001638444156526
4,Q3,503,Bobo,11,ML,38,0.03358617968069353
4,Q3,504,Bozo,11,ML,13,0.006225326419883883
4,Q3,506,Dogon,11,ML,84,0.06899820774549344
4,Q3,508,Khassonke,11,ML,4,0.004614808119131908
4,Q3,509,Malinke,11,ML,54,0.045179862686228256
4,Q3,510,Maure,11,ML,9,0.012816417062665997
4,Q3,511,Mossi,11,ML,2,0.002356386405709016
4,Q3,512,Peulh/ Fulfulde,11,ML,87,0.07905149852154285
4,Q3,513,Senufo/ Mianka,11,ML,93,0.07628728694340325
4,Q3,514,Soninke/ Sarakoll,11,ML,79,0.05213450108980454
4,Q3,515,Sonrhai,11,ML,89,0.07301614562994083
4,Q3,516,Tamasheq,11,ML,33,0.017614850971539194
4,Q3,518,Haoussa,11,ML,3,0.0027833355871356882
4,Q3,520,Kakolo,11,ML,3,0.003164921341589183
4,Q3,522,Samogo,11,ML,5,0.0054849609520996505
4,Q3,525,Zerma,11,ML,1,9.277785290452295e-4
4,Q3,541,Makua,12,MZ,318,0.26397272010378986
4,Q3,542,Sena,12,MZ,101,0.07070574264306156
4,Q3,543,Ndau,12,MZ,46,0.04239721403505712
4,Q3,544,Nyanja,12,MZ,24,0.018128742353649786
4,Q3,545,Changana,12,MZ,150,0.12581205803385148
4,Q3,546,Chope,12,MZ,14,0.019197432667463352
4,Q3,547,Bitonga,12,MZ,34,0.02841477595043507
4,Q3,548,Makonde,12,MZ,9,0.010627123064388363
4,Q3,549,Chuabo,12,MZ,50,0.04754253343262778
4,Q3,550,Ajua,12,MZ,3,0.003103913644570575
4,Q3,551,Chewa,12,MZ,12,0.00880385083926698
4,Q3,552,Chiute,12,MZ,5,0.005691556035935534
4,Q3,553,Coti,12,MZ,6,0.0038415292039569045
4,Q3,555,Lomwe,12,MZ,119,0.08466608187610106
4,Q3,556,Nhungue,12,MZ,57,0.05163081619987441
4,Q3,557,Matsua,12,MZ,6,0.005379395517711424
4,Q3,558,Ronga,12,MZ,16,0.012912494545928693
4,Q3,559,Shona,12,MZ,6,0.007116702498905257
4,Q3,561,Tewe,12,MZ,10,0.007771522494465574
4,Q3,562,Xitsau,12,MZ,26,0.01428276845708985
4,Q3,563,Muani,12,MZ,5,0.003760138027323817
4,Q3,580,Afrikaans,13,NA,102,0.08406816224219499
4,Q3,581,German,13,NA,3,0.002763887537389815
4,Q3,582,Nama/Damara,13,NA,158,0.1338696333333736
4,Q3,583,Oshiwambo,13,NA,611,0.5115342972327404
4,Q3,584,Otjiherero,13,NA,94,0.07461013935875366
4,Q3,585,Rukwangali,13,NA,77,0.06453712361678154
4,Q3,586,Rugririku,13,NA,32,0.026198798208223833
4,Q3,587,Thimbukushu,13,NA,22,0.017556334064998975
4,Q3,588,Silozi,13,NA,38,0.03461814667023276
4,Q3,589,Setswana,13,NA,12,0.00855259185434853
4,Q3,590,Masubia,13,NA,15,0.012909467229314969
4,Q3,591,San,13,NA,7,0.0058739705127039575
4,Q3,592,Mufwe,13,NA,6,0.005376383012922999
4,Q3,593,Nyemba,13,NA,7,0.005036693047578146
4,Q3,594,Uumbundu,13,NA,2,0.0017464271951816207
4,Q3,620,Hausa,14,NG,531,0.24637714099045435
4,Q3,621,Igbo,14,NG,372,0.1667684994408535
4,Q3,622,Yoruba,14,NG,494,0.221462373752191
4,Q3,623,Pidgin English,14,NG,1,2.9441900954543993e-4
4,Q3,624,Efik,14,NG,23,0.008021424372783345
4,Q3,625,Ebira,14,NG,14,0.006737874038373341
4,Q3,626,Fulani,14,NG,87,0.04098871358077296
4,Q3,627,Isoko,14,NG,10,0.0036749033288550896
4,Q3,628,Ibibio,14,NG,79,0.022198005775701156
4,Q3,629,Kanuri,14,NG,40,0.019342142991675384
4,Q3,630,Tiv,14,NG,56,0.03037788636445083
4,Q3,631,Nupe,14,NG,31,0.013867699582008012
4,Q3,632,Ijaw/Kalabari/Okirika/Andoni/Ogoni/Nembe,14,NG,172,0.04872106061198143
4,Q3,633,Edo,14,NG,47,0.021367910458790544
4,Q3,634,Igala,14,NG,17,0.0073778174486623105
4,Q3,635,Urhobo,14,NG,17,0.005779232148949075
4,Q3,637,Anang,14,NG,10,0.0028476931324485683
4,Q3,638,Ikwere,14,NG,14,0.0038823143535685815
4,Q3,639,Idoma,14,NG,28,0.012821557344885963
4,Q3,640,Esan,14,NG,4,0.0018575897099675982
4,Q3,643,Igede,14,NG,19,0.008630714821548348
4,Q3,644,Babur,14,NG,16,0.008602427449615568
4,Q3,645,Marghi,14,NG,12,0.007357169899263407
4,Q3,646,Gbagyi,14,NG,11,0.005616659512500966
4,Q3,647,Ugep,14,NG,10,0.002222528583278795
4,Q3,648,Kambari,14,NG,10,0.00426012605425328
4,Q3,649,Eggon,14,NG,9,0.004953742771252441
4,Q3,650,Kataf (Atyap),14,NG,9,0.00585403734136577
4,Q3,651,Abua,14,NG,9,0.0025050968101701164
4,Q3,653,Eleme,14,NG,8,0.002658875541347243
4,Q3,654,Mumuye,14,NG,8,0.0028633456975965675
4,Q3,655,Ejagam,14,NG,8,0.0026859664700736906
4,Q3,656,Tangale,14,NG,8,0.004332427980425518
4,Q3,657,Ogbia,14,NG,8,0.0026244838553464694
4,Q3,658,Khana,14,NG,8,0.0025663699310618003
4,Q3,659,Jukun,14,NG,6,0.0014140197422444726
4,Q3,660,Wolof,15,SN,699,0.5805817969639485
4,Q3,661,Pulaar/Toucouleur,15,SN,238,0.2100809871098792
4,Q3,662,Serer,15,SN,104,0.09199605582876122
4,Q3,663,Mandinka/Bambara,15,SN,75,0.056366816611762766
4,Q3,664,Soninke,15,SN,4,0.002972387706366352
4,Q3,665,Diola,15,SN,57,0.04019618441453465
