from,to,distance
ace,kwr,4
ace,lab,4
ace,lau,4
ace,len,4
ace,let,4
ace,lew,4
ace,lga,4
ace,lgu,4
ace,lje,4
ace,lmh,4
ace,lmp,4
ace,lmu,4
ace,lnw,4
ace,lon,4
ace,lou,4
ace,lrk,4
ace,lud,4
ace,mae,4
ace,mal,4
ace,mao,4
ace,mdr,4
ace,mel,4
ace,mgd,4
ace,mgn,4
ace,mke,4
ace,mks,4
ace,mlu,4
ace,mmb,4
ace,mmn,4
ace,mms,4
ace,mna,4
ace,mng,4
ace,mnm,4
ace,mnr,4
ace,mnt,4
ace,mnv,4
ace,moa,4
ace,mok,4
ace,mor,4
ace,mrn,4
ace,mrq,4
ace,msh,4
ace,msm,4
ace,msn,4
ace,mta,4
ace,mtk,4
ace,mtu,4
ace,mus,4
ace,muy,4
ace,mwb,4
ace,mwo,4
ace,mxe,4
ace,mya,4
ace,myn,4
ace,nak,4
ace,nal,4
ace,nau,4
ace,nbb,4
ace,nbk,4
ace,ndr,4
ace,neh,4
ace,nel,4
ace,ngd,4
ace,ngu,4
ace,nia,4
ace,nif,4
ace,niu,4
ace,nkr,4
ace,nne,4
ace,nnm,4
ace,npu,4
ace,nrm,4
ace,nua,4
ace,nyl,4
ace,olm,4
ace,pad,4
ace,pal,4
ace,pat,4
ace,pgl,4
ace,pil,4
ace,plh,4
ace,plp,4
ace,pms,4
ace,pna,4
ace,pnn,4
ace,poa,4
ace,poh,4
ace,psw,4
ace,pta,4
ace,ptp,4
ace,pul,4
ace,rag,4
ace,rap,4
ace,rej,4
ace,rnn,4
ace,ror,4
ace,rot,4
ace,rov,4
ace,rti,4
ace,saa,4
ace,sab,4
ace,sak,4
ace,sam,4
ace,saw,4
ace,sbg,4
ace,sea,4
ace,sgr,4
ace,sik,4
ace,sim,4
ace,sio,4
ace,sir,4
ace,sis,4
ace,skl,4
ace,slb,4
ace,sly,4
ace,smd,4
ace,sng,4
ace,sob,4
ace,son,4
ace,sru,4
ace,sud,4
ace,sun,4
ace,sur,4
ace,swi,4
ace,tab,4
ace,taf,4
ace,tag,4
ace,tah,4
ace,tak,4
ace,tat,4
ace,taw,4
ace,tbo,4
ace,tbt,4
ace,teo,4
ace,tga,4
ace,tgb,4
ace,tgk,4
ace,tgn,4
ace,tgw,4
ace,tim,4
ace,tin,4
ace,tke,4
ace,tla,4
ace,tld,4
ace,tmm,4
ace,tng,4
ace,tnk,4
ace,tno,4
ace,tns,4
ace,tnt,4
ace,toq,4
ace,tor,4
ace,trd,4
ace,try,4
ace,tse,4
ace,tsg,4
ace,ttd,4
ace,ttn,4
ace,tua,4
ace,tuk,4
ace,tum,4
ace,tvl,4
ace,uli,4
ace,uma,4
ace,ura,4
ace,vnm,4
ace,wed,4
ace,wet,4
ace,wll,4
ace,wlo,4
ace,wol,4
ace,wrp,4
ace,wwy,4
ace,xar,4
ace,yap,4
ace,ykn,4
ace,ymd,4
ace,ymi,4
ace,ami,5
ace,ata,5
ace,pai,5
ace,ruk,5
ace,see,5
ace,sry,5
ace,thw,5
ace,tso,5
acg,ppc,1
acg,wrk,2
acg,ycn,2
acg,bae,3
acg,bah,3
acg,bnw,3
acg,cur,3
acg,res,3
acg,tar,3
acg,ara,4
acg,goa,4
acg,grf,4
acg,plk,4
acg,wps,4
acg,amu,5
acg,apu,5
acg,baq,5
acg,cax,5
acg,cnm,5
acg,cpa,5
acg,ign,5
acg,mch,5
acg,nom,5
acg,pir,5
acg,prc,5
acg,trn,5
acg,wur,5
ach,crg,1
ach,gua,1
ach,kaw,1
ach,tpt,1
ach,asu,2
ach,coc,2
ach,eme,2
ach,gjj,2
ach,jum,2
ach,kdg,2
ach,kyz,2
ach,oma,2
ach,srn,2
ach,urk,2
ach,way,2
ach,gav,3
ach,jrn,3
ach,kaa,3
ach,kna,3
ach,mek,3
ach,muu,3
aci,cak,1
aci,qch,1
aci,qum,1
aci,tzu,1
aci,pcm,2
aci,pkm,2
aci,kek,3
aci,agu,4
aci,ixi,4
aci,tec,4
aci,cmy,5
aci,coi,5
aci,itz,5
aci,jak,5
aci,kea,5
aci,kwe,5
aci,lac,5
aci,mop,5
aci,toj,5
aci,tza,5
aci,tzo,5
aci,tzt,5
aci,yct,5
aci,cec,6
aci,htc,6
acl,lan,1
acl,luo,3
acl,any,5
acl,jlu,5
acl,par,5
acl,shl,5
acl,din,6
acl,nue,6
acl,bar,7
acl,dat,7
acl,kmj,7
acl,kuk,7
acl,maa,7
acl,nan,7
acl,pkt,7
acl,seb,7
acl,tes,7
acl,tna,7
acl,blj,8
acl,cai,8
acl,ddf,8
acl,did,8
acl,igs,8
acl,koe,8
acl,maj,8
acl,mee,8
acl,mrl,8
acl,mur,8
acl,sht,8
acl,sil,8
acl,ten,8
acl,tmn,8
acl,trm,8
acl,mid,9
acl,mii,9
acl,nar,9
acl,nbd,9
acl,nbh,9
acl,nku,9
acl,nob,9
acl,nyi,9
acl,sug,9
acl,tma,9
acl,gmz,10
acl,kad,10
acl,kom,10
acl,kro,10
acl,ktc,10
acl,aja,11
acl,avo,11
acl,bag,11
acl,ber,11
acl,bgo,11
acl,bgr,11
acl,big,11
acl,bka,11
acl,brz,11
acl,fur,11
acl,gul,11
acl,jmo,11
acl,ken,11
acl,knm,11
acl,kre,11
acl,ldu,11
acl,les,11
acl,lgt,11
acl,lug,11
acl,mab,11
acl,mad,11
acl,mbt,11
acl,mby,11
acl,mgq,11
acl,mmv,11
acl,mou,11
acl,msl,11
acl,ngm,11
acl,nti,11
acl,run,11
acl,yul,11
acl,ik,12
acl,kbu,12
acl,kch,12
acl,knr,12
acl,kse,12
acl,nyg,12
acl,so,12
acl,tbu,12
acl,zag,12
acl,zar,12
acm,ats,1
acn,mru,1
acn,akm,2
acn,brm,2
acn,akh,3
acn,biu,3
acn,han,3
acn,jin,3
acn,lah,3
acn,lal,3
acn,lis,3
acn,nus,3
acn,yi,3
acn,agm,4
acn,amd,4
acn,amt,4
acn,ano,4
acn,ao,4
acn,apt,4
acn,ath,4
acn,bai,4
acn,baw,4
acn,bel,4
acn,blt,4
acn,bod,4
acn,boj,4
acn,boq,4
acn,brl,4
acn,bya,4
acn,chd,4
acn,chg,4
acn,chn,4
acn,chs,4
acn,cml,4
acn,cmr,4
acn,cpn,4
acn,cti,4
acn,deu,4
acn,dhm,4
acn,dig,4
acn,dmi,4
acn,dms,4
acn,drm,4
acn,dul,4
acn,gal,4
acn,gar,4
acn,ghr,4
acn,gyc,4
acn,hay,4
acn,hma,4
acn,hyo,4
acn,idu,4
acn,jad,4
acn,jia,4
acn,jng,4
acn,jug,4
acn,kac,4
acn,kbi,4
acn,kbw,4
acn,kgy,4
acn,khd,4
acn,khg,4
acn,khu,4
acn,klg,4
acn,kmh,4
acn,knn,4
acn,knz,4
acn,kok,4
acn,kpw,4
acn,ksg,4
acn,kyl,4
acn,lad,4
acn,lai,4
acn,lep,4
acn,lho,4
acn,lim,4
acn,lot,4
acn,lun,4
acn,mag,4
acn,mei,4
acn,mhl,4
acn,mij,4
acn,mik,4
acn,mil,4
acn,miz,4
acn,mrc,4
acn,msg,4
acn,msy,4
acn,nax,4
acn,new,4
acn,ngt,4
acn,nis,4
acn,nma,4
acn,nmm,4
acn,noc,4
acn,nph,4
acn,nwd,4
acn,nyk,4
acn,nze,4
acn,phl,4
acn,prk,4
acn,pte,4
acn,ptt,4
acn,pum,4
acn,qia,4
acn,ral,4
acn,raw,4
acn,rgc,4
acn,rji,4
acn,rpa,4
acn,sem,4
acn,shd,4
acn,she,4
acn,shg,4
acn,skk,4
acn,slg,4
acn,spi,4
acn,tam,4
acn,tao,4
acn,tbx,4
acn,tdi,4
acn,tdr,4
acn,tgl,4
acn,thd,4
acn,thk,4
acn,thn,4
acn,thu,4
acn,tib,4
acn,tis,4
acn,tmo,4
acn,tni,4
acn,tod,4
acn,tvt,4
acn,wme,4
acn,xns,4
acn,ybi,4
acn,zha,4
acn,chz,5
acn,cnt,5
acn,fuz,5
acn,hak,5
acn,hok,5
acn,kug,5
acn,mnd,5
acn,taq,5
acn,wuc,5
acn,xia,5
aco,ksa,1
acu,hmb,1
acu,jiv,1
ada,asl,1
ada,aus,1
ada,bsl,1
ada,csl,1
ada,dge,1
ada,fsl,1
ada,gsl,1
ada,ics,1
ada,ipi,1
ada,ipk,1
ada,irs,1
ada,iss,1
ada,kkl,1
ada,ksl,1
ada,lgp,1
ada,lii,1
ada,lsa,1
ada,lsb,1
ada,lse,1
ada,lsf,1
ada,lsq,1
ada,ned,1
ada,nih,1
ada,nte,1
ada,nzs,1
ada,psl,1
ada,rsl,1
ada,ssl,1
ada,svt,1
ada,ths,1
ada,tsl,1
ada,tui,1
ada,tzi,1
ada,ugs,1
ada,usl,1
ada,vla,1
adg,abv,1
adg,kiu,1
adg,woi,1
adg,kln,3
adg,mkj,3
adg,tgp,3
adg,bdw,4
adg,dni,4
adg,eka,4
adg,iha,4
adg,mni,4
adg,yli,4
adg,aga,5
adg,ahu,5
adg,ame,5
adg,amx,5
adg,ant,5
adg,ape,5
adg,ard,5
adg,asm,5
adg,auy,5
adg,awa,5
adg,awi,5
adg,baa,5
adg,bau,5
adg,beb,5
adg,bin,5
adg,bmr,5
adg,bnm,5
adg,boa,5
adg,bon,5
adg,bry,5
adg,cve,5
adg,dad,5
adg,dag,5
adg,dun,5
adg,edo,5
adg,eip,5
adg,ena,5
adg,fas,5
adg,foe,5
adg,for,5
adg,gah,5
adg,gds,5
adg,gln,5
adg,gog,5
adg,grs,5
adg,guh,5
adg,ham,5
adg,hua,5
adg,ina,5
adg,kae,5
adg,kak,5
adg,kat,5
adg,kew,5
adg,kgl,5
adg,kim,5
adg,kiw,5
adg,kll,5
adg,klq,5
adg,kmb,5
adg,kmn,5
adg,kmo,5
adg,kmp,5
adg,kmr,5
adg,kob,5
adg,koi,5
adg,krf,5
adg,krw,5
adg,kta,5
adg,kti,5
adg,ktn,5
adg,kyk,5
adg,mav,5
adg,mey,5
adg,mgi,5
adg,mom,5
adg,mpt,5
adg,mrd,5
adg,mri,5
adg,mug,5
adg,nab,5
adg,nmd,5
adg,nnd,5
adg,nnk,5
adg,oks,5
adg,omi,5
adg,ono,5
adg,orl,5
adg,oro,5
adg,paw,5
adg,pdp,5
adg,pis,5
adg,ria,5
adg,rum,5
adg,rwa,5
adg,sia,5
adg,slp,5
adg,sro,5
adg,sue,5
adg,suk,5
adg,syu,5
adg,tau,5
adg,tba,5
adg,tif,5
adg,tlf,5
adg,tmg,5
adg,toa,5
adg,trr,5
adg,una,5
adg,usa,5
adg,usr,5
adg,wah,5
adg,wbn,5
adg,wer,5
adg,wnt,5
adg,wsk,5
adg,yal,5
adg,yar,5
adg,ygr,5
adg,yqy,5
adg,zim,5
adi,abd,1
adi,akn,2
adi,ald,2
adi,anu,2
adi,avk,2
adi,ayi,2
adi,ble,2
adi,cum,2
adi,ega,2
adi,ga,2
adi,llm,2
adi,nkn,2
adi,ajg,3
adi,avt,3
adi,ewa,3
adi,ewe,3
adi,fon,3
adi,guw,3
adi,kpo,3
adi,wmn,3
adi,agb,4
adi,agh,4
adi,aiz,4
adi,aka,4
adi,amo,4
adi,awk,4
adi,bab,4
adi,baf,4
adi,bak,4
adi,bas,4
adi,bbl,4
adi,bbu,4
adi,bdu,4
adi,bee,4
adi,bem,4
adi,bet,4
adi,bfi,4
adi,bga,4
adi,bia,4
adi,bir,4
adi,bkn,4
adi,bku,4
adi,blu,4
adi,bmb,4
adi,bmn,4
adi,bni,4
adi,bnk,4
adi,bob,4
adi,bol,4
adi,brb,4
adi,bsh,4
adi,bub,4
adi,buj,4
adi,buk,4
adi,buw,4
adi,buy,4
adi,cga,4
adi,cic,4
adi,cil,4
adi,com,4
adi,day,4
adi,dbd,4
adi,ddj,4
adi,dds,4
adi,deg,4
adi,dga,4
adi,dgb,4
adi,dgo,4
adi,dma,4
adi,dng,4
adi,dok,4
adi,doy,4
adi,dts,4
adi,dua,4
adi,duk,4
adi,dym,4
adi,ebi,4
adi,efi,4
adi,egn,4
adi,eja,4
adi,eko,4
adi,eny,4
adi,ets,4
adi,ewo,4
adi,fef,4
adi,fio,4
adi,fye,4
adi,gad,4
adi,gbb,4
adi,gbk,4
adi,gdi,4
adi,gho,4
adi,gir,4
adi,gok,4
adi,grb,4
adi,grm,4
adi,grn,4
adi,gue,4
adi,gun,4
adi,gus,4
adi,gut,4
adi,gwa,4
adi,gwo,4
adi,heh,4
adi,hem,4
adi,her,4
adi,hnd,4
adi,hol,4
adi,hya,4
adi,ibi,4
adi,ido,4
adi,ifm,4
adi,igb,4
adi,ige,4
adi,ila,4
adi,ise,4
adi,iso,4
adi,izi,4
adi,jar,4
adi,jms,4
adi,juk,4
adi,kan,4
adi,kba,4
adi,kby,4
adi,kfe,4
adi,kga,4
adi,kgm,4
adi,kgr,4
adi,kik,4
adi,kil,4
adi,kin,4
adi,kir,4
adi,kkb,4
adi,kla,4
adi,klk,4
adi,klz,4
adi,kmi,4
adi,kni,4
adi,koh,4
adi,kon,4
adi,kou,4
adi,kow,4
adi,kpa,4
adi,krg,4
adi,ksm,4
adi,ksp,4
adi,kte,4
adi,kwn,4
adi,kwy,4
adi,kyg,4
adi,kyo,4
adi,lbu,4
adi,lda,4
adi,ldo,4
adi,leb,4
adi,leg,4
adi,lgi,4
adi,lin,4
adi,lmb,4
adi,lnd,4
adi,lns,4
adi,lob,4
adi,loz,4
adi,lua,4
adi,luc,4
adi,luv,4
adi,luy,4
adi,lye,4
adi,ma,4
adi,mba,4
adi,mbe,4
adi,mbi,4
adi,mbl,4
adi,mbm,4
adi,mbz,4
adi,mdg,4
adi,mdo,4
adi,mdu,4
adi,mdw,4
adi,mdz,4
adi,mga,4
adi,mgk,4
adi,mgo,4
adi,mhu,4
adi,mit,4
adi,mkd,4
adi,mkq,4
adi,mkz,4
adi,mla,4
adi,mmi,4
adi,mmp,4
adi,mmw,4
adi,mnz,4
adi,moo,4
adi,mpo,4
adi,mtb,4
adi,mua,4
adi,mud,4
adi,mum,4
adi,mwe,4
adi,myg,4
adi,naf,4
adi,nbe,4
adi,nbm,4
adi,nbo,4
adi,ncm,4
adi,ndb,4
adi,nde,4
adi,ndg,4
adi,ndi,4
adi,ndo,4
adi,ndu,4
adi,ney,4
adi,ngb,4
adi,nge,4
adi,ngo,4
adi,nke,4
adi,nko,4
adi,nng,4
adi,nnn,4
adi,non,4
adi,nrg,4
adi,nse,4
adi,ntn,4
adi,nto,4
adi,nup,4
adi,nyh,4
adi,nym,4
adi,nza,4
adi,obg,4
adi,obo,4
adi,ogb,4
adi,oku,4
adi,ora,4
adi,png,4
adi,pog,4
adi,pre,4
adi,rga,4
adi,rim,4
adi,rnd,4
adi,rny,4
adi,rru,4
adi,sen,4
adi,ses,4
adi,sge,4
adi,sgl,4
adi,sgu,4
adi,shm,4
adi,shn,4
adi,skm,4
adi,sku,4
adi,sle,4
adi,sme,4
adi,snd,4
adi,ssa,4
adi,stn,4
adi,sub,4
adi,sup,4
adi,swa,4
adi,swt,4
adi,tal,4
adi,tbw,4
adi,tem,4
adi,tet,4
adi,tgo,4
adi,tik,4
adi,tiv,4
adi,tki,4
adi,tks,4
adi,tmp,4
adi,tnn,4
adi,tny,4
adi,tok,4
adi,tou,4
adi,tow,4
adi,toz,4
adi,tpr,4
adi,tsn,4
adi,tsw,4
adi,umb,4
adi,urh,4
adi,vag,4
adi,vat,4
adi,ven,4
adi,vif,4
adi,wob,4
adi,wwa,4
adi,xho,4
adi,xsm,4
adi,yak,4
adi,yao,4
adi,yba,4
adi,yem,4
adi,yey,4
adi,ygd,4
adi,ykm,4
adi,yns,4
adi,yor,4
adi,zan,4
adi,zno,4
adi,zso,4
adi,zul,4
adi,bfd,5
adi,bgs,5
adi,blz,5
adi,bsr,5
adi,csk,5
adi,def,5
adi,dio,5
adi,fbf,5
adi,fgo,5
adi,fgu,5
adi,fli,5
adi,fma,5
adi,fni,5
adi,fua,5
adi,fum,5
adi,fus,5
adi,gol,5
adi,ijo,5
adi,kgi,5
adi,kis,5
adi,kss,5
adi,mjk,5
adi,mkn,5
adi,ndt,5
adi,noo,5
adi,plr,5
adi,tne,5
adi,wlf,5
adi,bam,6
adi,bbf,6
adi,bis,6
adi,bnd,6
adi,bnq,6
adi,bok,6
adi,boz,6
adi,bus,6
adi,dan,6
adi,dbw,6
adi,dyu,6
adi,gro,6
adi,jel,6
adi,jom,6
adi,kko,6
adi,kpe,6
adi,ktl,6
adi,laf,6
adi,lma,6
adi,lok,6
adi,man,6
adi,maw,6
adi,mde,6
adi,mdk,6
adi,mka,6
adi,mkg,6
adi,mnk,6
adi,mro,6
adi,msk,6
adi,ori,6
adi,otr,6
adi,ras,6
adi,snn,6
adi,sus,6
adi,tia,6
adi,vai,6
adi,wna,6
adi,xas,6
adk,abu,1
adk,aik,1
adk,ain,1
adk,atm,1
adk,bgm,1
adk,bqb,1
adk,bqg,1
adk,bqh,1
adk,bqi,1
adk,bql,1
adk,bqn,1
adk,bqo,1
adk,bqr,1
adk,bqs,1
adk,bqz,1
adk,bso,1
adk,bsq,1
adk,bur,1
adk,cam,1
adk,can,1
adk,chi,1
adk,cof,1
adk,cqt,1
adk,ctm,1
adk,cyv,1
adk,els,1
adk,ess,1
adk,ful,1
adk,gku,1
adk,gto,1
adk,had,1
adk,hat,1
adk,irx,1
adk,ito,1
adk,klm,1
adk,kri,1
adk,krk,1
adk,kuo,1
adk,kus,1
adk,kut,1
adk,laa,1
adk,lec,1
adk,mll,1
adk,mov,1
adk,mpu,1
adk,nag,1
adk,nah,1
adk,nat,1
adk,niv,1
adk,nvs,1
adk,rik,1
adk,sal,1
adk,sdw,1
adk,ser,1
adk,shs,1
adk,siu,1
adk,sul,1
adk,tap,1
adk,tic,1
adk,ton,1
adk,tru,1
adk,tsr,1
adk,tun,1
adk,urn,1
adk,wao,1
adk,was,1
adk,wra,1
adk,yah,1
adk,yrc,1
adk,yuc,1
adk,zun,1
adn,bnl,1
adn,wir,1
adn,bdm,2
adn,bnr,2
adn,bxj,2
adn,dhl,2
adn,dhr,2
adn,djr,2
adn,gji,2
adn,gug,2
adn,krj,2
adn,mdb,2
adn,mnj,2
adn,mrj,2
adn,mrt,2
adn,mwa,2
adn,ngj,2
adn,ngy,2
adn,nju,2
adn,nlr,2
adn,nlu,2
adn,nly,2
adn,ntj,2
adn,nyr,2
adn,pin,2
adn,pit,2
adn,pny,2
adn,vka,2
adn,wat,2
adn,wbt,2
adn,wlm,2
adn,wrl,2
adn,yin,2
adn,ylb,2
adn,yng,2
adn,ynk,2
adn,abn,3
adn,agt,3
adn,aly,3
adn,amp,3
adn,arr,3
adn,awe,3
adn,bca,3
adn,bii,3
adn,bnj,3
adn,bwa,3
adn,byu,3
adn,dhb,3
adn,dhu,3
adn,dhw,3
adn,diy,3
adn,dja,3
adn,djm,3
adn,djn,3
adn,dyi,3
adn,ggd,3
adn,ggu,3
adn,gid,3
adn,glp,3
adn,gml,3
adn,gmt,3
adn,gny,3
adn,guf,3
adn,gum,3
adn,guu,3
adn,inn,3
adn,kgu,3
adn,kjn,3
adn,kly,3
adn,knc,3
adn,kuu,3
adn,kya,3
adn,kyt,3
adn,lla,3
adn,lnj,3
adn,lrd,3
adn,mny,3
adn,mrw,3
adn,ngi,3
adn,ngr,3
adn,ngw,3
adn,nya,3
adn,pak,3
adn,pkn,3
adn,ppi,3
adn,rit,3
adn,thp,3
adn,thy,3
adn,uhi,3
adn,ump,3
adn,wan,3
adn,wgg,3
adn,wgu,3
adn,wkw,3
adn,wlw,3
adn,wmu,3
adn,wn,3
adn,wrg,3
adn,wru,3
adn,yid,3
adn,yir,3
adn,ylr,3
adn,yny,3
adn,yuw,3
adn,alw,4
adn,ann,4
adn,bac,4
adn,bbw,4
adn,bnb,4
adn,brd,4
adn,bua,4
adn,dji,4
adn,emm,4
adn,gaa,4
adn,gnb,4
adn,gnn,4
adn,goo,4
adn,grg,4
adn,grr,4
adn,iwa,4
adn,jam,4
adn,kay,4
adn,kij,4
adn,kmw,4
adn,lar,4
adn,lml,4
adn,mau,4
adn,mdl,4
adn,mir,4
adn,mku,4
adn,mlk,4
adn,mpa,4
adn,mra,4
adn,mrh,4
adn,mrr,4
adn,myi,4
adn,ndj,4
adn,ngg,4
adn,ngk,4
adn,ngl,4
adn,ngn,4
adn,nkb,4
adn,nkk,4
adn,nug,4
adn,nyn,4
adn,nyu,4
adn,pun,4
adn,rmb,4
adn,tiw,4
adn,tye,4
adn,ung,4
adn,wag,4
adn,wam,4
adn,wor,4
adn,wrd,4
adn,wrn,4
adn,wrw,4
adn,wry,4
adn,yuk,4
adn,ywr,4
adt,kab,1
adt,abk,2
adt,abz,2
adt,uby,2
adt,agl,3
adt,anx,3
adt,arc,3
adt,ava,3
adt,axv,3
adt,bdk,3
adt,bez,3
adt,bgv,3
adt,chc,3
adt,chm,3
adt,drg,3
adt,god,3
adt,hnk,3
adt,hzb,3
adt,ing,3
adt,khi,3
adt,khv,3
adt,krt,3
adt,krz,3
adt,lak,3
adt,lez,3
adt,rut,3
adt,tbs,3
adt,tnd,3
adt,tsa,3
adt,tsz,3
adt,ttu,3
adt,udi,3
ady,kab,1
ady,abk,2
ady,abz,2
ady,uby,2
ady,agl,3
ady,anx,3
ady,arc,3
ady,ava,3
ady,axv,3
ady,bdk,3
ady,bez,3
ady,bgv,3
ady,chc,3
ady,chm,3
ady,drg,3
ady,god,3
ady,hnk,3
ady,hzb,3
ady,ing,3
ady,khi,3
ady,khv,3
ady,krt,3
ady,krz,3
ady,lak,3
ady,lez,3
ady,rut,3
ady,tbs,3
ady,tnd,3
ady,tsa,3
ady,tsz,3
ady,ttu,3
ady,udi,3
adz,ari,2
adz,lab,2
adz,msm,2
adz,jab,3
adz,kap,3
adz,pat,3
adz,alk,4
adz,ama,4
adz,kau,4
adz,kkv,4
adz,krr,4
adz,mlu,4
adz,mmb,4
adz,mnm,4
adz,mtk,4
adz,sio,4
adz,sob,4
adz,tak,4
adz,tbt,4
adz,tum,4
adz,all,5
adz,bnn,5
adz,bvi,5
adz,ckh,5
adz,gap,5
adz,gmw,5
adz,hal,5
adz,hoa,5
adz,idn,5
adz,kkt,5
adz,klv,5
adz,kra,5
adz,mke,5
adz,mnv,5
adz,moa,5
adz,msn,5
adz,mtu,5
adz,muy,5
adz,nak,5
adz,nal,5
adz,neh,5
adz,ptp,5
adz,ror,5
adz,rov,5
adz,sir,5
adz,sis,5
adz,slb,5
adz,sng,5
adz,sud,5
adz,sur,5
adz,taf,5
adz,taw,5
adz,teo,5
adz,tga,5
adz,tgk,5
adz,tla,5
adz,tnk,5
adz,wed,5
adz,aji,6
adz,aml,6
adz,anj,6
adz,ark,6
adz,aro,6
adz,arx,6
adz,atc,6
adz,aul,6
adz,ayw,6
adz,bum,6
adz,cem,6
adz,crl,6
adz,cuu,6
adz,dre,6
adz,erk,6
adz,err,6
adz,fij,6
adz,fiw,6
adz,fue,6
adz,fut,6
adz,gel,6
adz,haw,6
adz,iaa,6
adz,kel,6
adz,kos,6
adz,kpn,6
adz,krb,6
adz,kwa,6
adz,kwr,6
adz,lau,6
adz,len,6
adz,lew,6
adz,lga,6
adz,lgu,6
adz,lmu,6
adz,lnw,6
adz,lon,6
adz,lou,6
adz,mae,6
adz,mao,6
adz,mok,6
adz,mrq,6
adz,msh,6
adz,mus,6
adz,mwo,6
adz,mxe,6
adz,nau,6
adz,nbb,6
adz,nbk,6
adz,ndr,6
adz,nel,6
adz,ngu,6
adz,nif,6
adz,niu,6
adz,nkr,6
adz,nne,6
adz,nnm,6
adz,nyl,6
adz,pgl,6
adz,pil,6
adz,pms,6
adz,poa,6
adz,poh,6
adz,psw,6
adz,pta,6
adz,pul,6
adz,rag,6
adz,rap,6
adz,rnn,6
adz,rot,6
adz,saa,6
adz,sak,6
adz,sam,6
adz,sea,6
adz,son,6
adz,tah,6
adz,tin,6
adz,tke,6
adz,tmm,6
adz,tng,6
adz,tns,6
adz,toq,6
adz,tua,6
adz,tvl,6
adz,uli,6
adz,ura,6
adz,vnm,6
adz,wll,6
adz,wol,6
adz,xar,6
adz,yap,6
adz,amq,7
adz,bik,7
adz,bui,7
adz,irr,7
adz,mor,7
adz,mya,7
adz,swi,7
adz,tab,7
adz,wrp,7
adz,aln,8
adz,bim,8
adz,buu,8
adz,dob,8
adz,frd,8
adz,kam,8
adz,ked,8
adz,kei,8
adz,keo,8
adz,koo,8
adz,ksr,8
adz,let,8
adz,lmh,8
adz,lrk,8
adz,mng,8
adz,ngd,8
adz,nua,8
adz,plh,8
adz,rti,8
adz,saw,8
adz,sik,8
adz,sru,8
adz,tgn,8
adz,tgw,8
adz,tse,8
adz,ttd,8
adz,ttn,8
adz,wet,8
adz,ymd,8
adz,ace,9
adz,agc,9
adz,agd,9
adz,akl,9
adz,alx,9
adz,atb,9
adz,baj,9
adz,bal,9
adz,bat,9
adz,bbm,9
adz,beg,9
adz,bgg,9
adz,bgz,9
adz,biq,9
adz,bit,9
adz,bjs,9
adz,bkd,9
adz,bkl,9
adz,bkr,9
adz,blg,9
adz,blk,9
adz,bnt,9
adz,btk,9
adz,bto,9
adz,bug,9
adz,bwc,9
adz,ceb,9
adz,cha,9
adz,chw,9
adz,cme,9
adz,crh,9
adz,daa,9
adz,dca,9
adz,eml,9
adz,gay,9
adz,grt,9
adz,hil,9
adz,hnn,9
adz,iba,9
adz,ibn,9
adz,ifu,9
adz,ilo,9
adz,ind,9
adz,inj,9
adz,isn,9
adz,itw,9
adz,iva,9
adz,ivs,9
adz,jav,9
adz,kag,9
adz,kao,9
adz,kbr,9
adz,kjo,9
adz,kky,9
adz,kli,9
adz,klt,9
adz,kpm,9
adz,ktp,9
adz,kuy,9
adz,kuz,9
adz,lje,9
adz,lmp,9
adz,lud,9
adz,mal,9
adz,mdr,9
adz,mel,9
adz,mgd,9
adz,mgn,9
adz,min,9
adz,mks,9
adz,mly,9
adz,mmn,9
adz,mms,9
adz,mmu,9
adz,mna,9
adz,mnr,9
adz,mnt,9
adz,mrn,9
adz,mta,9
adz,mwb,9
adz,myk,9
adz,myn,9
adz,nia,9
adz,npu,9
adz,nrm,9
adz,olm,9
adz,pad,9
adz,pal,9
adz,plp,9
adz,pna,9
adz,pnn,9
adz,rad,9
adz,rej,9
adz,rgn,9
adz,sab,9
adz,sbg,9
adz,sgr,9
adz,sim,9
adz,skl,9
adz,sly,9
adz,smd,9
adz,sun,9
adz,tag,9
adz,tat,9
adz,tbo,9
adz,tgb,9
adz,tim,9
adz,tld,9
adz,tno,9
adz,tnt,9
adz,tor,9
adz,trd,9
adz,try,9
adz,tsg,9
adz,tst,9
adz,tuk,9
adz,uma,9
adz,url,9
adz,wlo,9
adz,wwy,9
adz,ykn,9
adz,ymi,9
adz,ami,10
adz,ata,10
adz,pai,10
adz,ruk,10
adz,see,10
adz,sry,10
adz,thw,10
adz,tso,10
aea,atq,2
aea,gre,2
aea,grw,2
aea,gso,2
aea,inr,2
aea,ins,2
aea,inu,2
aea,iql,2
aea,kgt,2
aea,ych,2
aea,yna,2
aea,ypk,2
aea,ysi,2
aea,ysl,2
aea,yun,2
aea,yus,2
aeg,abb,1
aeg,abe,1
aeg,abh,1
aeg,ael,1
aeg,ahs,1
aeg,ako,1
aeg,amr,1
aeg,ams,1
aeg,anl,1
aeg,apa,1
aeg,arg,1
aeg,arh,1
aeg,arj,1
aeg,arl,1
aeg,arn,1
aeg,arq,1
aeg,ars,1
aeg,arv,1
aeg,asy,1
aeg,atu,1
aeg,mlt,1
aeg,hba,2
aeg,heb,2
aeg,cld,3
aeg,mma,3
aeg,naa,3
aeg,naj,3
aeg,nap,3
aeg,nsy,3
aeg,amh,4
