round,variable,country,lang_name,iso_alpha2,n_resp,prop
6,Q2OTHER,35,chiyamba,ZM,1,0.08591397863565851
6,Q2OTHER,21,chona,MZ,7,0.03458088617958722
6,Q2OTHER,6,choua,CM,1,0.005689041925671356
6,Q2OTHER,11,chukusi,GH,2,0.00396492895412796
6,Q2OTHER,21,chutcua,MZ,1,0.005111299691368297
6,Q2OTHER,26,creol,SN,1,0.04398133240571929
6,Q2OTHER,6,daba,CM,2,0.0032539835696064746
6,Q2OTHER,24,dador,NG,1,0.004598346495465214
6,Q2OTHER,4,dafing,BF,6,0.09524356906947666
6,Q2OTHER,11,dagaari,GH,74,0.14511049370683496
6,Q2OTHER,24,dakarkari,NG,1,0.004463439662766533
6,Q2OTHER,6,dbo,CM,1,0.004801272116426795
6,Q2OTHER,11,deg-(moo),GH,1,8.002236402201384e-4
6,Q2OTHER,24,degema,NG,14,0.041735075676537343
6,Q2OTHER,18,diaka,ML,1,0.2960797173412861
6,Q2OTHER,12,diakanke,GN,2,0.05350417353461661
6,Q2OTHER,26,diakhanke,SN,1,0.024697093562530647
6,Q2OTHER,13,digo,KE,1,0.01379632437835865
6,Q2OTHER,4,djerma,BF,1,0.02572200142109402
6,Q2OTHER,8,djimini,CI,17,0.15178928720598622
6,Q2OTHER,4,docces,BF,2,0.05319620621016791
6,Q2OTHER,4,dogon,BF,7,0.04574270986271635
6,Q2OTHER,4,dogons,BF,1,0.006534672837530907
6,Q2OTHER,4,dogose,BF,3,0.07979430931525186
6,Q2OTHER,11,dolimuu,GH,3,0.006720323933236144
6,Q2OTHER,4,donsin,BF,1,0.026598103105083953
6,Q2OTHER,6,dourou,CM,2,0.007604281524129054
6,Q2OTHER,6,dschang,CM,1,0.0010604743187820071
6,Q2OTHER,36,dumbe,ZW,1,0.007199802089957911
6,Q2OTHER,13,duruma,KE,4,0.04609277404410757
6,Q2OTHER,8,ebrie,CI,5,0.037109192158148965
6,Q2OTHER,6,edjagham,CM,1,0.006939259732136625
6,Q2OTHER,8,ega,CI,5,0.04904380956107769
6,Q2OTHER,24,eggon,NG,16,0.04651367247968208
6,Q2OTHER,24,egi,NG,1,0.003439968971267463
6,Q2OTHER,6,ejagham,CM,1,0.004132851150201725
6,Q2OTHER,6,ejaka,CM,1,0.0023412015809917523
6,Q2OTHER,6,ejakam,CM,1,0.006939259732136625
6,Q2OTHER,21,ekote,MZ,2,0.003163052255357572
6,Q2OTHER,6,elam eguo,CM,1,0.0025764790272294114
6,Q2OTHER,6,elam equ0,CM,1,0.0025764790272294114
6,Q2OTHER,6,elam equo,CM,3,0.007729437081688235
6,Q2OTHER,24,eleme,NG,4,0.013759875885069852
6,Q2OTHER,6,esimbi,CM,7,0.08643934467095096
6,Q2OTHER,6,essimbi,CM,1,0.0017808697046379238
6,Q2OTHER,6,etenga,CM,1,0.001294314189863189
6,Q2OTHER,6,eton,CM,1,0.0030090958795439453
6,Q2OTHER,11,ewe and fante,GH,1,0.0014277175989839631
6,Q2OTHER,6,ewodi,CM,1,0.00870277365318052
6,Q2OTHER,24,fakama,NG,1,0.004463439662766533
6,Q2OTHER,24,fakawa,NG,1,0.004463439662766533
6,Q2OTHER,24,fali,NG,2,0.019301054617735208
6,Q2OTHER,24,faliya,NG,1,0.0023180224028916466
6,Q2OTHER,6,fang,CM,1,0.0017808697046379238
6,Q2OTHER,24,femawa,NG,1,0.0029340339879007785
6,Q2OTHER,4,forgeron (noumou),BF,1,0.014721936464006916
6,Q2OTHER,11,frafra,GH,36,0.08028408298836685
6,Q2OTHER,6,fulami,CM,1,0.003833720247507812
6,Q2OTHER,6,fulane,CM,1,0.003833720247507812
6,Q2OTHER,6,gabsiki,CM,1,0.011073152402784036
6,Q2OTHER,8,gagou,CI,1,0.008413782158184068
6,Q2OTHER,8,gain,CI,1,0.008144790011023532
6,Q2OTHER,13,garre,KE,12,0.07416260085042965
6,Q2OTHER,11,gawu,GH,1,0.00465363402922624
6,Q2OTHER,24,gbagi,NG,2,0.010462679169586637
6,Q2OTHER,11,gekyode,GH,1,0.0011464961228553315
6,Q2OTHER,6,ghemba,CM,2,0.008029396168265314
6,Q2OTHER,13,giriama,KE,3,0.04367568619500417
6,Q2OTHER,8,gnanboua,CI,10,0.05394579061081464
6,Q2OTHER,8,gnideboua,CI,1,0.005992216990750707
6,Q2OTHER,24,gomu,NG,1,5.44367782764989e-4
6,Q2OTHER,11,gonja,GH,46,0.08030858848813621
6,Q2OTHER,11,gruma,GH,12,0.02185821273795613
6,Q2OTHER,11,grushie,GH,4,0.008317511111845139
6,Q2OTHER,11,guan,GH,1,0.002601878793776786
6,Q2OTHER,12,guerze,GN,13,0.446309321977566
6,Q2OTHER,13,gujarati,KE,2,0.021240384294739217
6,Q2OTHER,12,gurerze,GN,1,0.03342982905186254
6,Q2OTHER,11,guruni,GH,4,0.009556272120891815
6,Q2OTHER,24,gwandara,NG,1,0.004756007275704977
6,Q2OTHER,24,gwari,NG,3,0.012576128388519712
6,Q2OTHER,24,gwong,NG,2,0.0026453904055658514
6,Q2OTHER,2,haoussa,BJ,2,0.3098332580276201
6,Q2OTHER,10,haoussa,GA,1,1
6,Q2OTHER,23,haoussa,NE,1,0.49454249058867117
6,Q2OTHER,6,ibo,CM,1,0.0047715086830709364
6,Q2OTHER,24,ichen,NG,1,5.44367782764989e-4
6,Q2OTHER,30,indian,SZ,1,0.05406187365148409
6,Q2OTHER,30,isizulu,SZ,1,0.07488475146905858
6,Q2OTHER,6,isu,CM,1,0.004132851150201725
6,Q2OTHER,28,ithopiwa,ZA,1,0.35198888216160584
6,Q2OTHER,24,iyala,NG,1,0.0042432076438228316
6,Q2OTHER,24,jaba,NG,3,0.015315285674096353
6,Q2OTHER,24,jarawa,NG,3,0.010642505446032085
6,Q2OTHER,24,jenjo,NG,4,0.026078039203425368
6,Q2OTHER,24,jukum,NG,1,0.0019207224323500218
6,Q2OTHER,24,jukun,NG,18,0.04541486489224903
6,Q2OTHER,24,jukun wanu,NG,2,0.010221491803498262
6,Q2OTHER,11,kaakye,GH,1,0.003235162326869004
6,Q2OTHER,24,kagara,NG,1,0.0014131651954455257
6,Q2OTHER,24,kagoma,NG,14,0.020287882552722493
6,Q2OTHER,24,kagoro,NG,1,0.004448725838666083
6,Q2OTHER,24,kaika,NG,3,0.0019745704120293695
6,Q2OTHER,24,kaka,NG,2,0.0013163802746862464
6,Q2OTHER,24,kakabari,NG,3,0.00976674607420159
6,Q2OTHER,34,kakwa,UG,5,0.08576665124056584
6,Q2OTHER,24,kalabari,NG,9,0.029465758324691622
6,Q2OTHER,4,karaboro,BF,1,0.013760101723783162
6,Q2OTHER,11,kasari,GH,1,0.002730011274918792
6,Q2OTHER,11,kasem,GH,9,0.02620271788852951
6,Q2OTHER,24,kataf,NG,1,0.00280535965280232
6,Q2OTHER,24,katongu,NG,1,0.006417833996764186
6,Q2OTHER,28,khoi,ZA,2,0.3240055589191971
6,Q2OTHER,28,khois,ZA,1,0.16200277945959854
6,Q2OTHER,28,khoisan,ZA,1,0.16200277945959854
6,Q2OTHER,31,kiarusha,TZ,15,0.010936404773277125
6,Q2OTHER,31,kibembe,TZ,4,0.005830490586960923
6,Q2OTHER,31,kibena,TZ,40,0.035648346203512295
6,Q2OTHER,31,kibondei,TZ,5,0.006500142897987674
6,Q2OTHER,31,kiborana,TZ,1,0.0015560101533379442
6,Q2OTHER,31,kibungu,TZ,3,0.005347927920473189
6,Q2OTHER,31,kidigo,TZ,6,0.0031866213905998265
6,Q2OTHER,31,kidoe,TZ,1,0.0013072294347756253
6,Q2OTHER,31,kigunya,TZ,4,0.0025118449554720006
6,Q2OTHER,31,kiha,TZ,124,0.12713950368574722
6,Q2OTHER,31,kihangaza,TZ,5,0.0055598381399386805
6,Q2OTHER,31,kiikizu,TZ,4,0.003855384894206769
6,Q2OTHER,31,kiiraq,TZ,42,0.04754412777455779
6,Q2OTHER,31,kijahidiri,TZ,1,2.912255392890068e-4
6,Q2OTHER,31,kijaluo,TZ,12,0.012953364150990613
6,Q2OTHER,31,kijita,TZ,38,0.0368637031041291
6,Q2OTHER,31,kikabwa,TZ,2,0.0020952397750258317
6,Q2OTHER,31,kikaguru,TZ,20,0.023336973162754574
6,Q2OTHER,31,kikahe,TZ,2,0.0025955878513402473
6,Q2OTHER,31,kikara,TZ,3,0.002139969891153297
6,Q2OTHER,31,kikerewe,TZ,5,0.006169136862126217
6,Q2OTHER,31,kikimbu,TZ,4,0.002259046767122722
6,Q2OTHER,31,kikine,TZ,3,0.003358445852303814
6,Q2OTHER,31,kikinga,TZ,7,0.007260654924967234
6,Q2OTHER,31,kikonongo,TZ,1,5.323737062747897e-4
6,Q2OTHER,31,kikwaya,TZ,1,0.0010476198875129159
6,Q2OTHER,24,kilba babar,NG,2,0.004221266602607651
6,Q2OTHER,31,kilongo,TZ,1,0.003253160874245244
6,Q2OTHER,31,kimakunduchi,TZ,3,6.886022458705517e-4
6,Q2OTHER,31,kimakuwa,TZ,33,0.029066430854296253
6,Q2OTHER,31,kimalili,TZ,1,0.0013173108957121983
6,Q2OTHER,31,kimang'ati,TZ,2,0.002775218044527171
6,Q2OTHER,31,kimatambwe,TZ,2,0.0019028571226354894
6,Q2OTHER,31,kimatengo,TZ,14,0.008715449004837932
6,Q2OTHER,31,kimatumbi,TZ,6,0.006937074863592045
6,Q2OTHER,31,kimazuruni,TZ,1,0.0013912416092470665
6,Q2OTHER,31,kimbulu,TZ,12,0.015707692108490698
6,Q2OTHER,31,kimwera,TZ,35,0.039109466534834054
6,Q2OTHER,31,kindali,TZ,30,0.03372245139147814
6,Q2OTHER,31,kindamba,TZ,23,0.026658734388826568
6,Q2OTHER,31,kindendeule,TZ,26,0.024677211031014838
6,Q2OTHER,31,kindengereko,TZ,19,0.018279282667824477
6,Q2OTHER,31,kindonde,TZ,1,0.001225384853892508
6,Q2OTHER,31,kindyewe,TZ,3,0.004962999722367014
6,Q2OTHER,31,kingindo,TZ,24,0.020650564170839464
6,Q2OTHER,31,kinguu,TZ,15,0.014900609143636804
6,Q2OTHER,31,kinyambo,TZ,15,0.013099120363328401
6,Q2OTHER,31,kinyamwanga,TZ,7,0.006296870291061415
6,Q2OTHER,31,kinyantuzu,TZ,1,6.487815921099771e-4
6,Q2OTHER,34,kinyarwanda,UG,5,0.019344367669692553
6,Q2OTHER,31,kinyasa,TZ,1,0.001345510669287355
6,Q2OTHER,31,kinyaturu,TZ,1,0.001446425488835408
6,Q2OTHER,31,kinyiha,TZ,43,0.04966298816009961
6,Q2OTHER,31,kinyimbo,TZ,3,0.0027578570138741473
6,Q2OTHER,31,kinyiramba,TZ,3,0.003119389635798791
6,Q2OTHER,31,kinyisanzu,TZ,1,7.764333492413581e-4
6,Q2OTHER,31,kipangwa,TZ,4,0.004142704836872317
6,Q2OTHER,31,kipemba,TZ,3,0.0015697327230420571
6,Q2OTHER,31,kipogoro,TZ,19,0.017536309537837972
6,Q2OTHER,13,kipsigis,KE,3,0.028918903009215097
6,Q2OTHER,31,kirangi,TZ,36,0.031929014870531076
6,Q2OTHER,31,kiruri,TZ,1,0.0017295151389668604
6,Q2OTHER,31,kisafwa,TZ,20,0.01397418555763508
6,Q2OTHER,31,kisambaa,TZ,53,0.05426268341490892
6,Q2OTHER,31,kisandawe,TZ,3,0.0020717931528004955
6,Q2OTHER,31,kisangu,TZ,4,0.004495662813471628
6,Q2OTHER,31,kisegeju,TZ,1,0.001236659208219615
6,Q2OTHER,31,kishirazi,TZ,13,0.005259272771957332
6,Q2OTHER,31,kisimbiti,TZ,1,0.001119481950767938
6,Q2OTHER,31,kisizaki,TZ,2,0.0013378453365418671
6,Q2OTHER,12,kissi,GN,1,0.025949204183666162
6,Q2OTHER,31,kisubi,TZ,14,0.015505114537453896
6,Q2OTHER,31,kisumbwa,TZ,11,0.01184523801534004
6,Q2OTHER,31,kitaturu,TZ,2,0.002140447332211354
6,Q2OTHER,31,kitongwe,TZ,4,0.0053037075190106725
6,Q2OTHER,31,kitumbatu,TZ,7,0.0025055115022798204
6,Q2OTHER,31,kiwanji,TZ,3,0.003137155444324107
6,Q2OTHER,31,kiyao,TZ,22,0.026597972589576902
6,Q2OTHER,31,kizanaki,TZ,17,0.021002910010323596
6,Q2OTHER,31,kizaramo,TZ,35,0.028222541397651447
6,Q2OTHER,31,kizigua,TZ,39,0.045339633636229594
6,Q2OTHER,31,kizinza,TZ,3,0.0048125743244031086
6,Q2OTHER,8,kodia,CI,6,0.053866580344978744
6,Q2OTHER,11,kokomba,GH,32,0.06888218903660276
6,Q2OTHER,6,kom,CM,17,0.09766074265060222
6,Q2OTHER,4,komono,BF,5,0.05205480516664675
6,Q2OTHER,8,komonon,CI,4,0.03136666919899155
6,Q2OTHER,24,kona,NG,1,0.004433824490488793
6,Q2OTHER,26,koniadie,SN,1,0.020061232152252757
6,Q2OTHER,12,kono,GN,1,0.02862187101255027
6,Q2OTHER,12,konon,GN,2,0.06365952057595216
6,Q2OTHER,6,kotoko,CM,13,0.04945819799071546
6,Q2OTHER,11,kotokoli,GH,12,0.01975830764723054
6,Q2OTHER,11,kotokoli/chamba,GH,1,0.0013329181596543542
6,Q2OTHER,8,kouzie,CI,1,0.006346640475063012
6,Q2OTHER,8,koyaka,CI,11,0.07240859399699828
6,Q2OTHER,11,krakyi,GH,8,0.02110904747639498
6,Q2OTHER,11,krobo,GH,5,0.009403494499903452
6,Q2OTHER,8,krobou,CI,2,0.010096350238201532
6,Q2OTHER,34,kumam,UG,9,0.06261686606023581
6,Q2OTHER,13,kuria,KE,16,0.20498966975591357
6,Q2OTHER,11,kusal,GH,49,0.08382126970479095
6,Q2OTHER,24,kuteb,NG,9,0.012535960834216051
6,Q2OTHER,11,kwahu,GH,2,0.0033492500435997803
6,Q2OTHER,6,laka,CM,1,0.0012014708564700833
6,Q2OTHER,35,lambia,ZM,1,0.03158906528646791
6,Q2OTHER,6,lambo,CM,1,0.009052368862276406
6,Q2OTHER,12,landouma,GN,3,0.09533202190560143
6,Q2OTHER,29,language almapat,SD,1,0.11534698212054086
6,Q2OTHER,29,language fellata,SD,5,0.6070888170337206
6,Q2OTHER,29,language inqasna,SD,1,0.11534698212054086
6,Q2OTHER,24,lanta,NG,1,0.004448725838666083
6,Q2OTHER,24,laru,NG,9,0.021444767547038543
6,Q2OTHER,24,lawabe,NG,1,0.00953175158814308
6,Q2OTHER,34,lendu,UG,2,0.029314557482025886
6,Q2OTHER,21,ligete,MZ,1,0.003381018819792556
6,Q2OTHER,21,ligode,MZ,1,0.003381018819792556
6,Q2OTHER,21,ligote,MZ,1,0.003381018819792556
6,Q2OTHER,21,ligoute,MZ,1,0.003381018819792556
6,Q2OTHER,11,likpakpaln,GH,13,0.027707736696483624
6,Q2OTHER,6,limbum,CM,1,0.004660971802382034
6,Q2OTHER,21,lingua mapex,MZ,1,0.0021990379428486603
6,Q2OTHER,11,logba,GH,3,0.007100329948970393
6,Q2OTHER,32,logba,TG,2,0.04636738230084165
6,Q2OTHER,21,loriba,MZ,1,0.0021599152511133255
6,Q2OTHER,36,lozwi,ZW,1,0.012768973914042164
6,Q2OTHER,35,luchazi,ZM,2,0.19202974448651566
6,Q2OTHER,34,ludama,UG,2,0.04727554680576562
6,Q2OTHER,34,lufumbira,UG,9,0.10399458809851073
6,Q2OTHER,34,lugwere,UG,1,0.01097413941333199
6,Q2OTHER,34,lujaluwo,UG,1,0.008137646356004613
6,Q2OTHER,34,lulamogi,UG,1,0.013230021683519761
6,Q2OTHER,34,luluri,UG,1,0.020680183196323348
6,Q2OTHER,24,lumama,NG,1,0.002383933952692363
6,Q2OTHER,24,lunguda,NG,1,0.003233288657988285
6,Q2OTHER,21,luniga,MZ,1,0.004750217505835804
6,Q2OTHER,34,lunyala,UG,2,0.019160502149595887
6,Q2OTHER,34,lunyara,UG,2,0.014819101539125948
6,Q2OTHER,34,luo,UG,3,0.02623100485285524
6,Q2OTHER,34,lururu,UG,1,0.017153330248113167
6,Q2OTHER,8,m'batto,CI,1,0.0062306612582598295
6,Q2OTHER,21,mabawe,MZ,1,0.005166403117612595
6,Q2OTHER,6,mabi,CM,1,0.006076236489650618
6,Q2OTHER,6,mada,CM,2,0.015363480672277623
6,Q2OTHER,22,mafwe,NA,7,0.2335214290305651
6,Q2OTHER,21,mahawea,MZ,1,0.002752140608598709
6,Q2OTHER,8,mahohka,CI,1,0.0059664863755414695
6,Q2OTHER,8,mahouka,CI,5,0.0361785298202979
6,Q2OTHER,21,maindo,MZ,1,0.0012907145683385714
6,Q2OTHER,11,mampruli,GH,25,0.047208868209183324
6,Q2OTHER,24,mamunye,NG,1,0.0023431600952013667
6,Q2OTHER,6,mandara,CM,1,0.0038262274899192213
6,Q2OTHER,4,mandarai,BF,1,0.03204463144656067
6,Q2OTHER,21,manhgue,MZ,1,0.005095098254564365
6,Q2OTHER,21,manhungue,MZ,1,0.005166403117612595
6,Q2OTHER,26,mankagne,SN,1,0.0430133083863232
6,Q2OTHER,21,maone,MZ,2,0.016032874446352235
6,Q2OTHER,21,mapex,MZ,1,0.0033966062895241355
6,Q2OTHER,13,maragoli,KE,4,0.0382035336693173
6,Q2OTHER,21,maronga,MZ,4,0.017081587776285243
6,Q2OTHER,6,massa,CM,1,0.0048341109258236235
6,Q2OTHER,21,massema,MZ,1,0.0029742120411671382
6,Q2OTHER,26,massonke,SN,1,0.05726372040210089
6,Q2OTHER,21,matcwe,MZ,1,0.0018370336288192246
6,Q2OTHER,21,mateu,MZ,1,0.002752140608598709
6,Q2OTHER,21,matewe,MZ,7,0.020058719112574664
6,Q2OTHER,21,mateyu,MZ,1,0.004771132469592067
6,Q2OTHER,21,matowe,MZ,1,0.004028956307655521
6,Q2OTHER,21,matsua,MZ,3,0.020643636739309898
6,Q2OTHER,21,matswa,MZ,1,0.011802175924747062
6,Q2OTHER,21,matxsua,MZ,1,0.0037905062618350635
6,Q2OTHER,36,maungwe,ZW,6,0.056691582844730616
6,Q2OTHER,26,maure,SN,1,0.05711314551224483
6,Q2OTHER,6,mba vele,CM,1,0.006076236489650618
6,Q2OTHER,6,mbamoise,CM,1,0.004392582116656245
6,Q2OTHER,6,mbang,CM,1,0.002673701157923526
6,Q2OTHER,6,mbe mbe,CM,1,0.0029018981058234992
6,Q2OTHER,6,mbesah,CM,5,0.014509490529117496
6,Q2OTHER,6,mbessa,CM,1,0.0058144239447529104
6,Q2OTHER,6,mbo,CM,8,0.02553084342558256
6,Q2OTHER,6,mbo'o,CM,2,0.00415573373672699
6,Q2OTHER,6,mbororo,CM,1,0.0048341109258236235
6,Q2OTHER,36,mdombe,ZW,1,0.008041220914222756
6,Q2OTHER,21,medindo,MZ,1,0.0012907145683385714
6,Q2OTHER,6,mefi,CM,1,0.0023412015809917523
6,Q2OTHER,6,meta,CM,13,0.03686489328164349
6,Q2OTHER,6,metsa,CM,1,0.003833720247507812
6,Q2OTHER,6,mezima,CM,1,0.01487315232091765
6,Q2OTHER,22,mhalangwe,NA,2,0.05635160050764489
6,Q2OTHER,24,michinka,NG,1,0.003233288657988285
6,Q2OTHER,12,mikhifore,GN,1,0.03035844542544269
6,Q2OTHER,12,mikifore,GN,1,0.03035844542544269
6,Q2OTHER,35,mikundu,ZM,1,0.05037179151450667
6,Q2OTHER,24,minchika,NG,1,5.44367782764989e-4
6,Q2OTHER,6,misanje,CM,1,0.0030469930111146747
6,Q2OTHER,11,mo,GH,3,0.0024006709206604152
6,Q2OTHER,6,moghagno,CM,1,0.004801272116426795
6,Q2OTHER,21,monga,MZ,1,0.004472675356628175
6,Q2OTHER,6,monghaka,CM,1,0.0022149722235124047
6,Q2OTHER,21,moniaco,MZ,1,0.0021599152511133255
6,Q2OTHER,21,moniga,MZ,4,0.015153029298349914
6,Q2OTHER,3,morotsi,BW,1,0.05035186201978214
6,Q2OTHER,11,moshie,GH,11,0.020074121819570315
6,Q2OTHER,18,mossi,ML,3,0.7039202826587139
6,Q2OTHER,32,mossi,TG,3,0.08413600716352698
6,Q2OTHER,23,mossicthe,NE,1,0.5054575094113287
6,Q2OTHER,6,moudani,CM,5,0.017205603631520624
6,Q2OTHER,6,moudini,CM,1,0.0038714334947680886
6,Q2OTHER,6,mougoum,CM,1,0.0017064349176265144
6,Q2OTHER,6,moundang,CM,1,0.0116897587802126
6,Q2OTHER,6,mousgoum,CM,1,0.015152722087400842
6,Q2OTHER,6,mousgoun,CM,1,0.0010164123516831626
6,Q2OTHER,21,mtsua,MZ,1,0.0014004439385858528
6,Q2OTHER,21,muali,MZ,3,0.00421472770944601
6,Q2OTHER,21,muandi,MZ,1,0.005976185880944283
6,Q2OTHER,21,muani,MZ,8,0.029359410066936424
6,Q2OTHER,21,muany,MZ,1,0.003091864645439561
6,Q2OTHER,6,mubako,CM,1,0.0033529520475633606
6,Q2OTHER,6,mudele,CM,1,0.002104664196390274
6,Q2OTHER,6,mugaka,CM,1,0.0022149722235124047
6,Q2OTHER,34,mulamogi,UG,1,0.0189996198999241
6,Q2OTHER,24,mumugar,NG,1,5.44367782764989e-4
6,Q2OTHER,24,mumuye,NG,8,0.05292610726605119
6,Q2OTHER,21,munga,MZ,1,0.004184436278089917
6,Q2OTHER,21,muni,MZ,1,0.0014049092364820034
6,Q2OTHER,21,muninga,MZ,1,0.0014574610792577626
6,Q2OTHER,34,munyabindi,UG,2,0.021631907760288643
6,Q2OTHER,13,munyaya,KE,6,0.03928860263759644
6,Q2OTHER,24,mupun,NG,1,0.0029340339879007785
6,Q2OTHER,34,murundi,UG,1,0.006183176275809447
6,Q2OTHER,6,musgum,CM,2,0.00554366113795709
6,Q2OTHER,36,mushangwe,ZW,1,0.008736065593229187
6,Q2OTHER,24,mwangavul,NG,1,0.0029340339879007785
6,Q2OTHER,11,nabdam,GH,1,0.0015365498299709627
6,Q2OTHER,11,nahumuru,GH,1,0.0016487976420270977
6,Q2OTHER,21,naindo,MZ,1,0.0012907145683385714
6,Q2OTHER,36,nambya,ZW,9,0.08696323323375871
6,Q2OTHER,21,namica,MZ,1,0.0033966062895241355
6,Q2OTHER,13,nandi,KE,1,0.017221951068881063
6,Q2OTHER,11,nankani,GH,5,0.006908606433737558
6,Q2OTHER,21,naoniga,MZ,1,0.0014574610792577626
6,Q2OTHER,8,naturalise,CI,1,0.006083204130073468
6,Q2OTHER,11,nawuri,GH,1,0.0016356405579957657
6,Q2OTHER,6,nchani,CM,5,0.015234965055573374
6,Q2OTHER,6,nchanih,CM,1,0.0030469930111146747
6,Q2OTHER,24,ndala,NG,1,6.897402153551817e-4
6,Q2OTHER,3,ndebele,BW,2,0.12166359890998435
6,Q2OTHER,30,ndebele,SZ,1,0.07552924452060725
6,Q2OTHER,35,ndebele,ZM,3,0.28261017414562895
6,Q2OTHER,6,ngambaye,CM,1,0.0060734595381547905
6,Q2OTHER,24,ngas,NG,2,0.005837844751356054
6,Q2OTHER,6,ngemba,CM,1,0.003519449145457787
6,Q2OTHER,6,ngoa,CM,1,0.01234847781013585
6,Q2OTHER,21,ngony,MZ,1,0.004081588279990707
6,Q2OTHER,6,ngou,CM,1,0.0023412015809917523
6,Q2OTHER,21,ngungue,MZ,4,0.009664310220350525
6,Q2OTHER,6,nguo,CM,1,0.0023412015809917523
6,Q2OTHER,6,ngyemboon,CM,1,0.0023704867994373967
6,Q2OTHER,21,nhugue,MZ,1,0.0029742120411671382
6,Q2OTHER,21,nhumgue,MZ,1,0.003337029645840703
6,Q2OTHER,21,nhungoe,MZ,1,0.0022423758584307406
6,Q2OTHER,21,nhungue,MZ,35,0.13038902138669226
6,Q2OTHER,21,nhunguem,MZ,1,0.004204104893180587
6,Q2OTHER,21,nhungwe,MZ,1,0.003278313581691013
6,Q2OTHER,21,nhunhue,MZ,1,0.003278313581691013
6,Q2OTHER,21,nhunque,MZ,1,9.022720257333926e-4
6,Q2OTHER,24,ninzom,NG,8,0.006358343916509043
6,Q2OTHER,36,nleya zambia,ZW,1,0.013609413848915956
6,Q2OTHER,6,nnaga eboko,CM,1,0.003519449145457787
6,Q2OTHER,6,noni,CM,2,0.00908578897722108
6,Q2OTHER,6,nsie,CM,1,0.004132851150201725
6,Q2OTHER,6,nso,CM,1,0.009052368862276406
6,Q2OTHER,35,nswaka,ZM,1,0.1274149981384196
6,Q2OTHER,13,nubi,KE,1,0.003441240783549294
6,Q2OTHER,24,numana,NG,8,0.006358343916509043
6,Q2OTHER,21,nunga,MZ,1,0.0014574610792577626
6,Q2OTHER,21,nuto,MZ,1,0.005893415531637964
6,Q2OTHER,24,nwangavul,NG,14,0.05663078151813084
6,Q2OTHER,24,nyandang,NG,2,0.006263301201587032
6,Q2OTHER,21,nyanja,MZ,1,0.012045518544541802
6,Q2OTHER,36,nyanja,ZW,5,0.047993559420142565
6,Q2OTHER,13,nyarwanda,KE,1,0.0067675898398094425
6,Q2OTHER,13,nyasa,KE,1,0.01327640426591418
6,Q2OTHER,22,nyemba,NA,4,0.13534353926374892
6,Q2OTHER,21,nyongue,MZ,1,0.012045518544541802
6,Q2OTHER,21,nyuenge,MZ,1,0.0046830535518973615
6,Q2OTHER,21,nyugue,MZ,2,0.006556627163382026
6,Q2OTHER,21,nyungue,MZ,43,0.20263594560158862
6,Q2OTHER,21,nyungunhe,MZ,1,0.0046830535518973615
6,Q2OTHER,11,nzema,GH,7,0.011990346376669934
6,Q2OTHER,6,obang,CM,1,0.002104664196390274
6,Q2OTHER,24,obodu,NG,1,0.00316361397928375
6,Q2OTHER,8,odienneka,CI,4,0.02706057941966827
6,Q2OTHER,24,ogae,NG,1,0.0015237767629319933
6,Q2OTHER,24,ogba,NG,8,0.039205274506706564
6,Q2OTHER,13,ogiek,KE,7,0.07263739362216672
6,Q2OTHER,24,okirika,NG,5,0.011365726626172648
6,Q2OTHER,11,okre,GH,1,0.0017913700363366416
6,Q2OTHER,24,okrika,NG,1,0.0022731453252345297
6,Q2OTHER,6,oku,CM,1,0.0025764790272294114
6,Q2OTHER,6,oroko,CM,2,0.013416062698553777
6,Q2OTHER,24,oron,NG,1,0.003439968971267463
6,Q2OTHER,6,oshie,CM,7,0.014408854882979567
6,Q2OTHER,24,owan,NG,1,0.0012204840626335943
6,Q2OTHER,24,panso,NG,1,5.44367782764989e-4
6,Q2OTHER,8,peulh,CI,1,0.005477798834438127
6,Q2OTHER,32,peulh,TG,12,0.4490857552151346
6,Q2OTHER,6,pinyin,CM,1,0.0060734595381547905
6,Q2OTHER,30,portuguese,SZ,1,0.09411047096303454
6,Q2OTHER,13,rendille,KE,1,0.007872805548479774
6,Q2OTHER,21,ronga,MZ,10,0.040129457086236185
6,Q2OTHER,34,rufumbira,UG,26,0.33468448602065753
6,Q2OTHER,34,rungungu,UG,2,0.034055542537714964
6,Q2OTHER,34,runyarwanda,UG,8,0.031060587655906424
6,Q2OTHER,34,ruruli,UG,2,0.041360366392646696
6,Q2OTHER,34,rusongora,UG,1,0.009303174965384462
6,Q2OTHER,13,sabaot,KE,8,0.08344596956645613
6,Q2OTHER,35,sala,ZM,1,0.08591397863565851
6,Q2OTHER,11,sampa,GH,1,0.0025633848471762295
6,Q2OTHER,22,san,NA,10,0.2621989572673698
6,Q2OTHER,6,sara,CM,1,0.0034091752335208923
6,Q2OTHER,6,sawa,CM,1,0.005161010137822673
6,Q2OTHER,24,sayawa,NG,5,0.019103825882325374
6,Q2OTHER,11,sefwi,GH,12,0.02320729911464885
6,Q2OTHER,3,sekhurutsi,BW,1,0.07019702491106557
6,Q2OTHER,3,senanjwa,BW,2,0.0957958320630743
6,Q2OTHER,3,sepedi,BW,1,0.05397056575177903
6,Q2OTHER,3,seshona,BW,1,0.036716221504311496
6,Q2OTHER,3,setebele,BW,3,0.18623414027423488
6,Q2OTHER,3,setswapong,BW,1,0.07613491457306519
